@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
agricola_p06.pddl,1,Complementary1,1259.76,ok
agricola_p06.pddl,1,Complementary2,1800,timeout
agricola_p06.pddl,1,DecStar,1800,timeout
agricola_p06.pddl,1,Delfi1,106.85,ok
agricola_p06.pddl,1,Delfi2,171.49,ok
agricola_p06.pddl,1,FDMS1,411.96,ok
agricola_p06.pddl,1,FDMS2,713.82,ok
agricola_p06.pddl,1,Metis1,1800,timeout
agricola_p06.pddl,1,Metis2,1800,timeout
agricola_p06.pddl,1,Planning-PDBs,1800,timeout
agricola_p06.pddl,1,Scorpion,1800,timeout
agricola_p06.pddl,1,symbolic-bidirectional,285.5,ok
agricola_p06.pddl,1,Symple-1,1800,timeout
agricola_p06.pddl,1,Symple-2,1800,timeout
agricola_p07.pddl,1,blind,1800,timeout
agricola_p07.pddl,1,Complementary1,279.66,ok
agricola_p07.pddl,1,Complementary2,920.84,ok
agricola_p07.pddl,1,DecStar,1800,timeout
agricola_p07.pddl,1,Delfi1,81.52,ok
agricola_p07.pddl,1,Delfi2,101.24,ok
agricola_p07.pddl,1,FDMS1,788.1,ok
agricola_p07.pddl,1,FDMS2,269.28,ok
agricola_p07.pddl,1,Metis1,1800,timeout
agricola_p07.pddl,1,Metis2,1800,timeout
agricola_p07.pddl,1,Planning-PDBs,1800,timeout
agricola_p07.pddl,1,Scorpion,1800,timeout
agricola_p07.pddl,1,symbolic-bidirectional,73.12,ok
agricola_p07.pddl,1,Symple-1,1800,timeout
agricola_p07.pddl,1,Symple-2,1800,timeout
agricola_p08.pddl,1,blind,1800,timeout
agricola_p08.pddl,1,Complementary1,1393.27,ok
agricola_p08.pddl,1,Complementary2,1800,timeout
agricola_p08.pddl,1,DecStar,1800,timeout
agricola_p08.pddl,1,Delfi1,459.92,ok
agricola_p08.pddl,1,Delfi2,512.72,ok
agricola_p08.pddl,1,FDMS1,1800,timeout
agricola_p08.pddl,1,FDMS2,406.56,ok
agricola_p08.pddl,1,Metis1,1800,timeout
agricola_p08.pddl,1,Metis2,1800,timeout
agricola_p08.pddl,1,Planning-PDBs,1800,timeout
agricola_p08.pddl,1,Scorpion,1800,timeout
agricola_p08.pddl,1,symbolic-bidirectional,394.44,ok
agricola_p08.pddl,1,Symple-1,1800,timeout
agricola_p08.pddl,1,Symple-2,1800,timeout
agricola_p09.pddl,1,blind,1800,timeout
agricola_p09.pddl,1,Complementary1,1351.96,ok
agricola_p09.pddl,1,Complementary2,1800,timeout
agricola_p09.pddl,1,DecStar,1800,timeout
agricola_p09.pddl,1,Delfi1,879.48,ok
agricola_p09.pddl,1,Delfi2,948.36,ok
agricola_p09.pddl,1,FDMS1,798.17,ok
agricola_p09.pddl,1,FDMS2,1006.47,ok
agricola_p09.pddl,1,Metis1,1800,timeout
agricola_p09.pddl,1,Metis2,1800,timeout
agricola_p09.pddl,1,Planning-PDBs,1800,timeout
agricola_p09.pddl,1,Scorpion,1800,timeout
agricola_p09.pddl,1,symbolic-bidirectional,261.78,ok
agricola_p09.pddl,1,Symple-1,1800,timeout
agricola_p09.pddl,1,Symple-2,1800,timeout
agricola_p10.pddl,1,blind,1800,timeout
agricola_p10.pddl,1,Complementary1,1800,timeout
agricola_p10.pddl,1,Complementary2,1800,timeout
agricola_p10.pddl,1,DecStar,1800,timeout
agricola_p10.pddl,1,Delfi1,190.27,ok
agricola_p10.pddl,1,Delfi2,223.9,ok
agricola_p10.pddl,1,FDMS1,1800,timeout
agricola_p10.pddl,1,FDMS2,1800,timeout
agricola_p10.pddl,1,Metis1,1800,timeout
agricola_p10.pddl,1,Metis2,1800,timeout
agricola_p10.pddl,1,Planning-PDBs,1800,timeout
agricola_p10.pddl,1,Scorpion,1800,timeout
agricola_p10.pddl,1,symbolic-bidirectional,162.95,ok
agricola_p10.pddl,1,Symple-1,1800,timeout
agricola_p10.pddl,1,Symple-2,1800,timeout
agricola_p11.pddl,1,blind,1800,timeout
agricola_p11.pddl,1,Complementary1,1800,timeout
agricola_p11.pddl,1,Complementary2,1800,timeout
agricola_p11.pddl,1,DecStar,1800,timeout
agricola_p11.pddl,1,Delfi1,335.62,ok
agricola_p11.pddl,1,Delfi2,394.79,ok
agricola_p11.pddl,1,FDMS1,1800,timeout
agricola_p11.pddl,1,FDMS2,741.84,ok
agricola_p11.pddl,1,Metis1,1800,timeout
agricola_p11.pddl,1,Metis2,1800,timeout
agricola_p11.pddl,1,Planning-PDBs,1800,timeout
agricola_p11.pddl,1,Scorpion,1800,timeout
agricola_p11.pddl,1,symbolic-bidirectional,329.87,ok
agricola_p11.pddl,1,Symple-1,1800,timeout
agricola_p11.pddl,1,Symple-2,1800,timeout
agricola_p12.pddl,1,blind,1800,timeout
agricola_p12.pddl,1,Complementary1,1241.98,ok
agricola_p12.pddl,1,Complementary2,1800,timeout
agricola_p12.pddl,1,DecStar,1800,timeout
agricola_p12.pddl,1,Delfi1,929.12,ok
agricola_p12.pddl,1,Delfi2,1035.51,ok
agricola_p12.pddl,1,FDMS1,1800,timeout
agricola_p12.pddl,1,FDMS2,1800,timeout
agricola_p12.pddl,1,Metis1,1800,timeout
agricola_p12.pddl,1,Metis2,1800,timeout
agricola_p12.pddl,1,Planning-PDBs,1800,timeout
agricola_p12.pddl,1,Scorpion,1800,timeout
agricola_p12.pddl,1,symbolic-bidirectional,362.04,ok
agricola_p12.pddl,1,Symple-1,1800,timeout
agricola_p12.pddl,1,Symple-2,1800,timeout
agricola_p13.pddl,1,blind,1800,timeout
agricola_p13.pddl,1,Complementary1,1800,timeout
agricola_p13.pddl,1,Complementary2,1800,timeout
agricola_p13.pddl,1,DecStar,1800,timeout
agricola_p13.pddl,1,Delfi1,999.4,ok
agricola_p13.pddl,1,Delfi2,1056.61,ok
agricola_p13.pddl,1,FDMS1,1800,timeout
agricola_p13.pddl,1,FDMS2,693.12,ok
agricola_p13.pddl,1,Metis1,1800,timeout
agricola_p13.pddl,1,Metis2,1800,timeout
agricola_p13.pddl,1,Planning-PDBs,1800,timeout
agricola_p13.pddl,1,Scorpion,1800,timeout
agricola_p13.pddl,1,symbolic-bidirectional,821.67,ok
agricola_p13.pddl,1,Symple-1,1800,timeout
agricola_p13.pddl,1,Symple-2,1800,timeout
agricola_p14.pddl,1,blind,1800,timeout
agricola_p14.pddl,1,Complementary1,1800,timeout
agricola_p14.pddl,1,Complementary2,1800,timeout
agricola_p14.pddl,1,DecStar,1800,timeout
agricola_p14.pddl,1,Delfi1,1800,timeout
agricola_p14.pddl,1,Delfi2,1800,timeout
agricola_p14.pddl,1,FDMS1,1800,timeout
agricola_p14.pddl,1,FDMS2,934.16,ok
agricola_p14.pddl,1,Metis1,1800,timeout
agricola_p14.pddl,1,Metis2,1800,timeout
agricola_p14.pddl,1,Planning-PDBs,1800,timeout
agricola_p14.pddl,1,Scorpion,1800,timeout
agricola_p14.pddl,1,symbolic-bidirectional,773.73,ok
agricola_p14.pddl,1,Symple-1,1800,timeout
agricola_p14.pddl,1,Symple-2,1800,timeout
agricola_p15.pddl,1,blind,1800,timeout
agricola_p15.pddl,1,Complementary1,1800,timeout
agricola_p15.pddl,1,Complementary2,1800,timeout
agricola_p15.pddl,1,DecStar,1800,timeout
agricola_p15.pddl,1,Delfi1,1800,timeout
agricola_p15.pddl,1,Delfi2,1800,timeout
agricola_p15.pddl,1,FDMS1,1800,timeout
agricola_p15.pddl,1,FDMS2,1800,timeout
agricola_p15.pddl,1,Metis1,1800,timeout
agricola_p15.pddl,1,Metis2,1800,timeout
agricola_p15.pddl,1,Planning-PDBs,1800,timeout
agricola_p15.pddl,1,Scorpion,1800,timeout
agricola_p15.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p15.pddl,1,Symple-1,1800,timeout
agricola_p15.pddl,1,Symple-2,1800,timeout
agricola_p16.pddl,1,blind,1800,timeout
agricola_p16.pddl,1,Complementary1,1800,timeout
agricola_p16.pddl,1,Complementary2,1800,timeout
agricola_p16.pddl,1,DecStar,1800,timeout
agricola_p16.pddl,1,Delfi1,1707.28,ok
agricola_p16.pddl,1,Delfi2,1050.75,ok
agricola_p16.pddl,1,FDMS1,1800,timeout
agricola_p16.pddl,1,FDMS2,692.89,ok
agricola_p16.pddl,1,Metis1,1800,timeout
agricola_p16.pddl,1,Metis2,1800,timeout
agricola_p16.pddl,1,Planning-PDBs,1800,timeout
agricola_p16.pddl,1,Scorpion,1800,timeout
agricola_p16.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p16.pddl,1,Symple-1,1800,timeout
agricola_p16.pddl,1,Symple-2,1800,timeout
agricola_p17.pddl,1,blind,1800,timeout
agricola_p17.pddl,1,Complementary1,1800,timeout
agricola_p17.pddl,1,Complementary2,1800,timeout
agricola_p17.pddl,1,DecStar,1800,timeout
agricola_p17.pddl,1,Delfi1,1302.68,ok
agricola_p17.pddl,1,Delfi2,1340.06,ok
agricola_p17.pddl,1,FDMS1,1800,timeout
agricola_p17.pddl,1,FDMS2,1703.8,ok
agricola_p17.pddl,1,Metis1,1800,timeout
agricola_p17.pddl,1,Metis2,1800,timeout
agricola_p17.pddl,1,Planning-PDBs,1800,timeout
agricola_p17.pddl,1,Scorpion,1800,timeout
agricola_p17.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p17.pddl,1,Symple-1,1800,timeout
agricola_p17.pddl,1,Symple-2,1800,timeout
agricola_p18.pddl,1,blind,1800,timeout
agricola_p18.pddl,1,Complementary1,1800,timeout
agricola_p18.pddl,1,Complementary2,1800,timeout
agricola_p18.pddl,1,DecStar,1800,timeout
agricola_p18.pddl,1,Delfi1,1330.51,ok
agricola_p18.pddl,1,Delfi2,1484.94,ok
agricola_p18.pddl,1,FDMS1,1800,timeout
agricola_p18.pddl,1,FDMS2,1800,timeout
agricola_p18.pddl,1,Metis1,1800,timeout
agricola_p18.pddl,1,Metis2,1800,timeout
agricola_p18.pddl,1,Planning-PDBs,1800,timeout
agricola_p18.pddl,1,Scorpion,1800,timeout
agricola_p18.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p18.pddl,1,Symple-1,1800,timeout
agricola_p18.pddl,1,Symple-2,1800,timeout
agricola_p19.pddl,1,blind,1800,timeout
agricola_p19.pddl,1,Complementary1,1800,timeout
agricola_p19.pddl,1,Complementary2,1800,timeout
agricola_p19.pddl,1,DecStar,1800,timeout
agricola_p19.pddl,1,Delfi1,1668.63,ok
agricola_p19.pddl,1,Delfi2,1587.14,ok
agricola_p19.pddl,1,FDMS1,1800,timeout
agricola_p19.pddl,1,FDMS2,1800,timeout
agricola_p19.pddl,1,Metis1,1800,timeout
agricola_p19.pddl,1,Metis2,1800,timeout
agricola_p19.pddl,1,Planning-PDBs,1800,timeout
agricola_p19.pddl,1,Scorpion,1800,timeout
agricola_p19.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p19.pddl,1,Symple-1,1800,timeout
agricola_p19.pddl,1,Symple-2,1800,timeout
agricola_p20.pddl,1,blind,1800,timeout
agricola_p20.pddl,1,Complementary1,1800,timeout
agricola_p20.pddl,1,Complementary2,1800,timeout
agricola_p20.pddl,1,DecStar,1800,timeout
agricola_p20.pddl,1,Delfi1,1800,timeout
agricola_p20.pddl,1,Delfi2,1613.98,ok
agricola_p20.pddl,1,FDMS1,1800,timeout
agricola_p20.pddl,1,FDMS2,1800,timeout
agricola_p20.pddl,1,Metis1,1800,timeout
agricola_p20.pddl,1,Metis2,1800,timeout
agricola_p20.pddl,1,Planning-PDBs,1800,timeout
agricola_p20.pddl,1,Scorpion,1800,timeout
agricola_p20.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p20.pddl,1,Symple-1,1800,timeout
agricola_p20.pddl,1,Symple-2,1800,timeout
caldera_p01.pddl,1,blind,0.26,ok
caldera_p01.pddl,1,Complementary1,1.32,ok
caldera_p01.pddl,1,Complementary2,1.58,ok
caldera_p01.pddl,1,DecStar,0.55,ok
caldera_p01.pddl,1,Delfi1,1.49,ok
caldera_p01.pddl,1,Delfi2,1.62,ok
caldera_p01.pddl,1,FDMS1,0.42,ok
caldera_p01.pddl,1,FDMS2,0.67,ok
caldera_p01.pddl,1,Metis1,0.29,ok
caldera_p01.pddl,1,Metis2,0.27,ok
caldera_p01.pddl,1,Planning-PDBs,1.57,ok
caldera_p01.pddl,1,Scorpion,200.08,ok
caldera_p01.pddl,1,symbolic-bidirectional,0.81,ok
caldera_p01.pddl,1,Symple-1,1.64,ok
caldera_p01.pddl,1,Symple-2,1.89,ok
caldera_p02.pddl,1,blind,0.28,ok
caldera_p02.pddl,1,Complementary1,1.94,ok
caldera_p02.pddl,1,Complementary2,1.84,ok
caldera_p02.pddl,1,DecStar,28.09,ok
caldera_p02.pddl,1,Delfi1,1.49,ok
caldera_p02.pddl,1,Delfi2,2.82,ok
caldera_p02.pddl,1,FDMS1,1.19,ok
caldera_p02.pddl,1,FDMS2,2.1,ok
caldera_p02.pddl,1,Metis1,0.32,ok
caldera_p02.pddl,1,Metis2,0.32,ok
caldera_p02.pddl,1,Planning-PDBs,1.79,ok
caldera_p02.pddl,1,Scorpion,200.46,ok
caldera_p02.pddl,1,symbolic-bidirectional,1.15,ok
caldera_p02.pddl,1,Symple-1,4.3,ok
caldera_p02.pddl,1,Symple-2,4.65,ok
caldera_p03.pddl,1,blind,0.28,ok
caldera_p03.pddl,1,Complementary1,1.84,ok
caldera_p03.pddl,1,Complementary2,1.84,ok
caldera_p03.pddl,1,DecStar,30.42,ok
caldera_p03.pddl,1,Delfi1,1.53,ok
caldera_p03.pddl,1,Delfi2,3.86,ok
caldera_p03.pddl,1,FDMS1,1.31,ok
caldera_p03.pddl,1,FDMS2,2.46,ok
caldera_p03.pddl,1,Metis1,0.32,ok
caldera_p03.pddl,1,Metis2,0.32,ok
caldera_p03.pddl,1,Planning-PDBs,1.79,ok
caldera_p03.pddl,1,Scorpion,200.5,ok
caldera_p03.pddl,1,symbolic-bidirectional,1.11,ok
caldera_p03.pddl,1,Symple-1,3.39,ok
caldera_p03.pddl,1,Symple-2,3.71,ok
caldera_p04.pddl,1,blind,0.3,ok
caldera_p04.pddl,1,Complementary1,2.04,ok
caldera_p04.pddl,1,Complementary2,1.79,ok
caldera_p04.pddl,1,DecStar,22.64,ok
caldera_p04.pddl,1,Delfi1,1.52,ok
caldera_p04.pddl,1,Delfi2,2.89,ok
caldera_p04.pddl,1,FDMS1,1.27,ok
caldera_p04.pddl,1,FDMS2,2.11,ok
caldera_p04.pddl,1,Metis1,0.34,ok
caldera_p04.pddl,1,Metis2,0.33,ok
caldera_p04.pddl,1,Planning-PDBs,1.82,ok
caldera_p04.pddl,1,Scorpion,200.47,ok
caldera_p04.pddl,1,symbolic-bidirectional,1.08,ok
caldera_p04.pddl,1,Symple-1,3.98,ok
caldera_p04.pddl,1,Symple-2,4.2,ok
caldera_p05.pddl,1,blind,1.35,ok
caldera_p05.pddl,1,Complementary1,78.88,ok
caldera_p05.pddl,1,Complementary2,78.68,ok
caldera_p05.pddl,1,DecStar,184.47,ok
caldera_p05.pddl,1,Delfi1,2.63,ok
caldera_p05.pddl,1,Delfi2,60.23,ok
caldera_p05.pddl,1,FDMS1,42.87,ok
caldera_p05.pddl,1,FDMS2,100.96,ok
caldera_p05.pddl,1,Metis1,1.44,ok
caldera_p05.pddl,1,Metis2,1.49,ok
caldera_p05.pddl,1,Planning-PDBs,79.76,ok
caldera_p05.pddl,1,Scorpion,204.14,ok
caldera_p05.pddl,1,symbolic-bidirectional,8.19,ok
caldera_p05.pddl,1,Symple-1,1405.4,ok
caldera_p05.pddl,1,Symple-2,1412.61,ok
caldera_p06.pddl,1,blind,2.05,ok
caldera_p06.pddl,1,Complementary1,10.4,ok
caldera_p06.pddl,1,Complementary2,21.19,ok
caldera_p06.pddl,1,DecStar,588.76,ok
caldera_p06.pddl,1,Delfi1,3.59,ok
caldera_p06.pddl,1,Delfi2,215.27,ok
caldera_p06.pddl,1,FDMS1,125.48,ok
caldera_p06.pddl,1,FDMS2,337.83,ok
caldera_p06.pddl,1,Metis1,2.46,ok
caldera_p06.pddl,1,Metis2,2.52,ok
caldera_p06.pddl,1,Planning-PDBs,20.9,ok
caldera_p06.pddl,1,Scorpion,210.01,ok
caldera_p06.pddl,1,symbolic-bidirectional,9.11,ok
caldera_p06.pddl,1,Symple-1,219.55,ok
caldera_p06.pddl,1,Symple-2,217.45,ok
caldera_p07.pddl,1,blind,1.06,ok
caldera_p07.pddl,1,Complementary1,87.98,ok
caldera_p07.pddl,1,Complementary2,151.76,ok
caldera_p07.pddl,1,DecStar,268.97,ok
caldera_p07.pddl,1,Delfi1,2.29,ok
caldera_p07.pddl,1,Delfi2,54.34,ok
caldera_p07.pddl,1,FDMS1,42.48,ok
caldera_p07.pddl,1,FDMS2,135.2,ok
caldera_p07.pddl,1,Metis1,1.12,ok
caldera_p07.pddl,1,Metis2,1.18,ok
caldera_p07.pddl,1,Planning-PDBs,151.12,ok
caldera_p07.pddl,1,Scorpion,204.87,ok
caldera_p07.pddl,1,symbolic-bidirectional,6.76,ok
caldera_p07.pddl,1,Symple-1,694.36,ok
caldera_p07.pddl,1,Symple-2,709.76,ok
caldera_p08.pddl,1,blind,0.71,ok
caldera_p08.pddl,1,Complementary1,13.31,ok
caldera_p08.pddl,1,Complementary2,7.77,ok
caldera_p08.pddl,1,DecStar,81.01,ok
caldera_p08.pddl,1,Delfi1,1.93,ok
caldera_p08.pddl,1,Delfi2,2.53,ok
caldera_p08.pddl,1,FDMS1,12.72,ok
caldera_p08.pddl,1,FDMS2,20.5,ok
caldera_p08.pddl,1,Metis1,0.76,ok
caldera_p08.pddl,1,Metis2,0.79,ok
caldera_p08.pddl,1,Planning-PDBs,7.83,ok
caldera_p08.pddl,1,Scorpion,202.57,ok
caldera_p08.pddl,1,symbolic-bidirectional,3.45,ok
caldera_p08.pddl,1,Symple-1,157.3,ok
caldera_p08.pddl,1,Symple-2,155.63,ok
caldera_p09.pddl,1,blind,1800,timeout
caldera_p09.pddl,1,Complementary1,1138.39,ok
caldera_p09.pddl,1,Complementary2,999.41,ok
caldera_p09.pddl,1,DecStar,1800,timeout
caldera_p09.pddl,1,Delfi1,49.13,ok
caldera_p09.pddl,1,Delfi2,53.86,ok
caldera_p09.pddl,1,FDMS1,1104.31,ok
caldera_p09.pddl,1,FDMS2,1306.99,ok
caldera_p09.pddl,1,Metis1,49.63,ok
caldera_p09.pddl,1,Metis2,39.23,ok
caldera_p09.pddl,1,Planning-PDBs,998.96,ok
caldera_p09.pddl,1,Scorpion,574.09,ok
caldera_p09.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p09.pddl,1,Symple-1,1800,timeout
caldera_p09.pddl,1,Symple-2,1800,timeout
caldera_p10.pddl,1,blind,1800,timeout
caldera_p10.pddl,1,Complementary1,956.64,ok
caldera_p10.pddl,1,Complementary2,937.98,ok
caldera_p10.pddl,1,DecStar,1800,timeout
caldera_p10.pddl,1,Delfi1,10.39,ok
caldera_p10.pddl,1,Delfi2,1545.83,ok
caldera_p10.pddl,1,FDMS1,329.69,ok
caldera_p10.pddl,1,FDMS2,494.56,ok
caldera_p10.pddl,1,Metis1,9.51,ok
caldera_p10.pddl,1,Metis2,6.94,ok
caldera_p10.pddl,1,Planning-PDBs,931.13,ok
caldera_p10.pddl,1,Scorpion,485.99,ok
caldera_p10.pddl,1,symbolic-bidirectional,335.59,ok
caldera_p10.pddl,1,Symple-1,1800,timeout
caldera_p10.pddl,1,Symple-2,1800,timeout
caldera_p11.pddl,1,blind,1800,timeout
caldera_p11.pddl,1,Complementary1,1129.98,ok
caldera_p11.pddl,1,Complementary2,998.62,ok
caldera_p11.pddl,1,DecStar,1800,timeout
caldera_p11.pddl,1,Delfi1,49.97,ok
caldera_p11.pddl,1,Delfi2,1800,timeout
caldera_p11.pddl,1,FDMS1,846.61,ok
caldera_p11.pddl,1,FDMS2,1112.14,ok
caldera_p11.pddl,1,Metis1,49.5,ok
caldera_p11.pddl,1,Metis2,37.9,ok
caldera_p11.pddl,1,Planning-PDBs,982.46,ok
caldera_p11.pddl,1,Scorpion,727.37,ok
caldera_p11.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p11.pddl,1,Symple-1,1800,timeout
caldera_p11.pddl,1,Symple-2,1800,timeout
caldera_p12.pddl,1,blind,1800,timeout
caldera_p12.pddl,1,Complementary1,1800,timeout
caldera_p12.pddl,1,Complementary2,959.93,ok
caldera_p12.pddl,1,DecStar,1800,timeout
caldera_p12.pddl,1,Delfi1,18.71,ok
caldera_p12.pddl,1,Delfi2,1800,timeout
caldera_p12.pddl,1,FDMS1,625.46,ok
caldera_p12.pddl,1,FDMS2,912.99,ok
caldera_p12.pddl,1,Metis1,18.18,ok
caldera_p12.pddl,1,Metis2,15.7,ok
caldera_p12.pddl,1,Planning-PDBs,945.63,ok
caldera_p12.pddl,1,Scorpion,459.48,ok
caldera_p12.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p12.pddl,1,Symple-1,1800,timeout
caldera_p12.pddl,1,Symple-2,1800,timeout
caldera_p13.pddl,1,blind,1800,timeout
caldera_p13.pddl,1,Complementary1,1800,timeout
caldera_p13.pddl,1,Complementary2,1800,timeout
caldera_p13.pddl,1,DecStar,1800,timeout
caldera_p13.pddl,1,Delfi1,1800,timeout
caldera_p13.pddl,1,Delfi2,1800,timeout
caldera_p13.pddl,1,FDMS1,1800,timeout
caldera_p13.pddl,1,FDMS2,1800,timeout
caldera_p13.pddl,1,Metis1,1800,timeout
caldera_p13.pddl,1,Metis2,641.12,ok
caldera_p13.pddl,1,Planning-PDBs,1800,timeout
caldera_p13.pddl,1,Scorpion,1800,timeout
caldera_p13.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p13.pddl,1,Symple-1,1800,timeout
caldera_p13.pddl,1,Symple-2,1800,timeout
caldera_p14.pddl,1,blind,1800,timeout
caldera_p14.pddl,1,Complementary1,1800,timeout
caldera_p14.pddl,1,Complementary2,1800,timeout
caldera_p14.pddl,1,DecStar,1800,timeout
caldera_p14.pddl,1,Delfi1,1800,timeout
caldera_p14.pddl,1,Delfi2,1800,timeout
caldera_p14.pddl,1,FDMS1,1800,timeout
caldera_p14.pddl,1,FDMS2,1800,timeout
caldera_p14.pddl,1,Metis1,1800,timeout
caldera_p14.pddl,1,Metis2,1652.24,ok
caldera_p14.pddl,1,Planning-PDBs,1800,timeout
caldera_p14.pddl,1,Scorpion,1800,timeout
caldera_p14.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p14.pddl,1,Symple-1,1800,timeout
caldera_p14.pddl,1,Symple-2,1800,timeout
caldera_p15.pddl,1,blind,1800,timeout
caldera_p15.pddl,1,Complementary1,1800,timeout
caldera_p15.pddl,1,Complementary2,1800,timeout
caldera_p15.pddl,1,DecStar,1800,timeout
caldera_p15.pddl,1,Delfi1,1800,timeout
caldera_p15.pddl,1,Delfi2,1800,timeout
caldera_p15.pddl,1,FDMS1,1800,timeout
caldera_p15.pddl,1,FDMS2,1800,timeout
caldera_p15.pddl,1,Metis1,1800,timeout
caldera_p15.pddl,1,Metis2,1800,timeout
caldera_p15.pddl,1,Planning-PDBs,1800,timeout
caldera_p15.pddl,1,Scorpion,1800,timeout
caldera_p15.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p15.pddl,1,Symple-1,1800,timeout
