Instance,claspfolio
organic-synthesis_p04.pddl,18000.0000
snake_p01.pddl,12.9700
data-network_p11.pddl,29.9100
agricola_p19.pddl,1320.8700
nurikabe_p08.pddl,8.4600
snake_p09.pddl,81.0900
data-network_p10.pddl,31.2600
data-network_p13.pddl,31.3200
petri-net-alignment_p06.pddl,30.7100
organic-synthesis_p20.pddl,18000.0000
petri-net-alignment_p20.pddl,75.1700
agricola_p05.pddl,104.9800
settlers_p03.pddl,41.7000
settlers_p15.pddl,18000.0000
data-network_p07.pddl,18000.0000
spider_p05.pddl,616.6800
organic-synthesis_p06.pddl,18000.0000
agricola_p17.pddl,1305.8700
caldera_p16.pddl,18000.0000
nurikabe_p12.pddl,258.2900
spider_p03.pddl,198.7400
spider_p12.pddl,18000.0000
agricola_p20.pddl,18000.0000
settlers_p01.pddl,30.8300
snake_p13.pddl,18000.0000
organic-synthesis_p11.pddl,18000.0000
organic-synthesis_p17.pddl,18000.0000
caldera-split_p07.pddl,13.1300
