@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
agricola_p03.pddl,1,DecStar,1800,timeout
agricola_p03.pddl,1,Delfi1,78.41,ok
agricola_p03.pddl,1,Delfi2,130.76,ok
agricola_p03.pddl,1,FDMS1,137.08,ok
agricola_p03.pddl,1,FDMS2,406.53,ok
agricola_p03.pddl,1,Metis1,1800,timeout
agricola_p03.pddl,1,Metis2,1800,timeout
agricola_p03.pddl,1,Planning-PDBs,1800,timeout
agricola_p03.pddl,1,Scorpion,1455.17,ok
agricola_p03.pddl,1,symbolic-bidirectional,89.98,ok
agricola_p03.pddl,1,Symple-1,1800,timeout
agricola_p03.pddl,1,Symple-2,1800,timeout
agricola_p04.pddl,1,blind,1800,timeout
agricola_p04.pddl,1,Complementary1,236.77,ok
agricola_p04.pddl,1,Complementary2,143.71,ok
agricola_p04.pddl,1,DecStar,1800,timeout
agricola_p04.pddl,1,Delfi1,29.62,ok
agricola_p04.pddl,1,Delfi2,51.92,ok
agricola_p04.pddl,1,FDMS1,363.79,ok
agricola_p04.pddl,1,FDMS2,163.21,ok
agricola_p04.pddl,1,Metis1,1800,timeout
agricola_p04.pddl,1,Metis2,1800,timeout
agricola_p04.pddl,1,Planning-PDBs,134.58,ok
agricola_p04.pddl,1,Scorpion,1800,timeout
agricola_p04.pddl,1,symbolic-bidirectional,47.16,ok
agricola_p04.pddl,1,Symple-1,1800,timeout
agricola_p04.pddl,1,Symple-2,1800,timeout
agricola_p05.pddl,1,blind,1800,timeout
agricola_p05.pddl,1,Complementary1,1800,timeout
agricola_p05.pddl,1,Complementary2,1025.76,ok
agricola_p05.pddl,1,DecStar,1800,timeout
agricola_p05.pddl,1,Delfi1,88.68,ok
agricola_p05.pddl,1,Delfi2,130.21,ok
agricola_p05.pddl,1,FDMS1,211.5,ok
agricola_p05.pddl,1,FDMS2,398.78,ok
agricola_p05.pddl,1,Metis1,1800,timeout
agricola_p05.pddl,1,Metis2,1800,timeout
agricola_p05.pddl,1,Planning-PDBs,1800,timeout
agricola_p05.pddl,1,Scorpion,1800,timeout
agricola_p05.pddl,1,symbolic-bidirectional,49.8,ok
agricola_p05.pddl,1,Symple-1,1800,timeout
agricola_p05.pddl,1,Symple-2,1800,timeout
agricola_p06.pddl,1,blind,1800,timeout
agricola_p06.pddl,1,Complementary1,1800,timeout
agricola_p06.pddl,1,Complementary2,1800,timeout
agricola_p06.pddl,1,DecStar,1800,timeout
agricola_p06.pddl,1,Delfi1,104.45,ok
agricola_p06.pddl,1,Delfi2,170.45,ok
agricola_p06.pddl,1,FDMS1,414.39,ok
agricola_p06.pddl,1,FDMS2,662.98,ok
agricola_p06.pddl,1,Metis1,1800,timeout
agricola_p06.pddl,1,Metis2,1800,timeout
agricola_p06.pddl,1,Planning-PDBs,1800,timeout
agricola_p06.pddl,1,Scorpion,1800,timeout
agricola_p06.pddl,1,symbolic-bidirectional,289.59,ok
agricola_p06.pddl,1,Symple-1,1800,timeout
agricola_p06.pddl,1,Symple-2,1800,timeout
agricola_p07.pddl,1,blind,1800,timeout
agricola_p07.pddl,1,Complementary1,925.02,ok
agricola_p07.pddl,1,Complementary2,921.38,ok
agricola_p07.pddl,1,DecStar,1800,timeout
agricola_p07.pddl,1,Delfi1,73.97,ok
agricola_p07.pddl,1,Delfi2,108.08,ok
agricola_p07.pddl,1,FDMS1,1800,timeout
agricola_p07.pddl,1,FDMS2,266.38,ok
agricola_p07.pddl,1,Metis1,1800,timeout
agricola_p07.pddl,1,Metis2,1800,timeout
agricola_p07.pddl,1,Planning-PDBs,1800,timeout
agricola_p07.pddl,1,Scorpion,1800,timeout
agricola_p07.pddl,1,symbolic-bidirectional,73.31,ok
agricola_p07.pddl,1,Symple-1,1800,timeout
agricola_p07.pddl,1,Symple-2,1800,timeout
agricola_p08.pddl,1,blind,1800,timeout
agricola_p08.pddl,1,Complementary1,1800,timeout
agricola_p08.pddl,1,Complementary2,1800,timeout
agricola_p08.pddl,1,DecStar,1800,timeout
agricola_p08.pddl,1,Delfi1,499.54,ok
agricola_p08.pddl,1,Delfi2,544.68,ok
agricola_p08.pddl,1,FDMS1,1800,timeout
agricola_p08.pddl,1,FDMS2,414.95,ok
agricola_p08.pddl,1,Metis1,1800,timeout
agricola_p08.pddl,1,Metis2,1800,timeout
agricola_p08.pddl,1,Planning-PDBs,1800,timeout
agricola_p08.pddl,1,Scorpion,1800,timeout
agricola_p08.pddl,1,symbolic-bidirectional,406.45,ok
agricola_p08.pddl,1,Symple-1,1800,timeout
agricola_p08.pddl,1,Symple-2,1800,timeout
agricola_p09.pddl,1,blind,1800,timeout
agricola_p09.pddl,1,Complementary1,1800,timeout
agricola_p09.pddl,1,Complementary2,1800,timeout
agricola_p09.pddl,1,DecStar,1800,timeout
agricola_p09.pddl,1,Delfi1,864.22,ok
agricola_p09.pddl,1,Delfi2,965.67,ok
agricola_p09.pddl,1,FDMS1,820.07,ok
agricola_p09.pddl,1,FDMS2,1012.05,ok
agricola_p09.pddl,1,Metis1,1800,timeout
agricola_p09.pddl,1,Metis2,1800,timeout
agricola_p09.pddl,1,Planning-PDBs,1800,timeout
agricola_p09.pddl,1,Scorpion,1800,timeout
agricola_p09.pddl,1,symbolic-bidirectional,262.53,ok
agricola_p09.pddl,1,Symple-1,1800,timeout
agricola_p09.pddl,1,Symple-2,1800,timeout
agricola_p10.pddl,1,blind,1800,timeout
agricola_p10.pddl,1,Complementary1,1800,timeout
agricola_p10.pddl,1,Complementary2,1800,timeout
agricola_p10.pddl,1,DecStar,1800,timeout
agricola_p10.pddl,1,Delfi1,188.49,ok
agricola_p10.pddl,1,Delfi2,225.61,ok
agricola_p10.pddl,1,FDMS1,1800,timeout
agricola_p10.pddl,1,FDMS2,1800,timeout
agricola_p10.pddl,1,Metis1,1800,timeout
agricola_p10.pddl,1,Metis2,1800,timeout
agricola_p10.pddl,1,Planning-PDBs,1800,timeout
agricola_p10.pddl,1,Scorpion,1800,timeout
agricola_p10.pddl,1,symbolic-bidirectional,160.94,ok
agricola_p10.pddl,1,Symple-1,1800,timeout
agricola_p10.pddl,1,Symple-2,1800,timeout
agricola_p11.pddl,1,blind,1800,timeout
agricola_p11.pddl,1,Complementary1,1800,timeout
agricola_p11.pddl,1,Complementary2,1800,timeout
agricola_p11.pddl,1,DecStar,1800,timeout
agricola_p11.pddl,1,Delfi1,339.49,ok
agricola_p11.pddl,1,Delfi2,393,ok
agricola_p11.pddl,1,FDMS1,1800,timeout
agricola_p11.pddl,1,FDMS2,768.28,ok
agricola_p11.pddl,1,Metis1,1800,timeout
agricola_p11.pddl,1,Metis2,1800,timeout
agricola_p11.pddl,1,Planning-PDBs,1800,timeout
agricola_p11.pddl,1,Scorpion,1800,timeout
agricola_p11.pddl,1,symbolic-bidirectional,326.72,ok
agricola_p11.pddl,1,Symple-1,1800,timeout
agricola_p11.pddl,1,Symple-2,1800,timeout
agricola_p12.pddl,1,blind,1800,timeout
agricola_p12.pddl,1,Complementary1,1800,timeout
agricola_p12.pddl,1,Complementary2,1800,timeout
agricola_p12.pddl,1,DecStar,1800,timeout
agricola_p12.pddl,1,Delfi1,956.23,ok
agricola_p12.pddl,1,Delfi2,1047.04,ok
agricola_p12.pddl,1,FDMS1,1800,timeout
agricola_p12.pddl,1,FDMS2,1800,timeout
agricola_p12.pddl,1,Metis1,1800,timeout
agricola_p12.pddl,1,Metis2,1800,timeout
agricola_p12.pddl,1,Planning-PDBs,1800,timeout
agricola_p12.pddl,1,Scorpion,1800,timeout
agricola_p12.pddl,1,symbolic-bidirectional,364.92,ok
agricola_p12.pddl,1,Symple-1,1800,timeout
agricola_p12.pddl,1,Symple-2,1800,timeout
agricola_p13.pddl,1,blind,1800,timeout
agricola_p13.pddl,1,Complementary1,1800,timeout
agricola_p13.pddl,1,Complementary2,1800,timeout
agricola_p13.pddl,1,DecStar,1800,timeout
agricola_p13.pddl,1,Delfi1,1048.57,ok
agricola_p13.pddl,1,Delfi2,1086.06,ok
agricola_p13.pddl,1,FDMS1,1800,timeout
agricola_p13.pddl,1,FDMS2,695.98,ok
agricola_p13.pddl,1,Metis1,1800,timeout
agricola_p13.pddl,1,Metis2,1800,timeout
agricola_p13.pddl,1,Planning-PDBs,1800,timeout
agricola_p13.pddl,1,Scorpion,1800,timeout
agricola_p13.pddl,1,symbolic-bidirectional,841,ok
agricola_p13.pddl,1,Symple-1,1800,timeout
agricola_p13.pddl,1,Symple-2,1800,timeout
agricola_p14.pddl,1,blind,1800,timeout
agricola_p14.pddl,1,Complementary1,1800,timeout
agricola_p14.pddl,1,Complementary2,1800,timeout
agricola_p14.pddl,1,DecStar,1800,timeout
agricola_p14.pddl,1,Delfi1,1800,timeout
agricola_p14.pddl,1,Delfi2,1800,timeout
agricola_p14.pddl,1,FDMS1,1800,timeout
agricola_p14.pddl,1,FDMS2,958.52,ok
agricola_p14.pddl,1,Metis1,1800,timeout
agricola_p14.pddl,1,Metis2,1800,timeout
agricola_p14.pddl,1,Planning-PDBs,1800,timeout
agricola_p14.pddl,1,Scorpion,1800,timeout
agricola_p14.pddl,1,symbolic-bidirectional,791.43,ok
agricola_p14.pddl,1,Symple-1,1800,timeout
agricola_p14.pddl,1,Symple-2,1800,timeout
agricola_p15.pddl,1,blind,1800,timeout
agricola_p15.pddl,1,Complementary1,1800,timeout
agricola_p15.pddl,1,Complementary2,1800,timeout
agricola_p15.pddl,1,DecStar,1800,timeout
agricola_p15.pddl,1,Delfi1,1800,timeout
agricola_p15.pddl,1,Delfi2,1800,timeout
agricola_p15.pddl,1,FDMS1,1800,timeout
agricola_p15.pddl,1,FDMS2,1800,timeout
agricola_p15.pddl,1,Metis1,1800,timeout
agricola_p15.pddl,1,Metis2,1800,timeout
agricola_p15.pddl,1,Planning-PDBs,1800,timeout
agricola_p15.pddl,1,Scorpion,1800,timeout
agricola_p15.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p15.pddl,1,Symple-1,1800,timeout
agricola_p15.pddl,1,Symple-2,1800,timeout
agricola_p16.pddl,1,blind,1800,timeout
agricola_p16.pddl,1,Complementary1,1800,timeout
agricola_p16.pddl,1,Complementary2,1800,timeout
agricola_p16.pddl,1,DecStar,1800,timeout
agricola_p16.pddl,1,Delfi1,1108.49,ok
agricola_p16.pddl,1,Delfi2,1204.21,ok
agricola_p16.pddl,1,FDMS1,1800,timeout
agricola_p16.pddl,1,FDMS2,699.21,ok
agricola_p16.pddl,1,Metis1,1800,timeout
agricola_p16.pddl,1,Metis2,1800,timeout
agricola_p16.pddl,1,Planning-PDBs,1800,timeout
agricola_p16.pddl,1,Scorpion,1800,timeout
agricola_p16.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p16.pddl,1,Symple-1,1800,timeout
agricola_p16.pddl,1,Symple-2,1800,timeout
agricola_p17.pddl,1,blind,1800,timeout
agricola_p17.pddl,1,Complementary1,1800,timeout
agricola_p17.pddl,1,Complementary2,1800,timeout
agricola_p17.pddl,1,DecStar,1800,timeout
agricola_p17.pddl,1,Delfi1,1173.4,ok
agricola_p17.pddl,1,Delfi2,1343.02,ok
agricola_p17.pddl,1,FDMS1,1800,timeout
agricola_p17.pddl,1,FDMS2,1800,timeout
agricola_p17.pddl,1,Metis1,1800,timeout
agricola_p17.pddl,1,Metis2,1800,timeout
agricola_p17.pddl,1,Planning-PDBs,1800,timeout
agricola_p17.pddl,1,Scorpion,1800,timeout
agricola_p17.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p17.pddl,1,Symple-1,1800,timeout
agricola_p17.pddl,1,Symple-2,1800,timeout
agricola_p18.pddl,1,blind,1800,timeout
agricola_p18.pddl,1,Complementary1,1800,timeout
agricola_p18.pddl,1,Complementary2,1800,timeout
agricola_p18.pddl,1,DecStar,1800,timeout
agricola_p18.pddl,1,Delfi1,1293.97,ok
agricola_p18.pddl,1,Delfi2,1467.66,ok
agricola_p18.pddl,1,FDMS1,1800,timeout
agricola_p18.pddl,1,FDMS2,1800,timeout
agricola_p18.pddl,1,Metis1,1800,timeout
agricola_p18.pddl,1,Metis2,1800,timeout
agricola_p18.pddl,1,Planning-PDBs,1800,timeout
agricola_p18.pddl,1,Scorpion,1800,timeout
agricola_p18.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p18.pddl,1,Symple-1,1800,timeout
agricola_p18.pddl,1,Symple-2,1800,timeout
agricola_p19.pddl,1,blind,1800,timeout
agricola_p19.pddl,1,Complementary1,1800,timeout
agricola_p19.pddl,1,Complementary2,1800,timeout
agricola_p19.pddl,1,DecStar,1800,timeout
agricola_p19.pddl,1,Delfi1,1777.11,ok
agricola_p19.pddl,1,Delfi2,1416.47,ok
agricola_p19.pddl,1,FDMS1,1800,timeout
agricola_p19.pddl,1,FDMS2,1800,timeout
agricola_p19.pddl,1,Metis1,1800,timeout
agricola_p19.pddl,1,Metis2,1800,timeout
agricola_p19.pddl,1,Planning-PDBs,1800,timeout
agricola_p19.pddl,1,Scorpion,1800,timeout
agricola_p19.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p19.pddl,1,Symple-1,1800,timeout
agricola_p19.pddl,1,Symple-2,1800,timeout
agricola_p20.pddl,1,blind,1800,timeout
agricola_p20.pddl,1,Complementary1,1800,timeout
agricola_p20.pddl,1,Complementary2,1800,timeout
agricola_p20.pddl,1,DecStar,1800,timeout
agricola_p20.pddl,1,Delfi1,1800,timeout
agricola_p20.pddl,1,Delfi2,1704.51,ok
agricola_p20.pddl,1,FDMS1,1800,timeout
agricola_p20.pddl,1,FDMS2,1800,timeout
agricola_p20.pddl,1,Metis1,1800,timeout
agricola_p20.pddl,1,Metis2,1800,timeout
agricola_p20.pddl,1,Planning-PDBs,1800,timeout
agricola_p20.pddl,1,Scorpion,1800,timeout
agricola_p20.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p20.pddl,1,Symple-1,1800,timeout
agricola_p20.pddl,1,Symple-2,1800,timeout
caldera_p01.pddl,1,blind,0.26,ok
caldera_p01.pddl,1,Complementary1,1.33,ok
caldera_p01.pddl,1,Complementary2,1.6,ok
caldera_p01.pddl,1,DecStar,0.55,ok
caldera_p01.pddl,1,Delfi1,1.42,ok
caldera_p01.pddl,1,Delfi2,1.62,ok
caldera_p01.pddl,1,FDMS1,0.42,ok
caldera_p01.pddl,1,FDMS2,0.67,ok
caldera_p01.pddl,1,Metis1,0.28,ok
caldera_p01.pddl,1,Metis2,0.28,ok
caldera_p01.pddl,1,Planning-PDBs,1.55,ok
caldera_p01.pddl,1,Scorpion,200.12,ok
caldera_p01.pddl,1,symbolic-bidirectional,0.8,ok
caldera_p01.pddl,1,Symple-1,1.7,ok
caldera_p01.pddl,1,Symple-2,1.92,ok
caldera_p02.pddl,1,blind,0.28,ok
caldera_p02.pddl,1,Complementary1,1.95,ok
caldera_p02.pddl,1,Complementary2,1.85,ok
caldera_p02.pddl,1,DecStar,27.84,ok
caldera_p02.pddl,1,Delfi1,1.48,ok
caldera_p02.pddl,1,Delfi2,2.76,ok
caldera_p02.pddl,1,FDMS1,1.19,ok
caldera_p02.pddl,1,FDMS2,2.08,ok
caldera_p02.pddl,1,Metis1,0.34,ok
caldera_p02.pddl,1,Metis2,0.32,ok
caldera_p02.pddl,1,Planning-PDBs,1.83,ok
caldera_p02.pddl,1,Scorpion,200.48,ok
caldera_p02.pddl,1,symbolic-bidirectional,1.14,ok
caldera_p02.pddl,1,Symple-1,4.8,ok
caldera_p02.pddl,1,Symple-2,4.47,ok
caldera_p03.pddl,1,blind,0.3,ok
caldera_p03.pddl,1,Complementary1,1.86,ok
caldera_p03.pddl,1,Complementary2,1.83,ok
caldera_p03.pddl,1,DecStar,29.93,ok
caldera_p03.pddl,1,Delfi1,1.45,ok
caldera_p03.pddl,1,Delfi2,3.82,ok
caldera_p03.pddl,1,FDMS1,1.33,ok
caldera_p03.pddl,1,FDMS2,2.46,ok
caldera_p03.pddl,1,Metis1,0.3,ok
caldera_p03.pddl,1,Metis2,0.31,ok
caldera_p03.pddl,1,Planning-PDBs,1.86,ok
caldera_p03.pddl,1,Scorpion,200.39,ok
caldera_p03.pddl,1,symbolic-bidirectional,1.13,ok
caldera_p03.pddl,1,Symple-1,3.61,ok
caldera_p03.pddl,1,Symple-2,3.52,ok
caldera_p04.pddl,1,blind,0.28,ok
caldera_p04.pddl,1,Complementary1,2.06,ok
caldera_p04.pddl,1,Complementary2,1.8,ok
caldera_p04.pddl,1,DecStar,22.33,ok
caldera_p04.pddl,1,Delfi1,1.49,ok
caldera_p04.pddl,1,Delfi2,2.84,ok
caldera_p04.pddl,1,FDMS1,1.26,ok
caldera_p04.pddl,1,FDMS2,2.11,ok
caldera_p04.pddl,1,Metis1,0.32,ok
caldera_p04.pddl,1,Metis2,0.33,ok
caldera_p04.pddl,1,Planning-PDBs,1.77,ok
caldera_p04.pddl,1,Scorpion,200.32,ok
caldera_p04.pddl,1,symbolic-bidirectional,1.09,ok
caldera_p04.pddl,1,Symple-1,4.24,ok
caldera_p04.pddl,1,Symple-2,4.05,ok
caldera_p05.pddl,1,blind,1.38,ok
caldera_p05.pddl,1,Complementary1,82.99,ok
caldera_p05.pddl,1,Complementary2,85.3,ok
caldera_p05.pddl,1,DecStar,193.13,ok
caldera_p05.pddl,1,Delfi1,2.58,ok
caldera_p05.pddl,1,Delfi2,59.19,ok
caldera_p05.pddl,1,FDMS1,43.75,ok
caldera_p05.pddl,1,FDMS2,99.97,ok
caldera_p05.pddl,1,Metis1,1.44,ok
caldera_p05.pddl,1,Metis2,1.5,ok
caldera_p05.pddl,1,Planning-PDBs,81.36,ok
caldera_p05.pddl,1,Scorpion,203.78,ok
caldera_p05.pddl,1,symbolic-bidirectional,8.28,ok
caldera_p05.pddl,1,Symple-1,1453.98,ok
caldera_p05.pddl,1,Symple-2,1425.69,ok
caldera_p06.pddl,1,blind,2.08,ok
caldera_p06.pddl,1,Complementary1,10.84,ok
caldera_p06.pddl,1,Complementary2,22.45,ok
caldera_p06.pddl,1,DecStar,374.92,ok
caldera_p06.pddl,1,Delfi1,3.56,ok
caldera_p06.pddl,1,Delfi2,204.73,ok
caldera_p06.pddl,1,FDMS1,121.08,ok
caldera_p06.pddl,1,FDMS2,347.21,ok
caldera_p06.pddl,1,Metis1,2.46,ok
caldera_p06.pddl,1,Metis2,2.53,ok
caldera_p06.pddl,1,Planning-PDBs,22.48,ok
caldera_p06.pddl,1,Scorpion,211.34,ok
caldera_p06.pddl,1,symbolic-bidirectional,9.12,ok
caldera_p06.pddl,1,Symple-1,218.31,ok
caldera_p06.pddl,1,Symple-2,218.41,ok
caldera_p07.pddl,1,blind,1.09,ok
caldera_p07.pddl,1,Complementary1,94.73,ok
caldera_p07.pddl,1,Complementary2,158.69,ok
caldera_p07.pddl,1,DecStar,261.72,ok
caldera_p07.pddl,1,Delfi1,2.28,ok
caldera_p07.pddl,1,Delfi2,53.18,ok
caldera_p07.pddl,1,FDMS1,41.14,ok
caldera_p07.pddl,1,FDMS2,134.87,ok
caldera_p07.pddl,1,Metis1,1.12,ok
caldera_p07.pddl,1,Metis2,1.17,ok
caldera_p07.pddl,1,Planning-PDBs,154.95,ok
caldera_p07.pddl,1,Scorpion,204.84,ok
caldera_p07.pddl,1,symbolic-bidirectional,6.83,ok
caldera_p07.pddl,1,Symple-1,701.73,ok
caldera_p07.pddl,1,Symple-2,699.31,ok
caldera_p08.pddl,1,blind,0.72,ok
caldera_p08.pddl,1,Complementary1,13.87,ok
caldera_p08.pddl,1,Complementary2,7.83,ok
caldera_p08.pddl,1,DecStar,74.01,ok
caldera_p08.pddl,1,Delfi1,1.92,ok
caldera_p08.pddl,1,Delfi2,2.46,ok
caldera_p08.pddl,1,FDMS1,12.64,ok
caldera_p08.pddl,1,FDMS2,20.29,ok
caldera_p08.pddl,1,Metis1,0.74,ok
caldera_p08.pddl,1,Metis2,0.78,ok
caldera_p08.pddl,1,Planning-PDBs,7.9,ok
caldera_p08.pddl,1,Scorpion,202.71,ok
caldera_p08.pddl,1,symbolic-bidirectional,3.47,ok
caldera_p08.pddl,1,Symple-1,156.27,ok
caldera_p08.pddl,1,Symple-2,157.22,ok
caldera_p09.pddl,1,blind,1800,timeout
caldera_p09.pddl,1,Complementary1,1143.96,ok
caldera_p09.pddl,1,Complementary2,1002.77,ok
caldera_p09.pddl,1,DecStar,1800,timeout
caldera_p09.pddl,1,Delfi1,47.98,ok
caldera_p09.pddl,1,Delfi2,54.02,ok
caldera_p09.pddl,1,FDMS1,1102.94,ok
caldera_p09.pddl,1,FDMS2,1312.07,ok
caldera_p09.pddl,1,Metis1,48.16,ok
caldera_p09.pddl,1,Metis2,37.36,ok
caldera_p09.pddl,1,Planning-PDBs,972.09,ok
caldera_p09.pddl,1,Scorpion,591.84,ok
caldera_p09.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p09.pddl,1,Symple-1,1800,timeout
caldera_p09.pddl,1,Symple-2,1800,timeout
caldera_p10.pddl,1,blind,1800,timeout
caldera_p10.pddl,1,Complementary1,958.79,ok
caldera_p10.pddl,1,Complementary2,929.8,ok
caldera_p10.pddl,1,DecStar,1800,timeout
caldera_p10.pddl,1,Delfi1,10.16,ok
caldera_p10.pddl,1,Delfi2,1628.36,ok
caldera_p10.pddl,1,FDMS1,337.97,ok
caldera_p10.pddl,1,FDMS2,484.01,ok
caldera_p10.pddl,1,Metis1,9.23,ok
caldera_p10.pddl,1,Metis2,6.71,ok
caldera_p10.pddl,1,Planning-PDBs,924.16,ok
caldera_p10.pddl,1,Scorpion,489.55,ok
caldera_p10.pddl,1,symbolic-bidirectional,334.75,ok
caldera_p10.pddl,1,Symple-1,1800,timeout
caldera_p10.pddl,1,Symple-2,1800,timeout
caldera_p11.pddl,1,blind,1800,timeout
caldera_p11.pddl,1,Complementary1,1156.59,ok
caldera_p11.pddl,1,Complementary2,992.96,ok
caldera_p11.pddl,1,DecStar,1800,timeout
caldera_p11.pddl,1,Delfi1,48.72,ok
caldera_p11.pddl,1,Delfi2,1800,timeout
caldera_p11.pddl,1,FDMS1,896.67,ok
caldera_p11.pddl,1,FDMS2,1111.14,ok
caldera_p11.pddl,1,Metis1,48.64,ok
caldera_p11.pddl,1,Metis2,36.89,ok
caldera_p11.pddl,1,Planning-PDBs,981.02,ok
caldera_p11.pddl,1,Scorpion,739.35,ok
caldera_p11.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p11.pddl,1,Symple-1,1800,timeout
caldera_p11.pddl,1,Symple-2,1800,timeout
caldera_p12.pddl,1,blind,1800,timeout
caldera_p12.pddl,1,Complementary1,1800,timeout
caldera_p12.pddl,1,Complementary2,961.29,ok
caldera_p12.pddl,1,DecStar,1800,timeout
caldera_p12.pddl,1,Delfi1,18.74,ok
caldera_p12.pddl,1,Delfi2,1800,timeout
caldera_p12.pddl,1,FDMS1,660.17,ok
caldera_p12.pddl,1,FDMS2,911.91,ok
caldera_p12.pddl,1,Metis1,18.02,ok
caldera_p12.pddl,1,Metis2,15.35,ok
caldera_p12.pddl,1,Planning-PDBs,946.91,ok
caldera_p12.pddl,1,Scorpion,469.6,ok
caldera_p12.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p12.pddl,1,Symple-1,1800,timeout
caldera_p12.pddl,1,Symple-2,1800,timeout
caldera_p13.pddl,1,blind,1800,timeout
caldera_p13.pddl,1,Complementary1,1800,timeout
caldera_p13.pddl,1,Complementary2,1800,timeout
caldera_p13.pddl,1,DecStar,1800,timeout
caldera_p13.pddl,1,Delfi1,1800,timeout
caldera_p13.pddl,1,Delfi2,1800,timeout
caldera_p13.pddl,1,FDMS1,1800,timeout
caldera_p13.pddl,1,FDMS2,1800,timeout
caldera_p13.pddl,1,Metis1,1800,timeout
caldera_p13.pddl,1,Metis2,1800,timeout
caldera_p13.pddl,1,Planning-PDBs,1800,timeout
caldera_p13.pddl,1,Scorpion,1800,timeout
caldera_p13.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p13.pddl,1,Symple-1,1800,timeout
caldera_p13.pddl,1,Symple-2,1800,timeout
caldera_p14.pddl,1,blind,1800,timeout
caldera_p14.pddl,1,Complementary1,1800,timeout
caldera_p14.pddl,1,Complementary2,1800,timeout
caldera_p14.pddl,1,DecStar,1800,timeout
caldera_p14.pddl,1,Delfi1,1800,timeout
caldera_p14.pddl,1,Delfi2,1800,timeout
caldera_p14.pddl,1,FDMS1,1800,timeout
caldera_p14.pddl,1,FDMS2,1800,timeout
caldera_p14.pddl,1,Metis1,1800,timeout
caldera_p14.pddl,1,Metis2,1800,timeout
caldera_p14.pddl,1,Planning-PDBs,1800,timeout
caldera_p14.pddl,1,Scorpion,1800,timeout
caldera_p14.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p14.pddl,1,Symple-1,1800,timeout
caldera_p14.pddl,1,Symple-2,1800,timeout
caldera_p15.pddl,1,blind,1800,timeout
caldera_p15.pddl,1,Complementary1,1800,timeout
caldera_p15.pddl,1,Complementary2,1800,timeout
caldera_p15.pddl,1,DecStar,1800,timeout
caldera_p15.pddl,1,Delfi1,1800,timeout
caldera_p15.pddl,1,Delfi2,1800,timeout
caldera_p15.pddl,1,FDMS1,1800,timeout
caldera_p15.pddl,1,FDMS2,1800,timeout
caldera_p15.pddl,1,Metis1,1800,timeout
caldera_p15.pddl,1,Metis2,1800,timeout
caldera_p15.pddl,1,Planning-PDBs,1800,timeout
caldera_p15.pddl,1,Scorpion,1800,timeout
caldera_p15.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p15.pddl,1,Symple-1,1800,timeout
