@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
agricola_p14.pddl,1,Planning-PDBs,1800,timeout
agricola_p14.pddl,1,Scorpion,1800,timeout
agricola_p14.pddl,1,symbolic-bidirectional,687.41,ok
agricola_p14.pddl,1,Symple-1,1800,timeout
agricola_p14.pddl,1,Symple-2,1800,timeout
agricola_p15.pddl,1,blind,1800,timeout
agricola_p15.pddl,1,Complementary1,1800,timeout
agricola_p15.pddl,1,Complementary2,1800,timeout
agricola_p15.pddl,1,DecStar,1800,timeout
agricola_p15.pddl,1,Delfi1,1800,timeout
agricola_p15.pddl,1,Delfi2,1800,timeout
agricola_p15.pddl,1,FDMS1,1800,timeout
agricola_p15.pddl,1,FDMS2,1800,timeout
agricola_p15.pddl,1,Metis1,1800,timeout
agricola_p15.pddl,1,Metis2,1800,timeout
agricola_p15.pddl,1,Planning-PDBs,1800,timeout
agricola_p15.pddl,1,Scorpion,1800,timeout
agricola_p15.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p15.pddl,1,Symple-1,1800,timeout
agricola_p15.pddl,1,Symple-2,1800,timeout
agricola_p16.pddl,1,blind,1800,timeout
agricola_p16.pddl,1,Complementary1,1800,timeout
agricola_p16.pddl,1,Complementary2,1800,timeout
agricola_p16.pddl,1,DecStar,1800,timeout
agricola_p16.pddl,1,Delfi1,1143.3,ok
agricola_p16.pddl,1,Delfi2,1007.76,ok
agricola_p16.pddl,1,FDMS1,1800,timeout
agricola_p16.pddl,1,FDMS2,669.93,ok
agricola_p16.pddl,1,Metis1,1800,timeout
agricola_p16.pddl,1,Metis2,1800,timeout
agricola_p16.pddl,1,Planning-PDBs,1800,timeout
agricola_p16.pddl,1,Scorpion,1800,timeout
agricola_p16.pddl,1,symbolic-bidirectional,1620.61,ok
agricola_p16.pddl,1,Symple-1,1800,timeout
agricola_p16.pddl,1,Symple-2,1800,timeout
agricola_p17.pddl,1,blind,1800,timeout
agricola_p17.pddl,1,Complementary1,1800,timeout
agricola_p17.pddl,1,Complementary2,1800,timeout
agricola_p17.pddl,1,DecStar,1800,timeout
agricola_p17.pddl,1,Delfi1,1169.44,ok
agricola_p17.pddl,1,Delfi2,1246.24,ok
agricola_p17.pddl,1,FDMS1,1800,timeout
agricola_p17.pddl,1,FDMS2,1676.44,ok
agricola_p17.pddl,1,Metis1,1800,timeout
agricola_p17.pddl,1,Metis2,1800,timeout
agricola_p17.pddl,1,Planning-PDBs,1800,timeout
agricola_p17.pddl,1,Scorpion,1800,timeout
agricola_p17.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p17.pddl,1,Symple-1,1800,timeout
agricola_p17.pddl,1,Symple-2,1800,timeout
agricola_p18.pddl,1,blind,1800,timeout
agricola_p18.pddl,1,Complementary1,1800,timeout
agricola_p18.pddl,1,Complementary2,1800,timeout
agricola_p18.pddl,1,DecStar,1800,timeout
agricola_p18.pddl,1,Delfi1,1207.63,ok
agricola_p18.pddl,1,Delfi2,1325.99,ok
agricola_p18.pddl,1,FDMS1,1800,timeout
agricola_p18.pddl,1,FDMS2,1800,timeout
agricola_p18.pddl,1,Metis1,1800,timeout
agricola_p18.pddl,1,Metis2,1800,timeout
agricola_p18.pddl,1,Planning-PDBs,1800,timeout
agricola_p18.pddl,1,Scorpion,1800,timeout
agricola_p18.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p18.pddl,1,Symple-1,1800,timeout
agricola_p18.pddl,1,Symple-2,1800,timeout
agricola_p19.pddl,1,blind,1800,timeout
agricola_p19.pddl,1,Complementary1,1800,timeout
agricola_p19.pddl,1,Complementary2,1800,timeout
agricola_p19.pddl,1,DecStar,1800,timeout
agricola_p19.pddl,1,Delfi1,1266.41,ok
agricola_p19.pddl,1,Delfi2,1457.25,ok
agricola_p19.pddl,1,FDMS1,1800,timeout
agricola_p19.pddl,1,FDMS2,1800,timeout
agricola_p19.pddl,1,Metis1,1800,timeout
agricola_p19.pddl,1,Metis2,1800,timeout
agricola_p19.pddl,1,Planning-PDBs,1800,timeout
agricola_p19.pddl,1,Scorpion,1800,timeout
agricola_p19.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p19.pddl,1,Symple-1,1800,timeout
agricola_p19.pddl,1,Symple-2,1800,timeout
agricola_p20.pddl,1,blind,1800,timeout
agricola_p20.pddl,1,Complementary1,1800,timeout
agricola_p20.pddl,1,Complementary2,1800,timeout
agricola_p20.pddl,1,DecStar,1800,timeout
agricola_p20.pddl,1,Delfi1,1575.98,ok
agricola_p20.pddl,1,Delfi2,1371.92,ok
agricola_p20.pddl,1,FDMS1,1800,timeout
agricola_p20.pddl,1,FDMS2,1800,timeout
agricola_p20.pddl,1,Metis1,1800,timeout
agricola_p20.pddl,1,Metis2,1800,timeout
agricola_p20.pddl,1,Planning-PDBs,1800,timeout
agricola_p20.pddl,1,Scorpion,1800,timeout
agricola_p20.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p20.pddl,1,Symple-1,1800,timeout
agricola_p20.pddl,1,Symple-2,1800,timeout
caldera_p01.pddl,1,blind,0.26,ok
caldera_p01.pddl,1,Complementary1,1.38,ok
caldera_p01.pddl,1,Complementary2,1.56,ok
caldera_p01.pddl,1,DecStar,0.56,ok
caldera_p01.pddl,1,Delfi1,1.35,ok
caldera_p01.pddl,1,Delfi2,1.55,ok
caldera_p01.pddl,1,FDMS1,0.41,ok
caldera_p01.pddl,1,FDMS2,0.66,ok
caldera_p01.pddl,1,Metis1,0.27,ok
caldera_p01.pddl,1,Metis2,0.27,ok
caldera_p01.pddl,1,Planning-PDBs,1.54,ok
caldera_p01.pddl,1,Scorpion,200.09,ok
caldera_p01.pddl,1,symbolic-bidirectional,0.8,ok
caldera_p01.pddl,1,Symple-1,1.64,ok
caldera_p01.pddl,1,Symple-2,1.82,ok
caldera_p02.pddl,1,blind,0.27,ok
caldera_p02.pddl,1,Complementary1,1.95,ok
caldera_p02.pddl,1,Complementary2,1.82,ok
caldera_p02.pddl,1,DecStar,26.54,ok
caldera_p02.pddl,1,Delfi1,1.4,ok
caldera_p02.pddl,1,Delfi2,2.78,ok
caldera_p02.pddl,1,FDMS1,1.22,ok
caldera_p02.pddl,1,FDMS2,2.13,ok
caldera_p02.pddl,1,Metis1,0.32,ok
caldera_p02.pddl,1,Metis2,0.33,ok
caldera_p02.pddl,1,Planning-PDBs,1.84,ok
caldera_p02.pddl,1,Scorpion,200.49,ok
caldera_p02.pddl,1,symbolic-bidirectional,1.09,ok
caldera_p02.pddl,1,Symple-1,4.1,ok
caldera_p02.pddl,1,Symple-2,4.33,ok
caldera_p03.pddl,1,blind,0.29,ok
caldera_p03.pddl,1,Complementary1,1.85,ok
caldera_p03.pddl,1,Complementary2,1.81,ok
caldera_p03.pddl,1,DecStar,28.79,ok
caldera_p03.pddl,1,Delfi1,1.4,ok
caldera_p03.pddl,1,Delfi2,3.8,ok
caldera_p03.pddl,1,FDMS1,1.35,ok
caldera_p03.pddl,1,FDMS2,2.48,ok
caldera_p03.pddl,1,Metis1,0.4,ok
caldera_p03.pddl,1,Metis2,0.32,ok
caldera_p03.pddl,1,Planning-PDBs,1.77,ok
caldera_p03.pddl,1,Scorpion,200.52,ok
caldera_p03.pddl,1,symbolic-bidirectional,1.08,ok
caldera_p03.pddl,1,Symple-1,3.1,ok
caldera_p03.pddl,1,Symple-2,3.48,ok
caldera_p04.pddl,1,blind,0.3,ok
caldera_p04.pddl,1,Complementary1,2.05,ok
caldera_p04.pddl,1,Complementary2,1.79,ok
caldera_p04.pddl,1,DecStar,21.02,ok
caldera_p04.pddl,1,Delfi1,1.42,ok
caldera_p04.pddl,1,Delfi2,2.82,ok
caldera_p04.pddl,1,FDMS1,1.29,ok
caldera_p04.pddl,1,FDMS2,2.11,ok
caldera_p04.pddl,1,Metis1,0.33,ok
caldera_p04.pddl,1,Metis2,0.33,ok
caldera_p04.pddl,1,Planning-PDBs,1.81,ok
caldera_p04.pddl,1,Scorpion,200.41,ok
caldera_p04.pddl,1,symbolic-bidirectional,1.09,ok
caldera_p04.pddl,1,Symple-1,3.66,ok
caldera_p04.pddl,1,Symple-2,4.04,ok
caldera_p05.pddl,1,blind,1.36,ok
caldera_p05.pddl,1,Complementary1,72.37,ok
caldera_p05.pddl,1,Complementary2,74.32,ok
caldera_p05.pddl,1,DecStar,169.31,ok
caldera_p05.pddl,1,Delfi1,2.58,ok
caldera_p05.pddl,1,Delfi2,58.56,ok
caldera_p05.pddl,1,FDMS1,43.67,ok
caldera_p05.pddl,1,FDMS2,102.59,ok
caldera_p05.pddl,1,Metis1,1.43,ok
caldera_p05.pddl,1,Metis2,1.46,ok
caldera_p05.pddl,1,Planning-PDBs,75.74,ok
caldera_p05.pddl,1,Scorpion,205.38,ok
caldera_p05.pddl,1,symbolic-bidirectional,7.36,ok
caldera_p05.pddl,1,Symple-1,1335.29,ok
caldera_p05.pddl,1,Symple-2,1335.31,ok
caldera_p06.pddl,1,blind,2.13,ok
caldera_p06.pddl,1,Complementary1,10.32,ok
caldera_p06.pddl,1,Complementary2,20.47,ok
caldera_p06.pddl,1,DecStar,586.56,ok
caldera_p06.pddl,1,Delfi1,3.52,ok
caldera_p06.pddl,1,Delfi2,200.9,ok
caldera_p06.pddl,1,FDMS1,131.97,ok
caldera_p06.pddl,1,FDMS2,338.91,ok
caldera_p06.pddl,1,Metis1,2.42,ok
caldera_p06.pddl,1,Metis2,2.51,ok
caldera_p06.pddl,1,Planning-PDBs,21.15,ok
caldera_p06.pddl,1,Scorpion,210.84,ok
caldera_p06.pddl,1,symbolic-bidirectional,8.26,ok
caldera_p06.pddl,1,Symple-1,201.03,ok
caldera_p06.pddl,1,Symple-2,201.29,ok
caldera_p07.pddl,1,blind,1.06,ok
caldera_p07.pddl,1,Complementary1,88.99,ok
caldera_p07.pddl,1,Complementary2,144.22,ok
caldera_p07.pddl,1,DecStar,222.35,ok
caldera_p07.pddl,1,Delfi1,2.23,ok
caldera_p07.pddl,1,Delfi2,53.57,ok
caldera_p07.pddl,1,FDMS1,45.24,ok
caldera_p07.pddl,1,FDMS2,134.94,ok
caldera_p07.pddl,1,Metis1,1.11,ok
caldera_p07.pddl,1,Metis2,1.15,ok
caldera_p07.pddl,1,Planning-PDBs,144.5,ok
caldera_p07.pddl,1,Scorpion,204.73,ok
caldera_p07.pddl,1,symbolic-bidirectional,6.2,ok
caldera_p07.pddl,1,Symple-1,660.37,ok
caldera_p07.pddl,1,Symple-2,662.47,ok
caldera_p08.pddl,1,blind,0.7,ok
caldera_p08.pddl,1,Complementary1,12.87,ok
caldera_p08.pddl,1,Complementary2,7.52,ok
caldera_p08.pddl,1,DecStar,67.55,ok
caldera_p08.pddl,1,Delfi1,1.91,ok
caldera_p08.pddl,1,Delfi2,2.45,ok
caldera_p08.pddl,1,FDMS1,13.12,ok
caldera_p08.pddl,1,FDMS2,20.48,ok
caldera_p08.pddl,1,Metis1,0.74,ok
caldera_p08.pddl,1,Metis2,0.77,ok
caldera_p08.pddl,1,Planning-PDBs,7.59,ok
caldera_p08.pddl,1,Scorpion,202.42,ok
caldera_p08.pddl,1,symbolic-bidirectional,3.17,ok
caldera_p08.pddl,1,Symple-1,143.83,ok
caldera_p08.pddl,1,Symple-2,144.29,ok
caldera_p09.pddl,1,blind,1800,timeout
caldera_p09.pddl,1,Complementary1,1119.7,ok
caldera_p09.pddl,1,Complementary2,1002.59,ok
caldera_p09.pddl,1,DecStar,1800,timeout
caldera_p09.pddl,1,Delfi1,48.28,ok
caldera_p09.pddl,1,Delfi2,53.89,ok
caldera_p09.pddl,1,FDMS1,1105.35,ok
caldera_p09.pddl,1,FDMS2,1293.18,ok
caldera_p09.pddl,1,Metis1,48.12,ok
caldera_p09.pddl,1,Metis2,37.94,ok
caldera_p09.pddl,1,Planning-PDBs,999.35,ok
caldera_p09.pddl,1,Scorpion,559.29,ok
caldera_p09.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p09.pddl,1,Symple-1,1800,timeout
caldera_p09.pddl,1,Symple-2,1800,timeout
caldera_p10.pddl,1,blind,1304.3,ok
caldera_p10.pddl,1,Complementary1,961.62,ok
caldera_p10.pddl,1,Complementary2,932.9,ok
caldera_p10.pddl,1,DecStar,1800,timeout
caldera_p10.pddl,1,Delfi1,10.14,ok
caldera_p10.pddl,1,Delfi2,1339.72,ok
caldera_p10.pddl,1,FDMS1,325.89,ok
caldera_p10.pddl,1,FDMS2,475.26,ok
caldera_p10.pddl,1,Metis1,9.17,ok
caldera_p10.pddl,1,Metis2,6.76,ok
caldera_p10.pddl,1,Planning-PDBs,933.31,ok
caldera_p10.pddl,1,Scorpion,485.96,ok
caldera_p10.pddl,1,symbolic-bidirectional,287.72,ok
caldera_p10.pddl,1,Symple-1,1800,timeout
caldera_p10.pddl,1,Symple-2,1800,timeout
caldera_p11.pddl,1,blind,1800,timeout
caldera_p11.pddl,1,Complementary1,1129,ok
caldera_p11.pddl,1,Complementary2,1002.8,ok
caldera_p11.pddl,1,DecStar,1800,timeout
caldera_p11.pddl,1,Delfi1,48.96,ok
caldera_p11.pddl,1,Delfi2,1800,timeout
caldera_p11.pddl,1,FDMS1,826.8,ok
caldera_p11.pddl,1,FDMS2,953.26,ok
caldera_p11.pddl,1,Metis1,48.57,ok
caldera_p11.pddl,1,Metis2,37.26,ok
caldera_p11.pddl,1,Planning-PDBs,978.06,ok
caldera_p11.pddl,1,Scorpion,733.21,ok
caldera_p11.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p11.pddl,1,Symple-1,1800,timeout
caldera_p11.pddl,1,Symple-2,1800,timeout
caldera_p12.pddl,1,blind,1303.6,ok
caldera_p12.pddl,1,Complementary1,1800,timeout
caldera_p12.pddl,1,Complementary2,957.01,ok
caldera_p12.pddl,1,DecStar,1800,timeout
caldera_p12.pddl,1,Delfi1,18.67,ok
caldera_p12.pddl,1,Delfi2,1800,timeout
caldera_p12.pddl,1,FDMS1,605.78,ok
caldera_p12.pddl,1,FDMS2,911.68,ok
caldera_p12.pddl,1,Metis1,17.86,ok
caldera_p12.pddl,1,Metis2,15.43,ok
caldera_p12.pddl,1,Planning-PDBs,943.45,ok
caldera_p12.pddl,1,Scorpion,463.35,ok
caldera_p12.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p12.pddl,1,Symple-1,1800,timeout
caldera_p12.pddl,1,Symple-2,1800,timeout
caldera_p13.pddl,1,blind,1800,timeout
caldera_p13.pddl,1,Complementary1,1800,timeout
caldera_p13.pddl,1,Complementary2,1800,timeout
caldera_p13.pddl,1,DecStar,1800,timeout
caldera_p13.pddl,1,Delfi1,1800,timeout
caldera_p13.pddl,1,Delfi2,1800,timeout
caldera_p13.pddl,1,FDMS1,1800,timeout
caldera_p13.pddl,1,FDMS2,1800,timeout
caldera_p13.pddl,1,Metis1,1800,timeout
caldera_p13.pddl,1,Metis2,586.48,ok
caldera_p13.pddl,1,Planning-PDBs,1800,timeout
caldera_p13.pddl,1,Scorpion,1800,timeout
caldera_p13.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p13.pddl,1,Symple-1,1800,timeout
caldera_p13.pddl,1,Symple-2,1800,timeout
caldera_p14.pddl,1,blind,1800,timeout
caldera_p14.pddl,1,Complementary1,1800,timeout
caldera_p14.pddl,1,Complementary2,1800,timeout
caldera_p14.pddl,1,DecStar,1800,timeout
caldera_p14.pddl,1,Delfi1,1800,timeout
caldera_p14.pddl,1,Delfi2,1800,timeout
caldera_p14.pddl,1,FDMS1,1800,timeout
caldera_p14.pddl,1,FDMS2,1800,timeout
caldera_p14.pddl,1,Metis1,1800,timeout
caldera_p14.pddl,1,Metis2,1553.24,ok
caldera_p14.pddl,1,Planning-PDBs,1800,timeout
caldera_p14.pddl,1,Scorpion,1800,timeout
caldera_p14.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p14.pddl,1,Symple-1,1800,timeout
caldera_p14.pddl,1,Symple-2,1800,timeout
caldera_p15.pddl,1,blind,1800,timeout
caldera_p15.pddl,1,Complementary1,1800,timeout
caldera_p15.pddl,1,Complementary2,1800,timeout
caldera_p15.pddl,1,DecStar,1800,timeout
caldera_p15.pddl,1,Delfi1,1800,timeout
caldera_p15.pddl,1,Delfi2,1800,timeout
caldera_p15.pddl,1,FDMS1,1800,timeout
caldera_p15.pddl,1,FDMS2,1800,timeout
caldera_p15.pddl,1,Metis1,1800,timeout
caldera_p15.pddl,1,Metis2,1648.09,ok
caldera_p15.pddl,1,Planning-PDBs,1800,timeout
caldera_p15.pddl,1,Scorpion,1800,timeout
caldera_p15.pddl,1,symbolic-bidirectional,1800,timeout
