"InstanceName","abcdSAT_drup","BeansAndEggs","CHBR_glucose","CHBR_glucose_tuned","cmsat5_autotune2","cmsat5_main2","COMiniSatPSChandrasekharDRUP","GHackCOMSPS_DRUP","glucose","glucose_hack_kiel_newScript","Glucose_nbSat","glue_alt","glueminisat.2210.81.main","gulch","Lingelingbbcmain","MapleCMS","MapleCOMSPS_CHB_DRUP","MapleCOMSPS_DRUP","MapleCOMSPS_LRB_DRUP","MapleGlucose","Riss6","Splatz06vmain","tb_glucose","tc_glucose","YALSAT03r"
"sat/aes_64_3_keyfind_1.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak016modbtsimpbisc.cnf",5000,3467.45,5000,5000,3990.8,3822.39,2644.87,3077.9,2256.84,2472.26,1953.99,1266.13,5000,5000,5000,5000,3521.63,3965.28,2256.48,5000,5000,450.1,2519.21,5000,5000
"sat/ak032diagodiagoisc.cnf",5000,5000,5000,5000,1237.31,1209.37,5000,5000,2690.35,1930.72,5000,449.7,1557.74,4236.2,34.76,5000,5000,5000,5000,5000,5000,86.81,5000,5000,5000
"sat/ak032modbtmodbtisc.cnf",5000,5000,3197.94,3295.83,4121.61,3987.45,4869.62,5000,3567.19,4793.42,4485.27,2701.5,2275.12,5000,5000,5000,5000,5000,5000,5000,5000,308.23,4220.33,4681.96,5000
"sat/ak032modbtsimpbisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064boothboothisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064diagodiagoisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2403.29,5000,5000,5000,5000,5000,5000,2872.15,5000,5000,5000
"sat/ak064modasbg2asisc.cnf",872.36,5000,706.01,698.99,1256.65,1360.75,5000,0.81,5000,4.75,5000,1276.8,747.42,5000,2522.3,5000,5000,5000,5000,5000,8.43,1042.65,9.89,11,44.65
"sat/ak064modbtmodbtisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064paralbg2btaig.cnf",5000,5000,5000,5000,5000,5000,320.77,5000,5000,5000,5000,5000,5000,5000,2.63,5000,5000,5000,5000,5000,110.9,5000,5000,5000,5000
"sat/ak064paralparalisc.cnf",1648.12,5000,3447.58,3588.47,3431.62,3629.16,5000,5000,3520.36,4425.77,4362.42,2265.65,3301.9,5000,260.77,5000,5000,4491.56,5000,5000,5000,1160.33,3439.08,3595.07,5000
"sat/ak064simpbbg2btaig.cnf",5000,3172.5,5000,5000,5000,5000,5000,5000,1651.17,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,253.49,5000,5000,5000,5000
"sat/ak128astepbg2msaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,111.26,5000,5000,5000,5000
"sat/ak128boothbg2btisc.cnf",3236.91,1.74,3913.7,3944.38,5000,5000,5000,5000,2228.8,5000,5000,2447.42,3865.03,5000,5000,5000,1821.11,3151.98092531151,5000,5000,5000,5000,2141.37,2535.83,5000
"sat/ak128boothboothisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128diagobg2asaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5.24,5000,5000,5000,5000,5000,141.98,5000,5000,5000,5000
"sat/ak128modasbg2asisc.cnf",5000,5000,1508.22,1411.3,5000,5000,5000,5000,5000,5000,5000,5000,3529.57,5000,5000,5000,5000,5000,5000,5000,34.57,5000,5000,5000,94.06
"sat/ak128modbtbg2msisc.cnf",4678.62,5000,5000,5000,5000,5000,5000,5000,4346.45,5000,5000,5000,5000,5000,5000,5000,5000,3228.87,5000,5000,107.33,5000,5000,5000,5000
"sat/ak128paralbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,36.75,5000,5000,5000,5000
"sat/ak128paralparalisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3969.78,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128simpbbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,1188.53,5000,5000,2704.36,5000,5000,5000,4495.56,3713.1,5000,5000,37.3,5000,5000,5000,5000
"sat/am_7_7.shuffled-as.sat03-363.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/am_9_9.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE07-25.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE11-06.cnf",2105.4,5000,1957.21,1974.77,2411.57,2681.27,1810.1,3170.19,3531.41,2853.17,4259.49,5000,2918.64,2961.33,1868.71,2526.93,1993.83,1803.59,1593.48,3087.1,5000,5000,2330.3,2490.74,5000
"sat/arcfour_initialPermutation_5_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/arcfour_initialPermutation_6_14.cnf",324.68,323.72,360.78,254.2,187.79,188.47,330.26,230.5,343.27,261.33,244.08,292.17,335.34,362.83,340.9,399.94,312.62,366.66,263.83,524.02,967.91,370.94,406.93,370.1,5000
"sat/barman-pfile06-022.sas.ex.7.cnf",1548.58513198274,1.25,1342.58240626478,1340.08588189125,30,29.39,1436.37455854749,1363.68074329919,1374.8889135617,1227.27853802741,1456.2773247892,1499.61,1771.49234703655,1426.44357201045,6.05,29.65,1402.14675112355,1333.99012801584,1355.92149646356,1338.60627017514,882.9,26.25,1334.47703525394,1459.70835932899,5000
"sat/barman-pfile07-027.sas.cr.37.cnf",50.39,29.64,64.33,67.32,53.17,55.44,54,72.62,31.82,67.2,71.05,42.47,49.31,71.96,63.44,108.49,52.41,88.38,69.47,164.46,1059.45,94.72,55.58,57.09,5000
"sat/barman-pfile08-030.sas.cr.27.cnf",18.86,7.27,8.82,9.1,9.79,9.63,36.24,36.04,11.39,12.64,16.37,9.9,10.05,13.49,44.59,30.49,35.24,40.33,35.4,24.95,293.29,5000,9.29,9.66,5000
"sat/barman-pfile09-036.sas.cr.33.cnf",30.14,18.22,22.98,23.1,28.02,28.6,70.6170562786767,89.86,26.06,39.33,35.88,33.47,39.04,29.92,68.81,69.49,86.3556608234526,88.12,82.76,67.87,645.87,80.43,28.72,29.42,5000
"sat/barman-pfile10-038.sas.cr.25.cnf",11.12,7.34,10.25,10.27,13.7,13.8,49.33,55.75,8.59,13.25,17.87,9.56,12.07,10.72,42.05,26.51,50.02,51.27,51.23,20.55,320.63,5000,11.98,12.54,5000
"sat/barman-pfile10-040.sas.cr.17.cnf",4.48,3.5,3.39,3.4,6.8,6.74,25.49,33.81,3.81,3.29,8.57,4.02,5.04,3.7,14.42,8.85,26.37,25.85,26.12,8.64,216.67,21.88,3.38,3.65,5000
"sat/barman-pfile10-040.sas.cr.21.cnf",14.35,5.16,5.02,5.04,9.35,9.49,34.11,39.88,10.98,6.16,12.57,7.17,8.55,6.6,13.21,13.53,35.08,34.34,35.64,14.2,290.21,39.62,5.23,5.66,5000
"sat/C168_FW_UT_518.cnf",0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0,0,0,0.01,0.23,0,0.01,0.02,0
"sat/countbitsarray04_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/countbitssrl128.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_3791_556_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_4291_567_8_unsat.cnf",751.57,3948.08,4455.83,4559.96,4015.23,3810.74,3588.36,4007.31,3855.84,3477.91,3858.91,5000,2521.48,3959.79,5000,3106.21,4863.05,2226.32,4786.93,1896.38,5000,5000,4339.3,4831.72,5000
"sat/cube-11-h13-unsat.cnf",1812.1,441.05,102.48,102.5,432.7,448.55,211.13,102.22,120.23,143.65,172,184.85,210.54,314.19,1788.88,881.73,128.88,428.44,263.08,581.74,1819.64,371.13,384.83,376.18,5000
"sat/custmulsb2x32o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/custmulun16x16o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/dated-10-19-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/div2.c.20.smt2-stp212.cnf",5.18,4.47,3.91,3.92,29.5,31.1,5.38,3.23,3.12,4.02,5.2,2.66,3.9,7.72,18.29,32.43,3.69,3.67,4.13,6.69,40.58,5000,2.67,3.03,5000
"sat/E00N23.cnf",2851.6,2318.8,2984.03,2983.37,4301.44,4403.09,2888.38,3900.52,3204.87,3052.86,3473.46,5000,3767.14,4272.43,3806.52,4519.14,4513.96,2537.37,2974.86,2557.54,5000,5000,2680.03,2986.96,5000
"sat/E02F22.cnf",514.68,208.1,297.72,345.59,161.92,164.64,245.68,288.54,245.08,235.71,256.7,423.99,130.07,525.75,722.94,194.59,176.41,179.72,265.85,2610.91,795.23,1473.53,306.4,422.57,5000
"sat/e2_1.c.smt2-stp212.cnf",9.12,0.23,0.18,0.18,0.65,0.64,0.37,0.17,0.2,0.17,0.22,0.22,0.39,0.29,0.64,0.51,0.37,0.37,0.36,0.35,8.07,0.07,0.18,0.23,5000
"sat/e2_2.c.smt2-cvc4.cnf",0.12,0.02,0.06,0.06,0.14,0.14,0.05,0.06,0.05,0.05,0.07,0.07,0.1,0.14,0.48,0.22,0.05,0.05,0.05,0.06,1.63,2.12,0.06,0.16,5000
"sat/e2a_2.c.smt2-cvc4.cnf",0.11,0.02,0.05,0.04,0.12,0.21,0.05,0.04,0.05,0.04,0.11,0.06,0.06,0.1,0.5,0.15,0.04,0.04,0.04,0.05,2.19,0.04,0.05,0.1,5000
"sat/eq.atree.braun.11.unsat.cnf",930.06,811.36,688.5,699.81,1599.34,1473.18,791,844.700872717109,536.36,802.51,616.72,1057.81,511.4,684.094818768045,2699.44,1127.52665099658,693.12,451.98,399.56,526.957745121338,4642.82,5000,727.94,1993.03660561635,5000
"sat/eq.atree.braun.12.unsat.cnf",2721.17335090835,5000,4090.94,4115.57,5000,5000,5000,5000,5000,5000,5000,5000,5000,4205.92,5000,5000,2822.04,4079.88686545548,2554.73463857292,3798.61,5000,5000,4924.23,5000,5000
"sat/eq.atree.braun.13.unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/f1000.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
"sat/f600.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.01
"sat/g250.29.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.4
"sat/gaussian.c.75.smt2-cvc4.cnf",5000,5000,2708.65,2855.63,5000,5000,448.214170375613,1900.49,2976.81,3507.52,3623.46,4320.17,3046.11,2814.12,5000,3834.63,379.27,2718.87862985561,268.88,5000,5000,847.560101534986,4282.36299224759,4178.08081415587,5000
"sat/gripper14u.cnf",1333,5000,5000,5000,5000,5000,5000,5000,1456.95,1625.43,2857.94,3595.14,1751.91,5000,1785.93,5000,3610.99,5000,5000,5000,5000,5000,3518.24,3094.93,5000
"sat/gss-20-s100.cnf",697.91,2828.21,827.71,822.11,825.57,846.36,399.8,875.3,303.68,622.29,387.37,1867.37901597079,715.12,1061.98,3136.65,1026.33273424596,88.25,86.48,1585.78,432.25,5000,1016.94,1243.95,1206.38,5000
"sat/gss-24-s100.cnf",5000,5000,5000,5000,5000,5000,3891.4,5000,5000,1328.03,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-26-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,4782.79,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-27-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-28-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-29-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gus-md5-10.cnf",3036.38,2659.96,1926.48,1941.67,948.29,876.47,1394.54,1360.21,1891.04,2127.95,2079.82,2932.34,2051.04,2388.89,1486.86,4017.22,2088.63,1300.6,2104.03,2674.77,5000,1371.89,2609.95,2478.78,5000
"sat/gus-md5-12.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/hitag2-8-60-0-0xb2021557d918860-94.cnf",2650.48,5000,4562.56,5000,5000,5000,5000,5000,5000,5000,5000,5000,4241.71,4456.41,5000,5000,5000,5000,4189.94,5000,5000,5000,5000,5000,5000
"sat/homer17.cnf",3799.49,5000,5000,5000,2533.21,2523.51,2701.11,3741.23,5000,5000,5000,5000,5000,5000,3458.69,1894.91,5000,788.72,1800.06439747238,864.41,5000,5000,5000,5000,5000
"sat/ibm-2002-23r-k90.cnf",144.03,308.86,101.28,102.64,119.53,120.98,62.2,80.07,89.15,116.02,137.41,90.81,154.4,128.21,188.09,218.46,101.13,62.38,55.66,195.94,711.79,389.22,55.04,58.41,5000
"sat/k_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/k2mul.miter.cnf",1463.6,743.92,1645.44,889.26,368.25,370.03,1423.53074091316,1210.54,792.55,526.01,770.79,1325.93,1134.39,842.26,660.46,573.06,924.74,1265.80385798658,704.26,862.02,3794.88,208.58,676.81,938.65,5000
"sat/korf-18.cnf",390.49,521.88,245.63,251.29,5000,5000,5000,5000,5000,5000,5000,5000,5000,293.08,376.18,390.94,5000,5000,5000,5000,4204.59,669.11,5000,1638.97,5000
"sat/li-exam-61.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-61.shuffled-as.sat03-366.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-62.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-63.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-95.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-96.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-98.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-99.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxor128.cnf",1636.58,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3984.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxxororand032.cnf",202.48,523.27,441.85,456.11,279.84,273.84,453.43,404.15,453.14,452.22,558.9,264.67,721.6,657.78,468.45,1803.15,539.82,2734.79814643788,556.4,941.85,5509.2743518575,5000,433.39,486.09,5000
"sat/minxorminand128.cnf",1107.88,5000,4153.12,4174.82,5000,5000,1116.64,1788.87,3617.59,5000,3953.84,5000,4748.71,1284.85,5000,5000,2280.34,4247.65439700776,2665.38,1580.13,5000,1773.14,4355.22,4654.04769293974,5000
"sat/mix034_rmo.opt_false-unreach-call.i-cbmc-u2.cnf",18.64,12.41,10.32,10.42,11.45,11.28,8.62,13.94,10.21,9.61,14.28,16.95,19.59,27.29,51.52,50.18,17.43,15.69,13.83,18.28,78.75,24.35,15.62,16.65,5000
"sat/miza-sr06-md5-48-01.cnf",279.71,2302.54,1064.55,1106.13,51.38,49.11,1206.18,376.07,2345.38,120.62,578.02,278.32,4215.98,1236.43,4617.28,1044.02,5000,240.95,1826.35,3120.84616888793,4438.57,1188.47,75.16,79.72,5000
"sat/mizh-md5-47-3.cnf",44.71,285.6,408.2,394.51,73.04,76.33,779.52,342.96,19.74,57.13,71.01,1219.44,2006.51,211.44,4721.18,200.1,3376.04,109.99,1724.91,888.39,2277.81,333.8,866.59,857.98,5000
"sat/modgen-n200-m90860q08c40-1006.cnf",125.12,120.47,31.03,67.95,31.04,30.61,80.82,219.5,60.95,59.14,62.48,98.57,16.69,22.8,193.97,50.84,25.85,98.77,50.82,308.14,549.78,310.82,139.15,142.99,0.18
"sat/modgen-n200-m90860q08c40-11953.cnf",119.22,66.87,77.74,92.18,364.79,353.84,19.12,210.58,75.73,982.13,127.18,29.55,2239.48,18.07,384.77,57.65,31.84,17.92,109.92,1604.99,165.03,167.98,454.63,927.13,1.25
"sat/modgen-n200-m90860q08c40-12992.cnf",0.01,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
"sat/modgen-n200-m90860q08c40-13845.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-1434.cnf",646.12,4826.84,163.56,287.34,784.78,2539.35,318.83,44.68,910.83,4609.47,92.9,387.54,2060.59,325.36,5000,1210.92,164.14,230.87,369.03,642.5,5000,5000,4242.92,5000,18.53
"sat/modgen-n200-m90860q08c40-14424.cnf",25.42,25.37,26.1,25.01,29.46,29.19,23.25,29.54,17.08,20.84,23.2,24.99,22.75,22.19,40.83,33.45,24.15,19.45,26.56,18.89,162.2,55.02,19.34,88.5,5000
"sat/modgen-n200-m90860q08c40-14808.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-15163.cnf",0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.04,0.02,0.01,0.01,0,0.01,0.13,0.04,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-15606.cnf",33.31,14.34,21.07,9.62,15.05,14.96,36.49,15.35,20.63,22.05,16.51,23.11,17.74,34.26,46.78,25.73,8.22,11.27,24.25,13.51,137.95,32.42,7.92,25.21,35.8
"sat/modgen-n200-m90860q08c40-1585.cnf",73.93,107.23,10.2,8.15,41.56,40.87,21.57,69.21,244.46,41.77,11.24,17.97,2.74,12.97,80.13,45.88,13.3,22.87,9.92,41.32,265.94,110.12,23.81,51.57,0.14
"sat/modgen-n200-m90860q08c40-16597.cnf",74.77,41.38,38.29,30.37,59.85,62.98,23.66,49.23,102.11,41.58,80.99,27.96,173.78,8.16,623.21,245.81,20.5,13.96,11.82,51.21,469.41,517.48,109.16,1289.28,3330.06540602067
"sat/modgen-n200-m90860q08c40-1876.cnf",189.42,220.12,32.31,42.61,167.57,163.22,141.11,170.58,165.04,247.13,276.26,87.18,36.94,55.83,515.67,59.16,51.46,2.82,109.2,219.1,2044.06,807.16,50.43,201.24,1381.02
"sat/modgen-n200-m90860q08c40-18788.cnf",55.93,797.48,243.94,167.82,514.42,484.43,189.22,276.41,557.59,1130.82,288.52,748.658557345704,822.01,168.39,1850.17,603.045370279964,61.07,132.35,220.73,224.65,2661.83,5000,835.31,2500.14,5000
"sat/modgen-n200-m90860q08c40-18972.cnf",1834.49,861.55,894.071295324487,590.88,382.78,365.05,3614.74,5000,5000,5000,631.67,5000,5000,1364.07,5000,1713.11,778.81,402.05,813.52,876.24,5000,5000,5000,5000,312.68
"sat/modgen-n200-m90860q08c40-19419.cnf",220,22.28,25.17,12.98,3.68,3.67,42.32,24.53,133.77,4.96,67.68,102.75,4.74,10.03,182.27,69.22,19.45,20.13,23.09,39.22,432.31,70.32,9.6,159.67,3.49
"sat/modgen-n200-m90860q08c40-2087.cnf",1038.1,2015.4,384.73,1220.67,1790.39,1709,1326.62,2734.42,2906.07,3269.62,4327.55,3023.32,3335.52,332.31,3524.91,694.87,155.07,75.57,292.52781322369,434.46,5000,5000,2336.26455562099,5000,5000
