"InstanceName","abcdSAT_drup","BeansAndEggs","CHBR_glucose","CHBR_glucose_tuned","cmsat5_autotune2","cmsat5_main2","COMiniSatPSChandrasekharDRUP","GHackCOMSPS_DRUP","glucose","glucose_hack_kiel_newScript","Glucose_nbSat","glue_alt","glueminisat.2210.81.main","gulch","Lingelingbbcmain","MapleCMS","MapleCOMSPS_CHB_DRUP","MapleCOMSPS_DRUP","MapleCOMSPS_LRB_DRUP","MapleGlucose","Riss6","Splatz06vmain","tb_glucose","tc_glucose","YALSAT03r"
"sat/ablmulub8x16o.cnf",3563.09,3203.27,3052.12,4798.9,5000,5000,3101.6217353136,4316.49,5005.28459294552,4101.05792976422,5000,5000,5000,3426.97,2492.68239712883,3567.45,4139.48159750555,1272.31530903124,2326.31,1398.03717422955,5000,5000,4410.35,3417.88,5000
"sat/ACG-20-10p0.cnf",845.06,1920.98,1243.67877267556,1267.60215469353,897.72,930.921554574264,1095.37,3024.29639950751,1423.09,2143.39,1239.16858847791,1798.84,577.2,3187.32,611.3,990.41,732.127738764614,521.426774230066,455.93,1847.08543120843,5000,685.11,2196.5,2205.1,5000
"sat/ACG-20-5p1.cnf",238.2,307.784116294034,408.57,409.39,414.44,422.83,311.13,594.327294878573,283.19,246.24,285.79,375.168684962086,176.16,291.08,314.68,488.92,130.15,173.09,189.4,536.79,1962.1,245.51,402.19,405.38,5000
"sat/add_01_1000_4.smt2-cvc4.cnf",7.36,11.14,8.07,8.3,13,13.14,9.52,6.52,7.67,7.38,8.28,7.06,9.4,15.34,10.62,22.6947272986787,9.79,19.9,12.86,19.12,84.78,12.2,7.14,7.72,5000
"sat/aes_32_3_keyfind_2.cnf",893.79,2542.43,1340.67,1352.56,2847.45256091859,2777.32,34.79,2412.97774926481,274.12,1404.87,4821.47,1418.66,849.61,724,3415.81,137.47,100.07,249.26,90.24,803.994222953547,2445.05,2723.61423441077,2049.28,390.34,5000
"sat/aes_32_5_keyfind_1.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/aes_64_2_keyfind_1.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/aes_64_3_keyfind_1.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak016modbtsimpbisc.cnf",5000,3508.41,5000,5000,3605.26,3464.56,2590.58,2892.55,2182.37,2307.69599508147,1910.6954599724,1254.38,4884.05,4912.93,5000,5000,3423.38977213498,4281.16,2185.88118796743,5000,5000,456.35,2498.38,5000,5000
"sat/ak032diagodiagoisc.cnf",5000,5000,5000,5000,1147.85,1179.08,5000,5000,2453.44049123322,1840.36,5000,435.53,1446.93,3902.95,34.17,5000,5000,5000,5000,5000,5000,84.51,5000,5000,5000
"sat/ak032modbtmodbtisc.cnf",5000,5000,3117.85,3023.15835433843,3871.21479394368,3753.18456819125,4704.45,5000,3285,4381.34222975692,4260.32,2645.52620618917,2174.25,5000,5000,5000,5000,4996.8852440195,5000,5000,5000,289.99,3943.48,4280.08,5000
"sat/ak032modbtsimpbisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064boothboothisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064diagodiagoisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2144.8,5000,5000,5000,5000,5000,5000,2506.67,5000,5000,5000
"sat/ak064modasbg2asisc.cnf",829.03,5000,645.228100389886,640.04,1193.93618198483,1269.11,5000,0.79,5000,4.55,5000,1198.48,703.01,5000,2261.01,5000,5000,5000,5000,5000,7.81,874.82,9.42,10.63,43.95
"sat/ak064modbtmodbtisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064paralbg2btaig.cnf",5000,5000,5000,5000,5000,5000,292.498511613591,5000,5000,5000,5000,5000,5000,5000,2.4,5000,5000,5000,5000,5000,109.6,5000,5000,5000,5000
"sat/ak064paralparalisc.cnf",1607.68738907098,5000,3368.6,3279.45,3266,3267.72,5000,5000,3294.94,4170.81,4030.05,2143.83104175073,2824.59,5000,246.43,5000,5000,4587.4,5000,5000,5000,1056.73050950016,3350.87,3517.44,5000
"sat/ak064simpbbg2btaig.cnf",5000,2842.74,5000,5000,5000,5000,5000,5000,1487.26431689566,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,251.7,1029.68,5000,5000,5000
"sat/ak128astepbg2msaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,107.83,5000,5000,5000,5000
"sat/ak128boothbg2btisc.cnf",2978.62,1.53,3391.7,3320.53426485602,5000,5000,5000,5000,1772.13192183494,5000,5000,1897.13,3230.88,5000,5000,5000,1609.63,3222.87,5000,3053.56682523157,5000,5000,2055.40594212317,1958.71,5000
"sat/ak128boothboothisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128diagobg2asaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.83,5000,5000,5000,5000,5000,139.31,5000,5000,5000,5000
"sat/ak128modasbg2asisc.cnf",5000,5000,1379.82190131072,1312.47,5000,5000,5000,5000,5000,5000,5000,5000,3299.80083814204,5000,5000,5000,5000,5000,5000,5000,33.55,5000,5000,5000,85.96
"sat/ak128modbtbg2msisc.cnf",4143.4367278269,5000,5000,4996.53342365627,5000,5000,5000,5000,3558.29,4716.29345166586,5000,5000,5000,5000,5000,5000,5000,4722.37,5000,5000,105.28,5000,5000,5000,5000
"sat/ak128paralbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,33.73,5000,5000,5000,5000
"sat/ak128paralparalisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3632.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128simpbbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,961.58,5000,5000,2211.45,5000,5000,5000,3679.23,3120.91,5000,5000,36.14,5000,5000,5000,5000
"sat/am_7_7.shuffled-as.sat03-363.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/am_9_9.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE07-25.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE11-06.cnf",1737.26621089183,5000,1877.29104317407,2055.08,2212.94,2507.93,1578.14,2347.49,2584.07,2027.51953320856,3045.63315825499,4995.75907895349,2264.5,2107.11887703424,1560.53,2258.87749522828,1537.57,1401.73002194283,1222.7,2402.93123158306,5000,4721.78,2104.92,2153.2,5000
"sat/arcfour_initialPermutation_5_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/arcfour_initialPermutation_6_14.cnf",291.42,276.235519760612,221.7,220.19,146.4,148.94,236.72437848903,190.6,213.07,219.58,210.34,181.72,237.006269672202,235.46,244.54,334.32,225.586640572804,270.97526330944,197.15,383.87,874.8,253.28,243.42,258.9,5000
"sat/barman-pfile06-022.sas.ex.7.cnf",1549.99018545618,1.18,1344.58477240232,1341.96571235883,29.45,29.21,1435.35357990547,1362.42142305996,1374.38367216988,1225.31966154678,1456.85000386605,1501.01036945866,1769.54,1428.01464839385,6.08,30.07,1406.10011686072,1333.97480769727,1354.61562596493,1338.61110925182,883.28,26.39,1333.50522005319,1456.16622359172,5000
"sat/barman-pfile07-027.sas.cr.37.cnf",49.51,29.26,65.84,66.01,51.92,55.93,52.88,72.3,30.36,64.52,68.44,42.27,48.97,69.15,62.76,108.9,50.22,84.21,66.59,161.97,1021.46,91.36,52.87,54.18,5000
"sat/barman-pfile08-030.sas.cr.27.cnf",19.5,7.11,8.86,8.88,9.43,9.77,36.06,36.45,11.19,12.32,16,9.67,9.8,13.85,44.26,30.22,34.44,40.84,35.52,24.22,292.71,40.23,9.22,9.47,5000
"sat/barman-pfile09-036.sas.cr.33.cnf",30.97,18.38,24.15,23.99,27.61,29.02,71.4527773952851,91.77,27.07,40.53,36.8,34.35,39.49,30.26,69.22,71.99,87.2037108269641,90.46,81.67,67.47,614.55,81.69,29.34,30.22,5000
"sat/barman-pfile10-038.sas.cr.25.cnf",11.01,7.33,10.2,10.2,13.86,13.72,49.31,55.88,8.76,13.12,18.26,9.67,12.13,10.69,41.86,26.53,50.35,51.31,50.92,20.39,320.42,38.33,11.66,12.23,5000
"sat/barman-pfile10-040.sas.cr.17.cnf",4.38,3.44,3.37,3.36,6.69,6.84,25.2,34.11,3.77,3.24,8.52,3.8,4.9,3.55,14.46,8.87,26.02,25.25,26.07,8.63,216.69,21.85,3.35,3.64,5000
"sat/barman-pfile10-040.sas.cr.21.cnf",13.96,5.04,4.81,4.86,9.23,9.47,33.69,38.45,10.64,5.95,12.32,6.94,8.25,6.32,13.06,13.46,34.49,34.28,34.34,14.06,284.93,38.44,5.33,5.8,5000
"sat/C168_FW_UT_518.cnf",0.01,0,0.01,0.01,0.02,0.02,0,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0,0,0,0.01,0.22,0,0.01,0.02,0
"sat/countbitsarray04_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/countbitssrl128.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_3791_556_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_4291_567_8_unsat.cnf",747.17,3875.62,4435.89258952662,4426.87,3727.86,3690.39,3513.99370726724,3894.52,3875.87,3423.79661597517,3836.74193350245,5000,2504.07,3978.67,4809.73,3042.3,4761.52,2176.29984959037,4807.44,1897.3193299982,5000,5000,4292.28,4782.87,5000
"sat/cube-11-h13-unsat.cnf",1637.80229127697,436.370294635422,89.36,89.63,397.608150242668,385.11,185.84,74.49,106.3,116.568434119819,130.95,154.269380777807,177.03,244.72,1608.31,730.82,109.61,346.81,233.978152839452,472.248594280353,1673.3,316.71,284.89,295.647760425018,5000
"sat/custmulsb2x32o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/custmulun16x16o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/dated-10-19-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/div2.c.20.smt2-stp212.cnf",5.05,4.14,3.61,3.61,27.89,29.82,5.03,2.89,2.86,3.76,4.8,2.49,3.61,7.3,17.25,30.97,3.5,3.46,3.89,6.16,39.11,6.45,2.52,2.9,5000
"sat/E00N23.cnf",2756.59,2241.09,2558.68,2542.36,4001.42,3971.36,2573.55,3491.02,2574.95,2434.53944984687,2847.97847873272,5000,3360.26,3662.55,3427.78,4064.84,3911.15491042772,2132.79,2477.49,2169.87,5000,5000,2367.19,2589.11,5000
"sat/E02F22.cnf",461.5,185.31,255.89,296.3,150.18,150.12,225.66,245.16,216.33,206.22,210.488242983137,377.49,117.65,492.66,660.237512264555,181.38,169.99,157.01,235.16,2531.67,758.58,1380.05,303.75,399.55,5000
"sat/e2_1.c.smt2-stp212.cnf",9.11,0.23,0.18,0.18,0.63,0.65,0.38,0.17,0.21,0.18,0.22,0.22,0.38,0.29,0.67,0.51,0.38,0.37,0.36,0.35,8.01,0.06,0.18,0.23,5000
"sat/e2_2.c.smt2-cvc4.cnf",0.11,0.02,0.06,0.06,0.13,0.14,0.05,0.06,0.06,0.06,0.07,0.08,0.06,0.09,0.3,0.13,0.05,0.05,0.05,0.06,1.62,0.71,0.06,0.09,5000
"sat/e2a_2.c.smt2-cvc4.cnf",0.1,0.02,0.05,0.05,0.12,0.12,0.05,0.05,0.05,0.04,0.05,0.06,0.05,0.06,0.27,0.12,0.05,0.04,0.04,0.05,2.04,0.02,0.05,0.06,5000
"sat/eq.atree.braun.11.unsat.cnf",928.2,807.03,691.446678013343,685.86,1483.32,1466.87,787.82,847.086799770508,539.09,803.01,606.87,1054.54,499.85,686.072070576206,2701.62,1128.40049306612,671.57,452.44,397.61,525.54882370293,4620.54,5000,741.96,1991.20682791117,5000
"sat/eq.atree.braun.12.unsat.cnf",2753.85,5000,3981.97,3932.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,4162.92,5000,5000,2804.57615096503,4080.28878272044,2555.47,3617.62105022206,5000,5000,4795.66642462717,5000,5000
"sat/eq.atree.braun.13.unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/f1000.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
"sat/f600.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.01
"sat/g250.29.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.3
"sat/gaussian.c.75.smt2-cvc4.cnf",5000,4185.22633707559,2356.78,2428.0787626801,5000,5000,448.104388844956,1562.86164917366,2844.73,2881.31,3422.90017214078,4048.29941960678,2472.99,2693.14994185138,5000,3750.85076099749,347.79,2719.46981047252,234.52,4996.19044936962,5000,845.597725021128,4283.21827757065,4177.09873548257,5000
"sat/gripper14u.cnf",1210.33,5000,5000,5000,5000,5000,5000,5000,1362.46,1559.41,2704.96979251534,3470.85,1687.13,5000,1720.35,5000,3489.64,5000,5000,5000,5000,5000,3473.23,2981.18198249923,5000
"sat/gss-20-s100.cnf",686.74,2682.83507868058,822.157275094766,814.1,809.24,838,393.64,852.63,301.27,606.23,389.176162431501,1915.14,711.08,1052.03,3118.55,1023.64573839608,87.64,85.97,1568.50368892126,428.36,5000,972.235535142103,1192.62,1220.66,5000
"sat/gss-24-s100.cnf",5000,5000,5000,5000,5000,5000,3893.55,5000,5000,1320.76014208717,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-26-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,4797.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-27-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-28-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-29-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gus-md5-10.cnf",2990.45362545328,2642.75848317086,1916.9562221435,1902.52,836.558689865164,839.49,1340.17,1226.34,1862.3,2127.99074212162,1985.02297252029,2815.37,1924.02385959076,2299.82249279633,1399.51,3333.00814529415,1870.31,1122.96,1809.2867782316,2171.77,5000,1390.68,2390.22,2478.54,5000
"sat/gus-md5-12.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/hitag2-8-60-0-0xb2021557d918860-94.cnf",2640.96,5000,4435.86,5000,5000,5000,5000,5000,5000,5000,5000,5000,4211.54,4351.92,5000,5000,5000,5000,4235.52,5000,5000,5000,5000,5000,5000
"sat/homer17.cnf",3600.39473726873,5000,5000,4988.11,2501.69,2492.4,2666.83,3640.13,5000,5000,5000,5000,4934.32,5000,3416.17,1878.18,5000,783.41,1800.4975182967,836.52,5000,5000,5000,5000,5000
"sat/ibm-2002-23r-k90.cnf",139.43,299.833608892106,93.44,91.78,110.32,112.24,57.85,75.61,82.03,108.12,126.71,82.69,144.72,121.57,178.25,207.52,92.81,60.92,51.88,177.74,695.2,331.63,53.05,55.76,5000
"sat/k_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/k2mul.miter.cnf",1417.7,713.537806679211,1633.72,864.45,357.79,361.86,1472.25,1175.38,757.78,518.22,755.57,1346.71,1129.87,826.59,659.95,566.69,909.82,1265.53,697.01,848.39,3767.06,199.166792895308,673.38,922.24,5000
"sat/korf-18.cnf",393.28,525.41,247.28,247.12,5000,5000,5000,5000,5000,5000,5000,5000,5000,284.407164228305,364.66,379.57,5000,5000,5000,5000,3918.01,653.77,5000,1514.78,5000
"sat/li-exam-61.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-61.shuffled-as.sat03-366.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-62.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-63.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-95.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-96.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-98.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-99.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxor128.cnf",1486.82925357323,5000,5000,5000,5000,5000,5000,5000,5000,4541.61,5000,5000,5000,5000,3694.57,5000,5000,5000,5000,5000,5000,1379.28,5000,5000,5000
"sat/maxxororand032.cnf",198.96,493.38,431.72,438.06738637085,272.93,272.49,435.51,411.34,428.447870244886,436.5,547.492136015977,255.3,692.94,634.15,456.03,1764.45821933281,523.06,2735.24902402496,536.6,899.37,5508.57471364749,156.47,424.27,481.16,5000
"sat/minxorminand128.cnf",1090.77,5000,4079.54,4086.88,5000,5000,1094.06,1761.10314702001,3499.38689831909,5000,3798.5,5000,4720.2,1287.14,5000,5000,2202.8,4248.57264979318,2488.4,1553.95,5000,1739.01,4170.88,4652.56219218452,5000
"sat/mix034_rmo.opt_false-unreach-call.i-cbmc-u2.cnf",17.6,11.69,9.5,9.5,10.83,10.88,8.07,13.52,9.59,9.06,13.07,15.44,18.66,25.48,50.62,48.27,16.46,14.2,13.2,17.6,76.28,22.39,14.7,15.76,5000
"sat/miza-sr06-md5-48-01.cnf",264.97,2208.3,1119.43,1036.14,46.7,46.82,1157.09558454351,360.21,2054.25482744952,116.44,517.777391288275,254.04,3676.54,1079.44,3897.12705802974,943.1,5000,227.658851274839,1633.33,3120.04032440916,4079.78,976.32,70.1,73.82,5000
"sat/mizh-md5-47-3.cnf",42.94,256.02,345.96,359.714870034101,68.8,68.65,714.587984601711,302.285662777163,18.84,53.99,65.37,1081.0962028961,1842.21,182.16,4225.64,183.4,2980.07,102.15,1534.64,788.09,2099.27,269.96,739.99,791.722264353538,5000
"sat/modgen-n200-m90860q08c40-1006.cnf",124.42,116.2,30.66,66.05,30.23,30.11,77.28,214.76,59.75,60.78,62.58,100.63,16.54,23.46,190.92,50.82,25.81,98.13,49.84,309.15,543.01,260.87,139.65,145.61,0.19
"sat/modgen-n200-m90860q08c40-11953.cnf",118.81,67.44,76,93.92,350.01,347.91,19.06,214.28,77.69,959.09,125.15,29.47,2159.34,18,377.15,56.98,31.5,17.81,108.25,1590.69666422598,162.43,150.76,446.58,888.07,1.25
"sat/modgen-n200-m90860q08c40-12992.cnf",0.01,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
"sat/modgen-n200-m90860q08c40-13845.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-1434.cnf",645.23,4453.73,158.77,276.02,717.95,2323.85,303.63,44.11,869.9,4136.19,93.11,394.21,1951.5,321.17,5000,1200.77,163.21,229.22,370.04,625.35,5000,5000,4145.10031237865,5000,18.56
"sat/modgen-n200-m90860q08c40-14424.cnf",25.35,25.36,26.06,24.96,29.26,29.09,22.37,29.5,17.05,20.81,23.19,25.02,22.69,22.61,40.73,33.28,24.11,19.93,25.58,18.81,162.38,52.9580355334122,18.92,88.19,5000
"sat/modgen-n200-m90860q08c40-14808.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-15163.cnf",0.01,0,0,0,0.02,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0,0.01,0,0.13,0.04,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-15606.cnf",33.22,13.88,20.95,9.58,14.99,14.89,36.4,15.62,19.74,21.93,16.03,23.21,17.67,33.32,46.6,25.65,7.98,11.5,24.2,13.4,137.73,32.1,7.67,24.67,36.25
"sat/modgen-n200-m90860q08c40-1585.cnf",73.92,103.21,10.14,7.92,40.29,39.98,21.34,66.91,242.09,41.45,11.2,17.82,2.79,12.87,78.83,45.28,13.2,23.44,9.88,39.67,263.86,100.084584701251,23.77,50.31,0.14
"sat/modgen-n200-m90860q08c40-16597.cnf",74.5,40.13,38.61,31.02,59.36,59.02,23.62,49.03,101.13,40.6,80.96,27.77,169.6,8.18,623.01,244.7,20.3,13.99,11.53,51.26,467.54,483.88,109.69,1285.51,3342.33
