"InstanceName","abcdSAT_drup","BeansAndEggs","CHBR_glucose","CHBR_glucose_tuned","cmsat5_autotune2","cmsat5_main2","COMiniSatPSChandrasekharDRUP","GHackCOMSPS_DRUP","glucose","glucose_hack_kiel_newScript","Glucose_nbSat","glue_alt","glueminisat.2210.81.main","gulch","Lingelingbbcmain","MapleCMS","MapleCOMSPS_CHB_DRUP","MapleCOMSPS_DRUP","MapleCOMSPS_LRB_DRUP","MapleGlucose","Riss6","Splatz06vmain","tb_glucose","tc_glucose","YALSAT03r"
"sat/ak064modbtmodbtisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak064paralbg2btaig.cnf",5000,5000,5000,5000,5000,5000,302.26,5000,5000,5000,5000,5000,5000,5000,2.61,5000,5000,5000,5000,5000,110.56,5000,5000,5000,5000
"sat/ak064paralparalisc.cnf",1664.04,5000,3545.33,3423.38,3729.48,3618.22,5000,5000,3605.01,4351.64,4571.69,2215.88,3237.94,5000,270.42,5000,5000,4599.2,5000,5000,5000,1163.7,3543.27,3864.22,5000
"sat/ak064simpbbg2btaig.cnf",5000,3318.81,5000,5000,5000,5000,5000,5000,1728.3,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,254.23,1188.24,5000,5000,5000
"sat/ak128astepbg2msaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,110.35,5000,5000,5000,5000
"sat/ak128boothbg2btisc.cnf",3472.85,1.59,3975.14,3973.67,5000,5000,5000,5000,2283.01,5000,5000,2444.5,4105.73,5000,5000,5000,1840.26,3149.1258344872,5000,3473.97,5000,5000,2489.79,2611.42,5000
"sat/ak128boothboothisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128diagobg2asaig.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5.35,5000,5000,5000,5000,5000,142.59,5000,5000,5000,5000
"sat/ak128modasbg2asisc.cnf",5000,5000,1481.16,1482.49,5000,5000,5000,5000,5000,5000,5000,5000,3624.82,5000,5000,5000,5000,5000,5000,5000,34.74,5000,5000,5000,101.2
"sat/ak128modbtbg2msisc.cnf",4894.3,5000,5000,5000,5000,5000,5000,5000,4317.9,5000,5000,5000,5000,5000,5000,5000,5000,3238.67,5000,5000,107.81,5000,5000,5000,5000
"sat/ak128paralbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,36.31,5000,5000,5000,5000
"sat/ak128paralparalisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3965.35,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ak128simpbbg2msisc.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,1206.34,5000,5000,2619.6,5000,5000,5000,4453.54,3008.91,5000,5000,37.2,5000,5000,5000,5000
"sat/am_7_7.shuffled-as.sat03-363.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/am_9_9.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE07-25.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/AProVE11-06.cnf",2088.64,5000,2598.19,2617.37,2414.21,2709.46,1992.39,3496.85,3603.39,2679.31,4339.98,5000,3277.17,3000,1868.77,2654.02,2220.57,1969.28,1647.64,3298.11,5000,5000,2667.66,2722.58,5000
"sat/arcfour_initialPermutation_5_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/arcfour_initialPermutation_6_14.cnf",453.61,401.88,352.53,352.97,183.41,189.4,327.28,319.77,356.47,348.98,339.89,317.85,339.34,379.87,332.91,404.57,318.61,351.51,284.31,526.21,965.64,258.03,373.51,371.51,5000
"sat/barman-pfile06-022.sas.ex.7.cnf",1548.80116499666,1.24,1344.35405132501,1339.53000922107,29.73,29.67,1434.92461517453,1359.81356938955,1373.05615206127,1224.96300039723,1457.2251626954,1499.48653484642,1770.82773048032,1425.21471438263,6.06,29.37,1401.66634927701,1333.59442693684,1355.44149563168,1338.49018399765,881.85,27.65,1333.57122971387,1457.11262398802,5000
"sat/barman-pfile07-027.sas.cr.37.cnf",49.95,29.55,67.74,66.39,53.46,56.35,54.26,74.22,30.97,65.63,69.68,43.32,49.39,71.76,63.91,111.25,50.88,87.3,69.29,164.82,1054.69,5000,53.36,56,5000
"sat/barman-pfile08-030.sas.cr.27.cnf",19.3,7.18,8.85,8.84,9.76,9.81,35.42,36.08,11.04,12.1,15.77,9.5,9.6,13.81,45.81,30.4,34.84,40.28,34.97,24.41,290.16,41.66,8.86,9.12,5000
"sat/barman-pfile09-036.sas.cr.33.cnf",31.13,18.58,24.52,24.66,28.53,29.47,71.5354071402933,91.46,28.41,43.03,36.89,36.82,42.72,30.7,70.34,71.7,86.487991611539,92.57,81.6,72.36,614.05,85.87,31.65,32,5000
"sat/barman-pfile10-038.sas.cr.25.cnf",11.16,7.41,10.59,10.29,13.62,13.97,50.42,56.24,9.18,13.52,18.92,9.72,12.66,11.2,42.31,26.65,49.93,52.94,51.91,21.12,328.19,5000,11.34,11.92,5000
"sat/barman-pfile10-040.sas.cr.17.cnf",4.44,3.44,3.4,3.46,6.82,6.78,25.41,34.62,3.77,3.3,8.61,3.9,4.92,3.57,14.47,8.9,25.88,26.55,26.25,8.62,217.86,22.05,3.42,3.81,5000
"sat/barman-pfile10-040.sas.cr.21.cnf",14.3,5.19,4.91,4.87,9.52,9.49,34.44,38.95,10.83,6.03,12.66,7.35,8.74,6.64,13.04,13.32,35.23,35.09,35.01,14.68,289.32,40.77,5.49,6.01,5000
"sat/C168_FW_UT_518.cnf",0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0,0.01,0.23,0,0.01,0.05,0
"sat/countbitsarray04_32.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/countbitssrl128.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_3791_556_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ctl_4291_567_8_unsat.cnf",750.87,3931.18,4666.28,4579.21,4074.64,3935.57,3514.56093431485,4026.97,3783.84556478613,3463.2,3916.31,5000,2595.18,4061.73,5000,3221.38,4887.8,2175.02968902476,5000,1934.7,5000,5000,4244.04,5000,5000
"sat/cube-11-h13-unsat.cnf",1956.11,445.73,108.86,112.93,422.77,436.62,238.07,98.78,138.17,150.24,173.98,198.67,212.96,344.65,1889.73,873.66,136.07,456.29,285.89,554.63,1874.56,442.7,390.75,338.02,5000
"sat/custmulsb2x32o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/custmulun16x16o.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/dated-10-19-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/div2.c.20.smt2-stp212.cnf",5.24,4.78,3.91,4,30.42,31.72,5.46,3.1,3.14,4.05,5.11,2.68,3.91,7.66,18.37,32.96,3.7,3.7,4.23,6.53,40.67,5000,2.69,3.01,5000
"sat/E00N23.cnf",2804.67,2339.6,2884.91,2913.92,4404.72,4457.81,3024.61,4176.54,3267.67,3071.31,3589.51,5000,3940.47,4199.11,3732.95,4683.37,4622.93,2529.43,3026.27,2674.5,5000,5000,2773.3,3092.61,5000
"sat/E02F22.cnf",531.94,207.56,303.42,376.51,161.82,165.82,245.89,354.8,236.46,226.51,303.07,471.65,128.85,534.09,707.29,197.18,184.78,174.65,267.13,2586.6,805.29,1631.45,321.58,460.51,5000
"sat/e2_1.c.smt2-stp212.cnf",9.37,0.23,0.19,0.2,0.66,0.66,0.4,0.18,0.22,0.18,0.24,0.24,0.45,0.47,0.83,0.53,0.39,0.39,0.39,0.37,8.1,0.07,0.19,0.23,5000
"sat/e2_2.c.smt2-cvc4.cnf",0.23,0.06,0.13,0.13,0.14,0.16,0.05,0.06,0.05,0.05,0.07,0.07,0.06,0.09,0.3,0.14,0.05,0.05,0.05,0.06,1.62,1.21,0.06,0.08,5000
"sat/e2a_2.c.smt2-cvc4.cnf",0.1,0.02,0.05,0.05,0.12,0.12,0.04,0.04,0.05,0.04,0.05,0.06,0.05,0.05,0.26,0.12,0.04,0.05,0.04,0.05,2.05,0.03,0.04,0.06,5000
"sat/eq.atree.braun.11.unsat.cnf",942.03,810.4,697.21,701.46,1607.22,1491.6,796.49,846.15042915683,524.24,828.97,612.77,1031.25,502.83,683.955649764062,2754.47,1127.72231618216,672.75,455.57,401,525.705145340769,4647.85,5000,741.26,1990.89403199629,5000
"sat/eq.atree.braun.12.unsat.cnf",2750.2,5000,4030.77,4033.82,5000,5000,5000,5000,5000,5000,5000,5000,5000,4321.34,5000,5000,2840.76,4079.75376698758,2627.29,3809.32,5000,5000,4796.86954532779,5000,5000
"sat/eq.atree.braun.13.unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/f1000.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
"sat/f600.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.02
"sat/g250.29.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.43
"sat/gaussian.c.75.smt2-cvc4.cnf",5000,5000,2823.33,2887.86,5000,5000,448.291075914093,1887.9,3160.29,3409.97,3603.98,4444.15,3098.33,2943.67,5000,3846.74,383.37,2719.09782564303,264.58,5000,5000,847.550272203045,4286.36581236139,4179.14624728226,5000
"sat/gripper14u.cnf",1319.9,5000,5000,5000,5000,5000,5000,5000,1420.49,1666.36,2890.02,3600.65,1818.35,5000,1771.7,5000,3767.44,5000,5000,5000,5000,5000,3603.25,3004.22,5000
"sat/gss-20-s100.cnf",691.74,2901.79,822.60673621249,823.86,830.21,847.43,395.34,862.22,305.11,618.75,387.22,1870.59211635991,709.14,1079,3145.46,1022.69,89.27,88.01,1568.66128172198,438.98,5000,973.99,1204.49,1231.71,5000
"sat/gss-24-s100.cnf",5000,5000,5000,5000,5000,5000,4046.07,5000,5000,1323.40793914398,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-26-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,4879.52,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-27-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-28-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-29-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gus-md5-10.cnf",3088.65,2758.6,1975.59,2013.7,952.11,898.18,1433.45,1330.39,1850.57,2213.34,2068.18,2963.07,2034.73,2495.25,1427.46,4040.28,2092.25,1345.37,1931.87,2633.91,5000,1389.06,2452.31,2545.16,5000
"sat/gus-md5-12.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/hitag2-8-60-0-0xb2021557d918860-94.cnf",2652.39,5000,4565.39,5000,5000,5000,5000,5000,5000,5000,5000,5000,4250.94,4469.67,5000,5000,5000,5000,4407.37,5000,5000,5000,5000,5000,5000
"sat/homer17.cnf",3813.59,5000,5000,5000,2540.69,2508.55,2724.37,3700.75,5000,5000,5000,5000,5000,5000,3432.86,1859.67866756369,5000,773.67,1799.97562761525,844.95,5000,5000,5000,5000,5000
"sat/ibm-2002-23r-k90.cnf",144.65,313.31,97.87,96.77,120.22,120.94,60.6,78.55,87.73,116.33,141.54,87.88,150.68,131.3,185.1,222.66,99.01,62.96,56.09,181.68,729.56,375.65,54.25,57.02,5000
"sat/k_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/k2mul.miter.cnf",1444.46,724.46,1687,876.1,366.97,365.5,1423.62515659912,1177.85,784.79,526.49,770.87,1335.01,1144.37,848.88,664.29,563.87,933.93,1263.57039803723,696.08,853.99,3846.4,198.745959286722,692.38,949.9,5000
"sat/korf-18.cnf",397.77,525.43,248.72,247.4,5000,5000,5000,5000,5000,5000,5000,5000,5000,286.05,367.01,397.08,5000,5000,5000,5000,4087.38,677.88,5000,1564.19,5000
"sat/li-exam-61.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-61.shuffled-as.sat03-366.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-62.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-63.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-95.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-96.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-98.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-99.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxor128.cnf",1509.26,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4084.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxxororand032.cnf",207.52,515.3,453.57,461.69,282.44,278.49,457.43,420.06,460.67,438.51,565.27,262.69,725.88,667.55,464.4,1782.5,545.54,2734.75828090143,551.82,902.6,5509.40018585935,170.87,450.43,494.14,5000
"sat/minxorminand128.cnf",1134.25,5000,4112.33,4261.94,5000,5000,1140.07,1762.71157896169,3582.62,5000,3789.51821684565,5000,5000,1326.74,5000,5000,2212.01,4246.60497437804,2532.16,1621.64,5000,1801.07,4338.03,4728.91,5000
"sat/mix034_rmo.opt_false-unreach-call.i-cbmc-u2.cnf",18.41,12.61,10.05,10.72,11.24,11.35,8.67,14.2,10.4,9.55,14.19,16.76,20.56,27.55,52.38,49.74,17.39,15.19,14.21,18.95,78.42,24.14,15.61,16.46,5000
"sat/miza-sr06-md5-48-01.cnf",283.35,2332.68,1135.2,1130.76,49.26,49.03,1196.49,377.44,2311.85,119.39,579.3,281.25,4342.88,1251.54,5000,1023.96,5000,244.23,1873.14,3121.45208552975,4442,1121.95,77.45,82.28,5000
"sat/mizh-md5-47-3.cnf",45.87,298.13,406.15,408.95,74.65,73.04,810.41,334.94,19.98,58.96,73.79,1229.16,2111.55,203.55,4832.28,197.12,3492.63,107.99,1811.37,890.86,2255.55,336,895.08,958.55,5000
"sat/modgen-n200-m90860q08c40-1006.cnf",123.97,117.4,31.3,67.4,30.8,30.4,77.19,223.79,61.13,60.29,62.88,98.95,16.32,22.77,192.76,51.37,26.2,99.87,50.66,306.25,564.05,283.47,139.6,146.06,0.18
"sat/modgen-n200-m90860q08c40-11953.cnf",119.71,67.32,75.68,95.19,365.35,359.99,18.87,218.52,77.93,1008.79,125.47,30.45,2269.69,18.52,397.29,57.84,32.13,18.01,109.96,1590.22,165.91,158.63,465.18,901.8,1.25
"sat/modgen-n200-m90860q08c40-12992.cnf",0.01,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
"sat/modgen-n200-m90860q08c40-13845.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-1434.cnf",650.6,5000,158.84,274.419877720893,777.18,2610.81,303.39,43.54,868.78,4321.64,94.32,386.18,2035.32,326.1,5000,1207.05,164.03,230.48,361.9,635.69,5000,5000,4393.39,5000,18.57
"sat/modgen-n200-m90860q08c40-14424.cnf",25.48,25.45,26.83,25.07,29.8,29.25,23.08,29.71,17.12,21.55,23.27,25.06,22.36,22.19,41.36,33.55,23.8,19.47,25.81,18.58,163.8,52.4635138638669,18.65,88.9,5000
"sat/modgen-n200-m90860q08c40-14808.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-15163.cnf",0.01,0,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0,0.01,0.01,0.01,0.13,0.09,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-15606.cnf",33.27,13.99,21.09,9.37,15.24,15.03,36.5,15.43,19.83,22.04,16.12,23.14,17.8,33.51,46.74,25.78,8,11.23,23.69,13.97,139.44,39.65,7.72,25.11,36.08
"sat/modgen-n200-m90860q08c40-1585.cnf",75.38,106.18,10.24,8.17,41.47,40.35,21.51,67.98,244.74,41.95,11.58,17.96,2.74,12.97,79.63,45.52,13.25,22.85,9.96,40.72,268.1,111.48,23.78,50.54,0.13
"sat/modgen-n200-m90860q08c40-16597.cnf",74.65,40.21,39.15,30.46,61.37,59.6,24.25,49.26,102.27,40.81,81.57,27.75,170.85,8.29,623.28,245.17,20.95,14.08,11.6,51.56,468.9,515.64,109.32,1290.72,3329.97
"sat/modgen-n200-m90860q08c40-1876.cnf",188.61,219.87,31.7,41.99,168.39,160.47,141.23,169.21,156.04,245.65,276.46,87.11,36.87,54.75,514,59.24,50.22,2.81,105.65,225.91,2022.5,890.45,51.48,200.25,1379.94111039156
"sat/modgen-n200-m90860q08c40-18788.cnf",55.75,787.496900965216,238.5,167.47,510.66,484.42,188.55,275.87,558.48,1128.74,290.77,749.877578773842,810.77,165.25,1844.71,604.164007505922,62.97,128.28,214.42,225.05,2720.38,5000,837.92,2532.01,5000
"sat/modgen-n200-m90860q08c40-18972.cnf",1823.97,865.24,895.15,597.4,392.48,364.95,3714.68,5000,5000,5000,653.36,5000,5000,1365.05,5000,1723.13,767.61,402.77,820.54,867.51,5000,5000,5000,5000,312.77
"sat/modgen-n200-m90860q08c40-19419.cnf",214.59,22.26,24.53,12.65,3.7,3.59,39.92,24.17,130.101573507769,4.89,66.54,99.94,4.72,9.71,178.35,67.86,19,19.62,22.61,38.42,419.08,75.6,9.41,159,3.49
