Instance,claspfolio
geffe128_4.wcnf,6.2000
b21-s_PathRelaxation_FS_42.wcnf,3.3100
UAutomizer_NestedRecursion_2b_false-termination_true-valid-memsafetyc_Abstraction2.wcnf,0.6800
15tree401posib.wcnf,13.7100
hungarian.wcnf,36000.0000
gen_mult_3_6_399.wcnf,2.7600
gen_mult_3_5_399.wcnf,3.1300
toms_test_0_CNF_4_1.wcnf,36000.0000
kbtree9_7_3_5_90_4wcsp.wcnf,12.5900
uaq-nr-nr130-nc43-n3-k2-rpp4-ppr2-plb50.wcnf,0.6500
cnf18p4.wcnf,104.4900
s38584_nan_explicit_33_0.wcnf,113.8200
normalized-ssa7552-159opbmsat.wcnf,0.5100
g3_n34e43_n59e60_n71e84.wcnf,35.4700
p_hat300-1clq.wcnf,4.0000
ac97_ctrl-debugdimacs.wcnf,0.3200
TWComp_mulsoli5-pp_N119.wcnf,1136.9200
wolfram80_1.wcnf,17.3000
normalized-f2000.wcnf,36000.0000
heatShock_WT_196_12lpsm-extracted.wcnf,361.0700
b14-s_PathRelaxation_FS_46.wcnf,1.5700
atcoss_sugar_18.wcnf,36000.0000
ionosphere_train_1_CNF_5_1.wcnf,36000.0000
TWComp_myciel4_N23.wcnf,8.9200
sudoku.wcnf,362.9200
g4_n47e57_n58e61_n133e169_n141e184.wcnf,36.0200
15tree701p.wcnf,19.3800
rev66-10.wcnf,91.1600
wb_conmax3dimacsfiltered.wcnf,365.3800
SAT_RACE06__velev-pipe-sat-10-b9cnfwcnf2.wcnf,366.2600
causal_n7_i10_N1000_uai14_constant_int.wcnf,21.7900
maxcut-140-630-07-48.wcnf,36000.0000
mul_8_11.wcnf,36000.0000
cnf18t9.wcnf,168.4500
b14-s_PathRelaxation_FS_14.wcnf,1.5600
we.wcnf,36000.0000
cnf9p10.wcnf,44.2100
TWComp_win95pts_N76.wcnf,361.1300
b21_C-mbd14-0217.wcnf,4.2500
3col140_5_8shuffledcnf.wcnf,6.3500
s38584_nan_explicit_13_0.wcnf,326.7500
MinFill_R0_myciel7.wcnf,36000.0000
frb40-19-1partial.wcnf,6.5100
p_hat300-3clq.wcnf,36000.0000
ram_k3_n12ra0.wcnf,36000.0000
SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16cnfwcnf7.wcnf,5.5200
causal_n6_i8_N1000_uai14_constant_int.wcnf,2.4300
b14_C-mbd14-0225.wcnf,25.2300
15tree301posib.wcnf,14.3800
b22_C-mbd14-0240.wcnf,8.6300
gen_mult_4_6_991.wcnf,36000.0000
UAutomizer_ll_append-alloca_false-terminationci_Abstraction1.wcnf,0.4600
heatShock_WT_43_12lpsm-extracted.wcnf,361.0400
uaq-nr-nr340-nc113-n3-k2-rpp4-ppr2-plb50.wcnf,0.5500
10tree315p.wcnf,5.2700
ram_k3_n11ra0.wcnf,36000.0000
scpcyc08_maxsat.wcnf,36000.0000
geffe128_8.wcnf,24.9400
normalized-test4piopbmsat.wcnf,36000.0000
extension-enforcement_strict_com_150_005_0_15_2.wcnf,35.3200
AES2-74-11.wcnf,47.1600
atcoss_sugar_02.wcnf,36000.0000
kbtree9_7_3_5_70_5wcsp.wcnf,61.6500
SAT11__application__fuhs__AProVE11__AProVE11-10cnfwcnf3.wcnf,374.9900
g2_n37e45_n71e77.wcnf,1.9500
SAT11__application__manthey__traffic__traffic_3_uc_satcnfwcnf8.wcnf,9.9900
cnf_12.wcnf,36000.0000
normalized-ssa7552-038opbmsat.wcnf,0.6900
g3_n67e86_n89e98_n130e150.wcnf,11.8900
new-thyroid.wcnf,25.5000
b21-s_PathRelaxation_Set_FS_31.wcnf,30.2200
tictactoe_train_3_DNF_1_1.wcnf,0.2900
extension-enforcement_non-strict_stb_200_005_1_10_0.wcnf,605.0300
SAT11__application__fuhs__AProVE11__AProVE11-09cnfwcnf4.wcnf,253.8300
ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l3.wcnf,3.0500
b22_C-mbd14-0300.wcnf,6.1800
twitter_test_9_CNF_4_1.wcnf,36000.0000
rsdecoder-debugdimacs.wcnf,362.9700
normalized-g100x100opbmsat.wcnf,36000.0000
MinFill_R0_myciel5.wcnf,301.9800
normalized-par32-5opbmsat.wcnf,36000.0000
TWComp_ship-ship-pp_N30.wcnf,31.7400
pima_train_5_CNF_2_1.wcnf,10.6600
b22_C-mbd14-0222.wcnf,6.1100
pesp_5min.wcnf,36000.0000
normalized-rotbopbmsat.wcnf,0.9900
keller4clq.wcnf,2.5300
6ebx_1era_gwcnft.wcnf,425.6800
uaq-rpp-nr100-nc33-n3-k2-rpp28-ppr2-plb20.wcnf,25.5500
cnf20p5.wcnf,196.3100
wb-debugdimacs.wcnf,2.1200
s38584_nan_explicit_29_0.wcnf,177.0000
cleveland.wcnf,36000.0000
ram_k3_n16ra0.wcnf,36000.0000
cleve.wcnf,36000.0000
ram_k4_n19ra0.wcnf,36000.0000
rand7_l2.wcnf,2.5000
maxcut-140-630-08-34.wcnf,36000.0000
credit_train_1_CNF_5_1.wcnf,36000.0000
2c3aece6-c8b2-11df-a040-00163e3d3b7c_l3.wcnf,9.8200
g2_n44e59_n69e83.wcnf,174.8600
TWComp_queen5_5_N25.wcnf,36000.0000
rev66-32.wcnf,36000.0000
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr9-plb100.wcnf,36000.0000
MinFill_R0_myciel4.wcnf,1.4200
bnn-last-layer-f10.wcnf,1539.9300
scpcyc09_maxsat.wcnf,36000.0000
sanr200_07clq.wcnf,36000.0000
15tree201p.wcnf,6.4500
SAT09__APPLICATIONS__satComp09_BioInstances__rbcl_xits_18_SATcnfwcnf2.wcnf,2.9900
brock200_2clq.wcnf,10.1400
g3_n39e39_n81e90_n91e99.wcnf,2.5200
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr11-plb100.wcnf,36000.0000
scpclr13_maxsat.wcnf,36000.0000
rev66-6.wcnf,1.4600
ram_k3_n17ra0.wcnf,36000.0000
uaq-nr-nr150-nc50-n3-k2-rpp4-ppr2-plb50.wcnf,32.0000
MinFill_R0_miles1500.wcnf,761.0800
heatShock_WT_148_12lpsm-extracted.wcnf,361.0100
wolfram72_8.wcnf,4.9700
compas_train_8_CNF_2_1.wcnf,70.5400
threshold128_4.wcnf,3.1600
synthetic-14.wcnf,0.0800
frb40-19-2partial.wcnf,17.9100
parkinsons_train_6_DNF_4_1.wcnf,0.2900
wdbc_train_0_CNF_3_1.wcnf,1853.7900
g8_n44e59_n44e58_n47e63_n58e76_n67e94_n75e107_n123e161_n133e175.wcnf,229.8300
s38584_nan_explicit_40_0.wcnf,155.3600
ram_k4_n20ra0.wcnf,36000.0000
TWComp_1c75_N69.wcnf,36000.0000
teams24_l5acnf.wcnf,21.9100
cnf10p8.wcnf,61.7500
cnf14t7.wcnf,83.6500
c5315_F1@0.wcnf,0.0000
ram_k4_n18ra0.wcnf,36000.0000
causal_n5_i8_N10000_uai13_harddeps_int.wcnf,35.0800
10tree115p.wcnf,3.8500
heatShock_WT_30_12lpsm-extracted.wcnf,361.1400
SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitincnfwcnf4.wcnf,373.0000
normalized-par32-3opbmsat.wcnf,36000.0000
cnf20p7.wcnf,265.6000
GenHyperTW_dubois21.wcnf,574.9100
AES1-60-17.wcnf,36.5600
MinFill_R0_myciel6.wcnf,36000.0000
geffe128_5.wcnf,6.9400
scpcyc11_maxsat.wcnf,36000.0000
MinFill_R0_mulsoli3.wcnf,741.0800
rand984_l2.wcnf,2.5800
g6_n25e24_n28e29_n32e33_n37e37_n38e39_n40e39.wcnf,28.1900
g2_n45e48_n47e54.wcnf,33.3200
ram_k3_n15ra0.wcnf,36000.0000
real-5.wcnf,217.3900
g3_n37e36_n37e35_n39e39.wcnf,91.0200
p1wcnft.wcnf,521.1400
wolfram72_9.wcnf,1.7400
extension-enforcement_strict_com_150_02_4_8_3.wcnf,16.8900
15tree101p.wcnf,6.1600
TWComp_queen6_6_N36.wcnf,36000.0000
synthetic-12.wcnf,0.6700
UAutomizer_c03-alloca_true-termination_true-no-overflowci_Abstraction3.wcnf,0.5300
s38584_nan_explicit_3_0.wcnf,397.9600
SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SATcnfwcnf1.wcnf,255.1200
uaq-ppr-nr200-nc66-n5-k2-rpp4-ppr6-plb100.wcnf,647.0000
frb35-17-5partial.wcnf,5.5100
gen_mult_4_4_9999.wcnf,2.9800
s38584_nan_explicit_49_0.wcnf,98.2400
rand943_l2.wcnf,2.7600
b21-s_PathRelaxation_FS_28.wcnf,3.1900
extension-enforcement_strict_com_200_005_4_20_3.wcnf,168.7100
g2_n92e110_n96e105.wcnf,2.7900
simp-ibd_5004.wcnf,8.0400
GenHyperTW_par8-4-c.wcnf,36000.0000
rev66-18.wcnf,36000.0000
s38584_nan_explicit_37_0.wcnf,101.3100
soybean.wcnf,36000.0000
normalized-sao2bopbmsat.wcnf,0.0100
10tree320p.wcnf,2.1300
g4_n58e71_n61e85_n100e127_n104e131.wcnf,32.7800
MinFill_R3_david.wcnf,2266.6100
cnf17p10.wcnf,312.3600
rsdecoder-problemdimacs_34filtered.wcnf,361.7500
normalized-ssa7552-158opbmsat.wcnf,0.3300
normalized-ssa7552-160opbmsat.wcnf,0.4400
lupus.wcnf,1.9200
normalized-saucierr.wcnf,76.6600
gen_mult_3_5_991.wcnf,33.3400
extension-enforcement_strict_com_100_005_0_30_3.wcnf,8.7300
UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflowc_Abstraction1.wcnf,0.0000
causal_n5_i7_N1000_uai13_harddeps_int.wcnf,34.6700
atcoss_sugar_01.wcnf,130.0900
TWComp_celar02_N100.wcnf,361.6200
wdbc_train_1_CNF_1_1.wcnf,0.1100
wolfram80_9.wcnf,6.1400
iris.wcnf,5.8100
g2_n61e85_n120e154.wcnf,31.0900
extension-enforcement_non-strict_stb_200_005_3_10_1.wcnf,36000.0000
splitedReads_0matrix.wcnf,286.3500
pesp_18Min.wcnf,36000.0000
p_hat300-2clq.wcnf,13.5400
ctrl.wcnf,1.3300
rand209_l2.wcnf,2.3800
TWComp_1en2_N69.wcnf,370.6200
heatShock_WT_36_12lpsm-extracted.wcnf,361.0800
wolfram72_5.wcnf,5.4600
MinFill_R0_queen8_8.wcnf,36000.0000
titanic_train_0_CNF_4_1.wcnf,36000.0000
atcoss_sugar_15.wcnf,36000.0000
cnf9p8.wcnf,44.5400
heart_train_0_DNF_2_1.wcnf,2.2400
scpclr12_maxsat.wcnf,36000.0000
3col140_5_7shuffledcnf.wcnf,5.5800
gen_mult_3_5_9999.wcnf,1245.9700
atcoss_sugar_19.wcnf,402.9500
rand313_l2.wcnf,2.9200
normalized-jac3opbmsat.wcnf,0.3700
scpcyc10_maxsat.wcnf,36000.0000
1bpi_5pti_gwcnft.wcnf,426.8100
GenHyperTW_par8-5-c.wcnf,36000.0000
kbtree9_7_3_5_50_4wcsp.wcnf,137.7700
MinFill_R0_mulsoli2.wcnf,673.4200
ram_k3_n18ra0.wcnf,36000.0000
normalized-f20c10b_024_area_delay.wcnf,0.2600
UAutomizer_4BitCounterPointer_true-termination_true-valid-memsafetyc_Abstraction1.wcnf,0.4300
dp07s07shuffledcnf.wcnf,5.1400
p15.wcnf,65.9300
rev66-12.wcnf,895.3800
threshold128_5.wcnf,11.2900
b14-s_PathRelaxation_FS_25.wcnf,1.5700
extension-enforcement_strict_com_200_02_1_10_0.wcnf,71.7600
heatShock_WT_42_12lpsm-extracted.wcnf,361.0000
SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0used-assat04-725cnfwcnf3.wcnf,364.1100
scpclr10_maxsat.wcnf,12.4500
MinFill_R0_queen6_6.wcnf,36000.0000
ionosphere_train_2_CNF_2_1.wcnf,226.5900
threshold128_6.wcnf,33.1600
s38584_nan_explicit_5_0.wcnf,726.5400
AES1-76-37.wcnf,53.5500
gen_cvc-add3-carry2-gadget_33.wcnf,0.6500
SAT11__application__fuhs__AProVE11__AProVE11-12cnfwcnf2.wcnf,24.7500
ilpd_train_4_CNF_2_1.wcnf,0.2400
normalized-bench1piopbmsat.wcnf,2.6600
adult_train_8_CNF_3_1.wcnf,36000.0000
cnf13p8.wcnf,85.1400
splitedReads_160matrix.wcnf,1.7200
s38584_nan_explicit_26_0.wcnf,232.3100
titanic_train_1_CNF_2_1.wcnf,1.1500
credit_train_0_CNF_4_1.wcnf,36000.0000
kbtree9_7_3_5_80_5wcsp.wcnf,26.2400
1bpi_2knt_gwcnft.wcnf,488.9100
compas_train_9_DNF_3_1.wcnf,1412.2500
TWComp_pathfinder_N109.wcnf,361.3500
wolfram80_5.wcnf,11.7300
extension-enforcement_non-strict_stb_200_01_2_10_1.wcnf,797.3000
3ebx_1era_gwcnft.wcnf,700.8400
mrisc-debugdimacs.wcnf,3.6800
real-6.wcnf,360.4700
cnf16p7.wcnf,128.3800
g3_n39e42_n61e85_n72e77.wcnf,123.1700
mul_8_9.wcnf,36000.0000
10tree430p.wcnf,4.4000
wolfram72_7.wcnf,4.3500
10tree730p.wcnf,63.7800
heatShock_WT_28_12lpsm-extracted.wcnf,361.1300
apt-cudf-universe0ea62c_l1.wcnf,0.1600
normalized-ii8a3.wcnf,0.0700
AES2-70-61.wcnf,43.2000
atcoss_sugar_05.wcnf,36000.0000
b22_C-mbd14-0223.wcnf,6.1000
GenHyperTW_2bitcomp_5.wcnf,36000.0000
ram_k3_n13ra0.wcnf,36000.0000
atcoss_mesat_03.wcnf,36000.0000
cnf16p6.wcnf,155.3600
normalized-apex4aopbmsat.wcnf,0.2900
MinFill_R1_games120.wcnf,36000.0000
3col140_5_1shuffledcnf.wcnf,6.1500
gen_mult_4_5_9999.wcnf,36000.0000
k50-40-60rnapre.wcnf,3.4200
10tree1020p.wcnf,13.8600
normalized-par32-2opbmsat.wcnf,36000.0000
GenHyperTW_s208.wcnf,36000.0000
b21-s_PathRelaxation_FS_48.wcnf,3.2100
s38584_nan_explicit_30_0.wcnf,163.1000
causal_n6_i3_N500_uai14_harddeps_int.wcnf,4.3500
AES2-72-67.wcnf,722.5200
atcoss_mesat_06.wcnf,51.9400
g3_n35e48_n41e57_n56e65.wcnf,72.8200
1knt_5pti_gwcnft.wcnf,427.0400
gen_mult_4_6_299.wcnf,22.3200
normalized-e64bopbmsat.wcnf,0.1600
causal_n7_i8_N1000_uai14_constant_int.wcnf,17.0800
brock400_4clq.wcnf,36000.0000
MinFill_R3_miles750.wcnf,36000.0000
atcoss_mesat_05.wcnf,2067.1500
san200_09_3clq.wcnf,0.2900
hamming8-2clq.wcnf,36000.0000
10tree125p.wcnf,19.7600
TWComp_queen7_7_N49.wcnf,36000.0000
s38584_nan_explicit_4_0.wcnf,313.0600
s38584_nan_explicit_12_0.wcnf,225.0200
AES2-74-73.wcnf,37.6500
MinFill_R4_miles500.wcnf,36000.0000
teams16_l6acnf.wcnf,13.8700
15tree501p.wcnf,19.9800
rev66-28.wcnf,36000.0000
causal_n5_i9_N10000_uai13_constant_int.wcnf,32.2000
causal_n6_i1_N500_uai13_harddeps_int.wcnf,84.6100
wb_4m8s3dimacsfiltered.wcnf,363.1500
splitedReads_414matrix.wcnf,2.0400
mul_8_14.wcnf,36000.0000
UAutomizer_LogAG_true-termination_true-no-overflowc_Abstraction2.wcnf,0.0000
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr6-plb100.wcnf,36000.0000
wolfram80_6.wcnf,12.8800
rev66-14.wcnf,36000.0000
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug5cnfwcnf1.wcnf,365.6400
SAT02__industrial__biere__dinphil__dp10s10shuffledcnfwcnf8.wcnf,124.6200
wolfram72_1.wcnf,5.5000
uaq-nr-nr240-nc80-n3-k2-rpp4-ppr2-plb50.wcnf,6.9000
g4_n69e80_n69e80_n69e80_n79e87.wcnf,14.0500
orb08-894-1058.wcnf,7.8300
cnf15p7.wcnf,140.9500
g2_n26e25_n48e52.wcnf,0.2500
cnf12t9.wcnf,69.0200
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr13-plb100.wcnf,36000.0000
dividers1dimacsfiltered.wcnf,26.7000
Stat_vs_Exp_72_12lpsm-extracted.wcnf,361.1300
cloud.wcnf,6.6600
b18-s_PathRelaxation_Set_FS_32.wcnf,377.2100
diabetes.wcnf,36000.0000
scpcyc07_maxsat.wcnf,36000.0000
extension-enforcement_strict_com_150_005_4_15_1.wcnf,34.6100
toms_train_2_CNF_5_1.wcnf,1585.1000
b14_C-mbd14-0307.wcnf,9.0500
compas_train_1_CNF_5_1.wcnf,36000.0000
UAutomizer_CookSeeZuleger-2013TACAS-Fig7b-alloca_true-terminationci_Abstraction3.wcnf,0.7000
10tree825p.wcnf,2.6800
mrisc_mem2wire.wcnf,373.2300
divider-debugdimacs.wcnf,361.2200
glass.wcnf,42.2500
spi-problemdimacs_42filtered.wcnf,372.5400
GenHyperTW_aim-50-1_6-yes1-3.wcnf,36000.0000
kbtree9_7_3_5_50_6wcsp.wcnf,62.4400
g3_n30e43_n32e44_n40e53.wcnf,62.5200
cnf_10.wcnf,36000.0000
gen_cvc-add3-carry2-gadget_399.wcnf,0.3700
twitter_test_0_CNF_2_1.wcnf,36000.0000
titanic_train_1_CNF_5_1.wcnf,2973.5100
GreeceWesternGreeceUniversityInstance4xml.wcnf,36000.0000
rev66-16.wcnf,36000.0000
spi.wcnf,121.8800
3ebx_6ebx_gwcnft.wcnf,378.5200
1knt_1bpi_gwcnft.wcnf,548.6400
kbtree9_7_3_5_40_3wcsp.wcnf,94.2900
MinFill_R0_mulsoli4.wcnf,757.8800
3col140_5_4shuffledcnf.wcnf,7.2300
c-fat500-2clq.wcnf,6.7800
TWComp_myciel5_N47.wcnf,36000.0000
3col140_5_5shuffledcnf.wcnf,4.5800
g2_n50e50_n58e61.wcnf,13.5400
g3_n66e77_n74e84_n94e112.wcnf,19.1400
p_hat700-3clq.wcnf,36000.0000
heatShock_WT_192_12lpsm-extracted.wcnf,361.0400
c6_DD_s3_f1_e2_v1-bug-fourvec-gate-0dimacsseqfiltered.wcnf,218.3100
rev66-26.wcnf,36000.0000
ram_k3_n9ra0.wcnf,0.6900
extension-enforcement_strict_com_200_005_1_40_1.wcnf,349.1200
b22_C-mbd14-0241.wcnf,8.5800
s38417_nan_explicit_0_0.wcnf,360.3600
SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SATcnfwcnf5.wcnf,256.7100
s38584_nan_explicit_34_0.wcnf,123.7400
s38584_nan_explicit_19_0.wcnf,207.7100
s38584_nan_explicit_41_0.wcnf,135.5700
MinFill_R0_queen8_12.wcnf,36000.0000
cnf_small.wcnf,36000.0000
gen_square_5_399.wcnf,56.8500
uaq-rpp-nr100-nc33-n3-k2-rpp6-ppr2-plb20.wcnf,2.8900
TWComp_1dj7_N73.wcnf,3258.1100
rev66-30.wcnf,36000.0000
geffe128_1.wcnf,7.3200
wb1dimacsfiltered.wcnf,1.0000
3col140_5_6shuffledcnf.wcnf,6.3800
fpu8-problemdimacs_24filtered.wcnf,303.0300
normalized-fir09_area_opers.wcnf,3.5600
atcoss_mesat_04.wcnf,36000.0000
dividers9dimacsfiltered.wcnf,0.3800
kbtree9_7_3_5_60_1wcsp.wcnf,37.4400
g2_n42e55_n44e53.wcnf,36000.0000
cnf18p5.wcnf,165.2800
twitter_test_1_CNF_5_1.wcnf,36000.0000
b21_C-mbd14-0295.wcnf,13.1400
mul_8_13.wcnf,36000.0000
s38584_nan_explicit_15_0.wcnf,375.5400
keller5clq.wcnf,551.3500
TWComp_david_N87.wcnf,370.5200
s38584_nan_explicit_35_0.wcnf,118.0800
dp06s06shuffledcnf.wcnf,0.9400
frb35-17-1partial.wcnf,1.0600
normalized-fir06_area_opers.wcnf,0.6100
extension-enforcement_strict_com_150_005_3_30_0.wcnf,67.5800
dp43.wcnf,363.3600
GenHyperTW_par8-1-c.wcnf,36000.0000
atcoss_sugar_12.wcnf,132.8500
atcoss_mesat_18.wcnf,36000.0000
atcoss_mesat_01.wcnf,41.6800
ram_k3_n14ra0.wcnf,36000.0000
cnf20d10.wcnf,116.7300
1knt_2knt_gwcnft.wcnf,363.3500
frb40-19-5partial.wcnf,54.8000
cnf_12_center.wcnf,319.1800
heatShock_WT_161_12lpsm-extracted.wcnf,361.0400
s38584_nan_explicit_8_0.wcnf,36000.0000
AES1-70-24.wcnf,38.5800
ram_k3_n20ra0.wcnf,36000.0000
titanic_train_9_CNF_2_1.wcnf,1.5500
rev66-22.wcnf,36000.0000
san1000clq.wcnf,30.1500
kbtree9_7_3_5_80_2wcsp.wcnf,45.1400
b21-s_PathRelaxation_FS_47.wcnf,3.3700
MinFill_R3_miles1000.wcnf,2621.6200
AES1-40-7.wcnf,35.7100
GenHyperTW_grid4d_3.wcnf,36000.0000
ram_k3_n19ra0.wcnf,36000.0000
normalized-par32-4opbmsat.wcnf,36000.0000
rand507_l2.wcnf,0.3300
kbtree9_7_3_5_50_1wcsp.wcnf,71.5100
TWComp_oesoca+_N67.wcnf,272.9800
mem_ctrl-debugdimacs.wcnf,3.5400
g2_n38e52_n53e67.wcnf,11.3100
kbtree9_7_3_5_30_3wcsp.wcnf,8.3300
ionosphere_train_1_DNF_1_1.wcnf,0.0600
splitedReads_158matrix.wcnf,1.4200
g5_n39e38_n43e43_n61e61_n67e68_n82e119.wcnf,38.7900
wqueens16_14wcspdir.wcnf,0.1100
heart-h.wcnf,36000.0000
AES1-30-5.wcnf,35.4000
scpclr11_maxsat.wcnf,2915.8400
gen_cvc-add7to3_9999.wcnf,36000.0000
sandiaproteingwcnft.wcnf,441.9300
normalized-exampiopbmsat.wcnf,2.4000
TEAMS20_l10aacnf.wcnf,20.7100
normalized-g15x15opbmsat.wcnf,19.5400
Stat_vs_Exp_58_12lpsm-extracted.wcnf,361.0700
g2_n67e83_n68e73.wcnf,154.2200
3col140_5_3shuffledcnf.wcnf,4.2800
b17_C-mbd14-0304.wcnf,7.0500
gen_cvc-plus_4_33.wcnf,0.2100
UAutomizer_cstrpbrk_diffterm_alloca_true-terminationci_Abstraction4.wcnf,0.1100
TWComp_1dp_N76.wcnf,36000.0000
uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb100.wcnf,7.9800
b20_C-mbd14-0354.wcnf,3.2900
splitedReads_18matrix.wcnf,1.0500
rand308_l2.wcnf,0.8700
AES2-50-52.wcnf,36.5600
TWComp_hepar2_N70.wcnf,252.7500
sbox_4.wcnf,0.1200
gen_add_5_33.wcnf,17.7300
normalized-mps-v2-20-10-stein45opbmsat.wcnf,23.8800
b21_C-mbd14-0267.wcnf,3.9100
SAT11__application__leberre__2dimensionalstrippacking__E05F18cnfwcnf8.wcnf,23.8100
SAT11__application__rintanen__SATPlanning__blocks-blocks-36-0170-NOTKNOWNcnfwcnf6.wcnf,401.1300
san400_05_1clq.wcnf,478.0600
rand290_l2.wcnf,2.7100
threshold128_0.wcnf,57.3000
frb40-19-3partial.wcnf,74.9300
toms_test_1_DNF_5_1.wcnf,36000.0000
Stat_vs_Exp_151_12lpsm-extracted.wcnf,361.1300
10tree425p.wcnf,21.0600
2knt_5pti_gwcnft.wcnf,457.6900
spi-debugdimacs.wcnf,365.2800
g3_n30e43_n40e53_n44e48.wcnf,119.0000
normalized-ex5piopbmsat.wcnf,2.6800
scpcyc06_maxsat.wcnf,36000.0000
normalized-par32-4.wcnf,36000.0000
ft10-808-1090.wcnf,20.3000
3col140_5_10shuffledcnf.wcnf,6.2500
MinFill_R0_queen11_11.wcnf,36000.0000
australian.wcnf,36000.0000
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf,360.4800
glass2.wcnf,1.1200
normalized-par32-1opbmsat.wcnf,36000.0000
wqueens14_12wcspdir.wcnf,0.0300
synthetic-21.wcnf,0.6100
mul_8_3.wcnf,363.5400
atcoss_mesat_10.wcnf,479.9000
uaq-nr-nr220-nc73-n3-k2-rpp4-ppr2-plb50.wcnf,6.6400
kbtree9_7_3_5_40_1wcsp.wcnf,378.0700
normalized-prom2piopbmsat.wcnf,1.8900
7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3.wcnf,3.7800
atcoss_mesat_12.wcnf,6.4400
cnf_10_center.wcnf,304.2000
normalized-m100_300_10_15r.wcnf,3.7300
atcoss_sugar_04.wcnf,36000.0000
s38584_nan_explicit_31_0.wcnf,172.0200
TWComp_celar09pp_N67.wcnf,195.3700
g3_n66e77_n66e72_n94e112.wcnf,57.1900
rand717_l2.wcnf,3.0400
cnf18d7.wcnf,85.1900
rev66-8.wcnf,20.4100
cnf13p9.wcnf,122.7700
b14-s_PathRelaxation_FS_16.wcnf,1.5400
threshold128_8.wcnf,58.9700
GenHyperTW_hole9.wcnf,36000.0000
rand196_l2.wcnf,2.9000
tictactoe_train_1_CNF_3_1.wcnf,36000.0000
liver-disorder.wcnf,36000.0000
normalized-f51mbopbmsat.wcnf,0.0700
b20_C-mbd14-0328.wcnf,4.1100
