Instance,claspfolio
pesp_18Min.wcnf,36000.0000
p_hat300-2clq.wcnf,13.6900
ctrl.wcnf,1.3300
rand209_l2.wcnf,0.7900
TWComp_1en2_N69.wcnf,539.8700
heatShock_WT_36_12lpsm-extracted.wcnf,3.5200
wolfram72_5.wcnf,9.6200
MinFill_R0_queen8_8.wcnf,36000.0000
titanic_train_0_CNF_4_1.wcnf,36000.0000
atcoss_sugar_15.wcnf,36000.0000
cnf9p8.wcnf,45.1100
heart_train_0_DNF_2_1.wcnf,2.2700
scpclr12_maxsat.wcnf,36000.0000
3col140_5_7shuffledcnf.wcnf,5.5500
gen_mult_3_5_9999.wcnf,1300.2000
atcoss_sugar_19.wcnf,111.6900
rand313_l2.wcnf,0.7900
normalized-jac3opbmsat.wcnf,1.0100
scpcyc10_maxsat.wcnf,36000.0000
1bpi_5pti_gwcnft.wcnf,428.1500
GenHyperTW_par8-5-c.wcnf,36000.0000
kbtree9_7_3_5_50_4wcsp.wcnf,138.0900
MinFill_R0_mulsoli2.wcnf,729.1800
ram_k3_n18ra0.wcnf,36000.0000
normalized-f20c10b_024_area_delay.wcnf,0.2700
UAutomizer_4BitCounterPointer_true-termination_true-valid-memsafetyc_Abstraction1.wcnf,0.2300
dp07s07shuffledcnf.wcnf,5.0500
p15.wcnf,54.0300
rev66-12.wcnf,923.5100
threshold128_5.wcnf,11.3900
b14-s_PathRelaxation_FS_25.wcnf,0.0900
extension-enforcement_strict_com_200_02_1_10_0.wcnf,9.0400
heatShock_WT_42_12lpsm-extracted.wcnf,3.0900
SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0used-assat04-725cnfwcnf3.wcnf,382.3100
scpclr10_maxsat.wcnf,12.5800
MinFill_R0_queen6_6.wcnf,36000.0000
ionosphere_train_2_CNF_2_1.wcnf,230.6600
threshold128_6.wcnf,33.5500
s38584_nan_explicit_5_0.wcnf,832.9100
AES1-76-37.wcnf,55.1600
gen_cvc-add3-carry2-gadget_33.wcnf,2.8800
SAT11__application__fuhs__AProVE11__AProVE11-12cnfwcnf2.wcnf,28.8900
ilpd_train_4_CNF_2_1.wcnf,0.2400
normalized-bench1piopbmsat.wcnf,2.6000
adult_train_8_CNF_3_1.wcnf,36000.0000
cnf13p8.wcnf,87.4000
splitedReads_160matrix.wcnf,2.4500
s38584_nan_explicit_26_0.wcnf,235.2100
titanic_train_1_CNF_2_1.wcnf,1.1400
credit_train_0_CNF_4_1.wcnf,36000.0000
kbtree9_7_3_5_80_5wcsp.wcnf,26.3500
1bpi_2knt_gwcnft.wcnf,491.9000
compas_train_9_DNF_3_1.wcnf,1430.5300
TWComp_pathfinder_N109.wcnf,25.1300
wolfram80_5.wcnf,11.9800
extension-enforcement_non-strict_stb_200_01_2_10_1.wcnf,2343.9700
3ebx_1era_gwcnft.wcnf,740.5900
mrisc-debugdimacs.wcnf,3.5700
real-6.wcnf,2.3900
cnf16p7.wcnf,138.7100
g3_n39e42_n61e85_n72e77.wcnf,124.2200
mul_8_9.wcnf,36000.0000
10tree430p.wcnf,4.4300
wolfram72_7.wcnf,4.4300
10tree730p.wcnf,63.1800
heatShock_WT_28_12lpsm-extracted.wcnf,3.3700
apt-cudf-universe0ea62c_l1.wcnf,0.1700
normalized-ii8a3.wcnf,2.4600
AES2-70-61.wcnf,43.7100
atcoss_sugar_05.wcnf,36000.0000
b22_C-mbd14-0223.wcnf,4.5700
GenHyperTW_2bitcomp_5.wcnf,36000.0000
ram_k3_n13ra0.wcnf,36000.0000
atcoss_mesat_03.wcnf,36000.0000
cnf16p6.wcnf,165.2300
normalized-apex4aopbmsat.wcnf,0.5500
MinFill_R1_games120.wcnf,36000.0000
3col140_5_1shuffledcnf.wcnf,12.7300
gen_mult_4_5_9999.wcnf,36000.0000
k50-40-60rnapre.wcnf,3.4200
10tree1020p.wcnf,13.5700
normalized-par32-2opbmsat.wcnf,36000.0000
GenHyperTW_s208.wcnf,36000.0000
b21-s_PathRelaxation_FS_48.wcnf,3.2100
s38584_nan_explicit_30_0.wcnf,171.7400
causal_n6_i3_N500_uai14_harddeps_int.wcnf,4.3500
AES2-72-67.wcnf,826.0100
atcoss_mesat_06.wcnf,58.2400
g3_n35e48_n41e57_n56e65.wcnf,74.9700
1knt_5pti_gwcnft.wcnf,451.0000
gen_mult_4_6_299.wcnf,16.1500
normalized-e64bopbmsat.wcnf,0.8600
causal_n7_i8_N1000_uai14_constant_int.wcnf,2.0500
brock400_4clq.wcnf,36000.0000
MinFill_R3_miles750.wcnf,36000.0000
atcoss_mesat_05.wcnf,36000.0000
san200_09_3clq.wcnf,0.3000
hamming8-2clq.wcnf,36000.0000
10tree125p.wcnf,19.8100
TWComp_queen7_7_N49.wcnf,36000.0000
s38584_nan_explicit_4_0.wcnf,336.6500
s38584_nan_explicit_12_0.wcnf,307.3900
AES2-74-73.wcnf,37.7700
MinFill_R4_miles500.wcnf,36000.0000
teams16_l6acnf.wcnf,6.8800
15tree501p.wcnf,15.2200
rev66-28.wcnf,36000.0000
causal_n5_i9_N10000_uai13_constant_int.wcnf,17.6500
causal_n6_i1_N500_uai13_harddeps_int.wcnf,117.0700
wb_4m8s3dimacsfiltered.wcnf,362.9000
splitedReads_414matrix.wcnf,2.2600
mul_8_14.wcnf,36000.0000
UAutomizer_LogAG_true-termination_true-no-overflowc_Abstraction2.wcnf,0.0000
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr6-plb100.wcnf,36000.0000
wolfram80_6.wcnf,13.4100
rev66-14.wcnf,36000.0000
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug5cnfwcnf1.wcnf,366.3800
SAT02__industrial__biere__dinphil__dp10s10shuffledcnfwcnf8.wcnf,145.6800
wolfram72_1.wcnf,4.9900
uaq-nr-nr240-nc80-n3-k2-rpp4-ppr2-plb50.wcnf,7.0300
g4_n69e80_n69e80_n69e80_n79e87.wcnf,10.0800
orb08-894-1058.wcnf,12.4800
cnf15p7.wcnf,145.1200
g2_n26e25_n48e52.wcnf,0.2500
cnf12t9.wcnf,17.7000
uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr13-plb100.wcnf,36000.0000
dividers1dimacsfiltered.wcnf,19.4000
Stat_vs_Exp_72_12lpsm-extracted.wcnf,3.6300
cloud.wcnf,0.1300
b18-s_PathRelaxation_Set_FS_32.wcnf,79.9700
diabetes.wcnf,36000.0000
scpcyc07_maxsat.wcnf,36000.0000
extension-enforcement_strict_com_150_005_4_15_1.wcnf,34.7000
toms_train_2_CNF_5_1.wcnf,36000.0000
b14_C-mbd14-0307.wcnf,9.2600
compas_train_1_CNF_5_1.wcnf,36000.0000
UAutomizer_CookSeeZuleger-2013TACAS-Fig7b-alloca_true-terminationci_Abstraction3.wcnf,0.3300
10tree825p.wcnf,2.6800
mrisc_mem2wire.wcnf,212.2300
divider-debugdimacs.wcnf,361.3400
glass.wcnf,51.7600
spi-problemdimacs_42filtered.wcnf,372.2000
GenHyperTW_aim-50-1_6-yes1-3.wcnf,36000.0000
kbtree9_7_3_5_50_6wcsp.wcnf,62.0600
g3_n30e43_n32e44_n40e53.wcnf,62.7600
cnf_10.wcnf,36000.0000
gen_cvc-add3-carry2-gadget_399.wcnf,0.3700
twitter_test_0_CNF_2_1.wcnf,36000.0000
titanic_train_1_CNF_5_1.wcnf,3256.0000
GreeceWesternGreeceUniversityInstance4xml.wcnf,36000.0000
rev66-16.wcnf,36000.0000
spi.wcnf,122.0200
3ebx_6ebx_gwcnft.wcnf,272.5600
1knt_1bpi_gwcnft.wcnf,551.9800
kbtree9_7_3_5_40_3wcsp.wcnf,95.0200
MinFill_R0_mulsoli4.wcnf,796.0700
3col140_5_4shuffledcnf.wcnf,6.9800
c-fat500-2clq.wcnf,6.7600
TWComp_myciel5_N47.wcnf,36000.0000
3col140_5_5shuffledcnf.wcnf,13.3300
g2_n50e50_n58e61.wcnf,13.6200
g3_n66e77_n74e84_n94e112.wcnf,19.2100
p_hat700-3clq.wcnf,36000.0000
heatShock_WT_192_12lpsm-extracted.wcnf,3.1700
c6_DD_s3_f1_e2_v1-bug-fourvec-gate-0dimacsseqfiltered.wcnf,19.2100
rev66-26.wcnf,36000.0000
ram_k3_n9ra0.wcnf,0.6800
extension-enforcement_strict_com_200_005_1_40_1.wcnf,14.3300
b22_C-mbd14-0241.wcnf,8.6000
s38417_nan_explicit_0_0.wcnf,1.3300
SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SATcnfwcnf5.wcnf,51.5300
s38584_nan_explicit_34_0.wcnf,130.1900
s38584_nan_explicit_19_0.wcnf,226.6700
s38584_nan_explicit_41_0.wcnf,138.7300
MinFill_R0_queen8_12.wcnf,36000.0000
cnf_small.wcnf,36000.0000
gen_square_5_399.wcnf,2.9900
uaq-rpp-nr100-nc33-n3-k2-rpp6-ppr2-plb20.wcnf,2.9000
TWComp_1dj7_N73.wcnf,36000.0000
rev66-30.wcnf,36000.0000
geffe128_1.wcnf,7.4100
wb1dimacsfiltered.wcnf,1.1000
3col140_5_6shuffledcnf.wcnf,6.2900
fpu8-problemdimacs_24filtered.wcnf,50.8900
normalized-fir09_area_opers.wcnf,3.5200
atcoss_mesat_04.wcnf,36000.0000
dividers9dimacsfiltered.wcnf,1.0900
kbtree9_7_3_5_60_1wcsp.wcnf,37.4300
g2_n42e55_n44e53.wcnf,36000.0000
cnf18p5.wcnf,173.1600
twitter_test_1_CNF_5_1.wcnf,36000.0000
b21_C-mbd14-0295.wcnf,12.9800
mul_8_13.wcnf,36000.0000
s38584_nan_explicit_15_0.wcnf,413.6300
keller5clq.wcnf,551.5100
TWComp_david_N87.wcnf,371.5800
s38584_nan_explicit_35_0.wcnf,119.0200
dp06s06shuffledcnf.wcnf,0.9300
frb35-17-1partial.wcnf,1.0600
normalized-fir06_area_opers.wcnf,0.6100
extension-enforcement_strict_com_150_005_3_30_0.wcnf,77.9700
dp43.wcnf,31.5700
GenHyperTW_par8-1-c.wcnf,36000.0000
atcoss_sugar_12.wcnf,133.8300
atcoss_mesat_18.wcnf,36000.0000
atcoss_mesat_01.wcnf,44.5500
ram_k3_n14ra0.wcnf,36000.0000
cnf20d10.wcnf,117.4200
1knt_2knt_gwcnft.wcnf,22.2400
frb40-19-5partial.wcnf,56.3100
cnf_12_center.wcnf,320.3900
heatShock_WT_161_12lpsm-extracted.wcnf,3.0700
s38584_nan_explicit_8_0.wcnf,36000.0000
AES1-70-24.wcnf,38.6600
ram_k3_n20ra0.wcnf,36000.0000
titanic_train_9_CNF_2_1.wcnf,1.5300
rev66-22.wcnf,36000.0000
san1000clq.wcnf,2.0900
kbtree9_7_3_5_80_2wcsp.wcnf,45.3300
b21-s_PathRelaxation_FS_47.wcnf,3.3700
MinFill_R3_miles1000.wcnf,3315.1800
AES1-40-7.wcnf,3.5600
GenHyperTW_grid4d_3.wcnf,36000.0000
ram_k3_n19ra0.wcnf,36000.0000
normalized-par32-4opbmsat.wcnf,36000.0000
rand507_l2.wcnf,0.3600
kbtree9_7_3_5_50_1wcsp.wcnf,71.0500
TWComp_oesoca+_N67.wcnf,278.7000
mem_ctrl-debugdimacs.wcnf,3.6600
g2_n38e52_n53e67.wcnf,11.2000
kbtree9_7_3_5_30_3wcsp.wcnf,8.1800
ionosphere_train_1_DNF_1_1.wcnf,0.0600
splitedReads_158matrix.wcnf,2.0900
g5_n39e38_n43e43_n61e61_n67e68_n82e119.wcnf,39.3700
wqueens16_14wcspdir.wcnf,0.0200
heart-h.wcnf,36000.0000
AES1-30-5.wcnf,3.5700
scpclr11_maxsat.wcnf,2929.1700
gen_cvc-add7to3_9999.wcnf,36000.0000
sandiaproteingwcnft.wcnf,443.5900
normalized-exampiopbmsat.wcnf,2.3300
TEAMS20_l10aacnf.wcnf,3.4500
normalized-g15x15opbmsat.wcnf,19.7700
Stat_vs_Exp_58_12lpsm-extracted.wcnf,3.2100
g2_n67e83_n68e73.wcnf,158.1800
3col140_5_3shuffledcnf.wcnf,4.2800
b17_C-mbd14-0304.wcnf,2.5000
gen_cvc-plus_4_33.wcnf,0.2100
UAutomizer_cstrpbrk_diffterm_alloca_true-terminationci_Abstraction4.wcnf,0.0800
TWComp_1dp_N76.wcnf,36000.0000
uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb100.wcnf,8.0400
b20_C-mbd14-0354.wcnf,3.3000
splitedReads_18matrix.wcnf,1.0700
rand308_l2.wcnf,0.7100
AES2-50-52.wcnf,13.0400
TWComp_hepar2_N70.wcnf,252.7800
sbox_4.wcnf,0.1200
gen_add_5_33.wcnf,38.2900
normalized-mps-v2-20-10-stein45opbmsat.wcnf,24.0200
b21_C-mbd14-0267.wcnf,3.9500
SAT11__application__leberre__2dimensionalstrippacking__E05F18cnfwcnf8.wcnf,26.3900
SAT11__application__rintanen__SATPlanning__blocks-blocks-36-0170-NOTKNOWNcnfwcnf6.wcnf,440.2900
san400_05_1clq.wcnf,480.7000
rand290_l2.wcnf,2.7300
threshold128_0.wcnf,57.4100
frb40-19-3partial.wcnf,76.6000
toms_test_1_DNF_5_1.wcnf,36000.0000
Stat_vs_Exp_151_12lpsm-extracted.wcnf,3.6100
10tree425p.wcnf,22.3800
2knt_5pti_gwcnft.wcnf,460.1200
spi-debugdimacs.wcnf,373.6500
g3_n30e43_n40e53_n44e48.wcnf,120.2300
normalized-ex5piopbmsat.wcnf,2.6500
scpcyc06_maxsat.wcnf,36000.0000
normalized-par32-4.wcnf,36000.0000
ft10-808-1090.wcnf,61.3300
3col140_5_10shuffledcnf.wcnf,13.1400
MinFill_R0_queen11_11.wcnf,36000.0000
australian.wcnf,36000.0000
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf,234.7200
glass2.wcnf,1.1300
normalized-par32-1opbmsat.wcnf,36000.0000
wqueens14_12wcspdir.wcnf,0.0200
synthetic-21.wcnf,0.2800
mul_8_3.wcnf,164.0000
atcoss_mesat_10.wcnf,537.8200
uaq-nr-nr220-nc73-n3-k2-rpp4-ppr2-plb50.wcnf,6.7400
kbtree9_7_3_5_40_1wcsp.wcnf,376.3600
normalized-prom2piopbmsat.wcnf,1.8600
7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3.wcnf,6.4900
atcoss_mesat_12.wcnf,6.6800
cnf_10_center.wcnf,306.8600
normalized-m100_300_10_15r.wcnf,3.7700
atcoss_sugar_04.wcnf,36000.0000
s38584_nan_explicit_31_0.wcnf,189.9800
TWComp_celar09pp_N67.wcnf,3.7500
g3_n66e77_n66e72_n94e112.wcnf,58.2200
rand717_l2.wcnf,1.1800
cnf18d7.wcnf,15.0700
rev66-8.wcnf,46.3200
cnf13p9.wcnf,133.6300
b14-s_PathRelaxation_FS_16.wcnf,0.2700
threshold128_8.wcnf,58.4700
GenHyperTW_hole9.wcnf,36000.0000
rand196_l2.wcnf,1.2200
tictactoe_train_1_CNF_3_1.wcnf,36000.0000
liver-disorder.wcnf,36000.0000
normalized-f51mbopbmsat.wcnf,0.0800
