@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
agricola_p07.pddl,1,FDMS2,259.12,ok
agricola_p07.pddl,1,Metis1,1800,timeout
agricola_p07.pddl,1,Metis2,1800,timeout
agricola_p07.pddl,1,Planning-PDBs,1800,timeout
agricola_p07.pddl,1,Scorpion,1800,timeout
agricola_p07.pddl,1,symbolic-bidirectional,73.36,ok
agricola_p07.pddl,1,Symple-1,1800,timeout
agricola_p07.pddl,1,Symple-2,1800,timeout
agricola_p08.pddl,1,blind,1800,timeout
agricola_p08.pddl,1,Complementary1,1411.15,ok
agricola_p08.pddl,1,Complementary2,1800,timeout
agricola_p08.pddl,1,DecStar,1800,timeout
agricola_p08.pddl,1,Delfi1,491.23,ok
agricola_p08.pddl,1,Delfi2,537.47,ok
agricola_p08.pddl,1,FDMS1,1800,timeout
agricola_p08.pddl,1,FDMS2,404.26,ok
agricola_p08.pddl,1,Metis1,1800,timeout
agricola_p08.pddl,1,Metis2,1800,timeout
agricola_p08.pddl,1,Planning-PDBs,1800,timeout
agricola_p08.pddl,1,Scorpion,1800,timeout
agricola_p08.pddl,1,symbolic-bidirectional,385.66,ok
agricola_p08.pddl,1,Symple-1,1800,timeout
agricola_p08.pddl,1,Symple-2,1800,timeout
agricola_p09.pddl,1,blind,1800,timeout
agricola_p09.pddl,1,Complementary1,1337.46,ok
agricola_p09.pddl,1,Complementary2,1800,timeout
agricola_p09.pddl,1,DecStar,1800,timeout
agricola_p09.pddl,1,Delfi1,860.18,ok
agricola_p09.pddl,1,Delfi2,1169.38,ok
agricola_p09.pddl,1,FDMS1,800.02,ok
agricola_p09.pddl,1,FDMS2,1003.72,ok
agricola_p09.pddl,1,Metis1,1800,timeout
agricola_p09.pddl,1,Metis2,1800,timeout
agricola_p09.pddl,1,Planning-PDBs,1800,timeout
agricola_p09.pddl,1,Scorpion,1800,timeout
agricola_p09.pddl,1,symbolic-bidirectional,258.53,ok
agricola_p09.pddl,1,Symple-1,1800,timeout
agricola_p09.pddl,1,Symple-2,1800,timeout
agricola_p10.pddl,1,blind,1800,timeout
agricola_p10.pddl,1,Complementary1,1800,timeout
agricola_p10.pddl,1,Complementary2,1800,timeout
agricola_p10.pddl,1,DecStar,1800,timeout
agricola_p10.pddl,1,Delfi1,184.45,ok
agricola_p10.pddl,1,Delfi2,200.05,ok
agricola_p10.pddl,1,FDMS1,1800,timeout
agricola_p10.pddl,1,FDMS2,1800,timeout
agricola_p10.pddl,1,Metis1,1800,timeout
agricola_p10.pddl,1,Metis2,1800,timeout
agricola_p10.pddl,1,Planning-PDBs,1800,timeout
agricola_p10.pddl,1,Scorpion,1800,timeout
agricola_p10.pddl,1,symbolic-bidirectional,159.97,ok
agricola_p10.pddl,1,Symple-1,1800,timeout
agricola_p10.pddl,1,Symple-2,1800,timeout
agricola_p11.pddl,1,blind,1800,timeout
agricola_p11.pddl,1,Complementary1,1800,timeout
agricola_p11.pddl,1,Complementary2,1800,timeout
agricola_p11.pddl,1,DecStar,1800,timeout
agricola_p11.pddl,1,Delfi1,320.49,ok
agricola_p11.pddl,1,Delfi2,393.41,ok
agricola_p11.pddl,1,FDMS1,1800,timeout
agricola_p11.pddl,1,FDMS2,750.16,ok
agricola_p11.pddl,1,Metis1,1800,timeout
agricola_p11.pddl,1,Metis2,1800,timeout
agricola_p11.pddl,1,Planning-PDBs,1800,timeout
agricola_p11.pddl,1,Scorpion,1800,timeout
agricola_p11.pddl,1,symbolic-bidirectional,320.88,ok
agricola_p11.pddl,1,Symple-1,1800,timeout
agricola_p11.pddl,1,Symple-2,1800,timeout
agricola_p12.pddl,1,blind,1800,timeout
agricola_p12.pddl,1,Complementary1,1227.17,ok
agricola_p12.pddl,1,Complementary2,1800,timeout
agricola_p12.pddl,1,DecStar,1800,timeout
agricola_p12.pddl,1,Delfi1,904.85,ok
agricola_p12.pddl,1,Delfi2,1030.62,ok
agricola_p12.pddl,1,FDMS1,1800,timeout
agricola_p12.pddl,1,FDMS2,1800,timeout
agricola_p12.pddl,1,Metis1,1800,timeout
agricola_p12.pddl,1,Metis2,1800,timeout
agricola_p12.pddl,1,Planning-PDBs,1800,timeout
agricola_p12.pddl,1,Scorpion,1800,timeout
agricola_p12.pddl,1,symbolic-bidirectional,374.88,ok
agricola_p12.pddl,1,Symple-1,1800,timeout
agricola_p12.pddl,1,Symple-2,1800,timeout
agricola_p13.pddl,1,blind,1800,timeout
agricola_p13.pddl,1,Complementary1,1800,timeout
agricola_p13.pddl,1,Complementary2,1800,timeout
agricola_p13.pddl,1,DecStar,1800,timeout
agricola_p13.pddl,1,Delfi1,1021.82,ok
agricola_p13.pddl,1,Delfi2,1056.05,ok
agricola_p13.pddl,1,FDMS1,1800,timeout
agricola_p13.pddl,1,FDMS2,685.63,ok
agricola_p13.pddl,1,Metis1,1800,timeout
agricola_p13.pddl,1,Metis2,1800,timeout
agricola_p13.pddl,1,Planning-PDBs,1800,timeout
agricola_p13.pddl,1,Scorpion,1800,timeout
agricola_p13.pddl,1,symbolic-bidirectional,813.61,ok
agricola_p13.pddl,1,Symple-1,1800,timeout
agricola_p13.pddl,1,Symple-2,1800,timeout
agricola_p14.pddl,1,blind,1800,timeout
agricola_p14.pddl,1,Complementary1,1800,timeout
agricola_p14.pddl,1,Complementary2,1800,timeout
agricola_p14.pddl,1,DecStar,1800,timeout
agricola_p14.pddl,1,Delfi1,1800,timeout
agricola_p14.pddl,1,Delfi2,1800,timeout
agricola_p14.pddl,1,FDMS1,1800,timeout
agricola_p14.pddl,1,FDMS2,918.17,ok
agricola_p14.pddl,1,Metis1,1800,timeout
agricola_p14.pddl,1,Metis2,1800,timeout
agricola_p14.pddl,1,Planning-PDBs,1800,timeout
agricola_p14.pddl,1,Scorpion,1800,timeout
agricola_p14.pddl,1,symbolic-bidirectional,756.72,ok
agricola_p14.pddl,1,Symple-1,1800,timeout
agricola_p14.pddl,1,Symple-2,1800,timeout
agricola_p15.pddl,1,blind,1800,timeout
agricola_p15.pddl,1,Complementary1,1800,timeout
agricola_p15.pddl,1,Complementary2,1800,timeout
agricola_p15.pddl,1,DecStar,1800,timeout
agricola_p15.pddl,1,Delfi1,1800,timeout
agricola_p15.pddl,1,Delfi2,1800,timeout
agricola_p15.pddl,1,FDMS1,1800,timeout
agricola_p15.pddl,1,FDMS2,1800,timeout
agricola_p15.pddl,1,Metis1,1800,timeout
agricola_p15.pddl,1,Metis2,1800,timeout
agricola_p15.pddl,1,Planning-PDBs,1800,timeout
agricola_p15.pddl,1,Scorpion,1800,timeout
agricola_p15.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p15.pddl,1,Symple-1,1800,timeout
agricola_p15.pddl,1,Symple-2,1800,timeout
agricola_p16.pddl,1,blind,1800,timeout
agricola_p16.pddl,1,Complementary1,1800,timeout
agricola_p16.pddl,1,Complementary2,1800,timeout
agricola_p16.pddl,1,DecStar,1800,timeout
agricola_p16.pddl,1,Delfi1,1251.98,ok
agricola_p16.pddl,1,Delfi2,1080.81,ok
agricola_p16.pddl,1,FDMS1,1800,timeout
agricola_p16.pddl,1,FDMS2,697.41,ok
agricola_p16.pddl,1,Metis1,1800,timeout
agricola_p16.pddl,1,Metis2,1800,timeout
agricola_p16.pddl,1,Planning-PDBs,1800,timeout
agricola_p16.pddl,1,Scorpion,1800,timeout
agricola_p16.pddl,1,symbolic-bidirectional,1781.19,ok
agricola_p16.pddl,1,Symple-1,1800,timeout
agricola_p16.pddl,1,Symple-2,1800,timeout
agricola_p17.pddl,1,blind,1800,timeout
agricola_p17.pddl,1,Complementary1,1800,timeout
agricola_p17.pddl,1,Complementary2,1800,timeout
agricola_p17.pddl,1,DecStar,1800,timeout
agricola_p17.pddl,1,Delfi1,1205.12,ok
agricola_p17.pddl,1,Delfi2,1323.25,ok
agricola_p17.pddl,1,FDMS1,1800,timeout
agricola_p17.pddl,1,FDMS2,1694.94,ok
agricola_p17.pddl,1,Metis1,1800,timeout
agricola_p17.pddl,1,Metis2,1800,timeout
agricola_p17.pddl,1,Planning-PDBs,1800,timeout
agricola_p17.pddl,1,Scorpion,1800,timeout
agricola_p17.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p17.pddl,1,Symple-1,1800,timeout
agricola_p17.pddl,1,Symple-2,1800,timeout
agricola_p18.pddl,1,blind,1800,timeout
agricola_p18.pddl,1,Complementary1,1800,timeout
agricola_p18.pddl,1,Complementary2,1800,timeout
agricola_p18.pddl,1,DecStar,1800,timeout
agricola_p18.pddl,1,Delfi1,1317.68,ok
agricola_p18.pddl,1,Delfi2,1449.45,ok
agricola_p18.pddl,1,FDMS1,1800,timeout
agricola_p18.pddl,1,FDMS2,1800,timeout
agricola_p18.pddl,1,Metis1,1800,timeout
agricola_p18.pddl,1,Metis2,1800,timeout
agricola_p18.pddl,1,Planning-PDBs,1800,timeout
agricola_p18.pddl,1,Scorpion,1800,timeout
agricola_p18.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p18.pddl,1,Symple-1,1800,timeout
agricola_p18.pddl,1,Symple-2,1800,timeout
agricola_p19.pddl,1,blind,1800,timeout
agricola_p19.pddl,1,Complementary1,1800,timeout
agricola_p19.pddl,1,Complementary2,1800,timeout
agricola_p19.pddl,1,DecStar,1800,timeout
agricola_p19.pddl,1,Delfi1,1598.44,ok
agricola_p19.pddl,1,Delfi2,1615.87,ok
agricola_p19.pddl,1,FDMS1,1800,timeout
agricola_p19.pddl,1,FDMS2,1800,timeout
agricola_p19.pddl,1,Metis1,1800,timeout
agricola_p19.pddl,1,Metis2,1800,timeout
agricola_p19.pddl,1,Planning-PDBs,1800,timeout
agricola_p19.pddl,1,Scorpion,1800,timeout
agricola_p19.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p19.pddl,1,Symple-1,1800,timeout
agricola_p19.pddl,1,Symple-2,1800,timeout
agricola_p20.pddl,1,blind,1800,timeout
agricola_p20.pddl,1,Complementary1,1800,timeout
agricola_p20.pddl,1,Complementary2,1800,timeout
agricola_p20.pddl,1,DecStar,1800,timeout
agricola_p20.pddl,1,Delfi1,1314.84,ok
agricola_p20.pddl,1,Delfi2,1344.59,ok
agricola_p20.pddl,1,FDMS1,1800,timeout
agricola_p20.pddl,1,FDMS2,1800,timeout
agricola_p20.pddl,1,Metis1,1800,timeout
agricola_p20.pddl,1,Metis2,1800,timeout
agricola_p20.pddl,1,Planning-PDBs,1800,timeout
agricola_p20.pddl,1,Scorpion,1800,timeout
agricola_p20.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p20.pddl,1,Symple-1,1800,timeout
agricola_p20.pddl,1,Symple-2,1800,timeout
caldera_p01.pddl,1,blind,0.26,ok
caldera_p01.pddl,1,Complementary1,1.33,ok
caldera_p01.pddl,1,Complementary2,1.54,ok
caldera_p01.pddl,1,DecStar,0.56,ok
caldera_p01.pddl,1,Delfi1,1.41,ok
caldera_p01.pddl,1,Delfi2,1.59,ok
caldera_p01.pddl,1,FDMS1,0.44,ok
caldera_p01.pddl,1,FDMS2,0.66,ok
caldera_p01.pddl,1,Metis1,0.27,ok
caldera_p01.pddl,1,Metis2,0.28,ok
caldera_p01.pddl,1,Planning-PDBs,1.56,ok
caldera_p01.pddl,1,Scorpion,200.11,ok
caldera_p01.pddl,1,symbolic-bidirectional,0.8,ok
caldera_p01.pddl,1,Symple-1,1.68,ok
caldera_p01.pddl,1,Symple-2,1.87,ok
caldera_p02.pddl,1,blind,0.27,ok
caldera_p02.pddl,1,Complementary1,1.94,ok
caldera_p02.pddl,1,Complementary2,1.8,ok
caldera_p02.pddl,1,DecStar,28.16,ok
caldera_p02.pddl,1,Delfi1,1.45,ok
caldera_p02.pddl,1,Delfi2,2.81,ok
caldera_p02.pddl,1,FDMS1,1.22,ok
caldera_p02.pddl,1,FDMS2,2.11,ok
caldera_p02.pddl,1,Metis1,0.31,ok
caldera_p02.pddl,1,Metis2,0.33,ok
caldera_p02.pddl,1,Planning-PDBs,1.79,ok
caldera_p02.pddl,1,Scorpion,200.49,ok
caldera_p02.pddl,1,symbolic-bidirectional,1.12,ok
caldera_p02.pddl,1,Symple-1,4.53,ok
caldera_p02.pddl,1,Symple-2,4.45,ok
caldera_p03.pddl,1,blind,0.28,ok
caldera_p03.pddl,1,Complementary1,1.81,ok
caldera_p03.pddl,1,Complementary2,1.85,ok
caldera_p03.pddl,1,DecStar,30.3,ok
caldera_p03.pddl,1,Delfi1,1.44,ok
caldera_p03.pddl,1,Delfi2,3.84,ok
caldera_p03.pddl,1,FDMS1,1.32,ok
caldera_p03.pddl,1,FDMS2,2.47,ok
caldera_p03.pddl,1,Metis1,0.3,ok
caldera_p03.pddl,1,Metis2,0.31,ok
caldera_p03.pddl,1,Planning-PDBs,1.78,ok
caldera_p03.pddl,1,Scorpion,200.89,ok
caldera_p03.pddl,1,symbolic-bidirectional,1.08,ok
caldera_p03.pddl,1,Symple-1,3.54,ok
caldera_p03.pddl,1,Symple-2,3.56,ok
caldera_p04.pddl,1,blind,0.29,ok
caldera_p04.pddl,1,Complementary1,2.02,ok
caldera_p04.pddl,1,Complementary2,1.8,ok
caldera_p04.pddl,1,DecStar,22.89,ok
caldera_p04.pddl,1,Delfi1,1.49,ok
caldera_p04.pddl,1,Delfi2,2.83,ok
caldera_p04.pddl,1,FDMS1,1.29,ok
caldera_p04.pddl,1,FDMS2,2.14,ok
caldera_p04.pddl,1,Metis1,0.33,ok
caldera_p04.pddl,1,Metis2,0.33,ok
caldera_p04.pddl,1,Planning-PDBs,1.77,ok
caldera_p04.pddl,1,Scorpion,200.74,ok
caldera_p04.pddl,1,symbolic-bidirectional,1.09,ok
caldera_p04.pddl,1,Symple-1,4.12,ok
caldera_p04.pddl,1,Symple-2,4.07,ok
caldera_p05.pddl,1,blind,1.35,ok
caldera_p05.pddl,1,Complementary1,77.98,ok
caldera_p05.pddl,1,Complementary2,82.31,ok
caldera_p05.pddl,1,DecStar,206.32,ok
caldera_p05.pddl,1,Delfi1,2.6,ok
caldera_p05.pddl,1,Delfi2,61.05,ok
caldera_p05.pddl,1,FDMS1,48.23,ok
caldera_p05.pddl,1,FDMS2,110.08,ok
caldera_p05.pddl,1,Metis1,1.44,ok
caldera_p05.pddl,1,Metis2,1.49,ok
caldera_p05.pddl,1,Planning-PDBs,80.49,ok
caldera_p05.pddl,1,Scorpion,208.56,ok
caldera_p05.pddl,1,symbolic-bidirectional,7.75,ok
caldera_p05.pddl,1,Symple-1,1400.8,ok
caldera_p05.pddl,1,Symple-2,1423.33,ok
caldera_p06.pddl,1,blind,2.03,ok
caldera_p06.pddl,1,Complementary1,10.2,ok
caldera_p06.pddl,1,Complementary2,22.35,ok
caldera_p06.pddl,1,DecStar,586.73,ok
caldera_p06.pddl,1,Delfi1,3.56,ok
caldera_p06.pddl,1,Delfi2,210.41,ok
caldera_p06.pddl,1,FDMS1,129.67,ok
caldera_p06.pddl,1,FDMS2,381.15,ok
caldera_p06.pddl,1,Metis1,2.42,ok
caldera_p06.pddl,1,Metis2,2.49,ok
caldera_p06.pddl,1,Planning-PDBs,21.51,ok
caldera_p06.pddl,1,Scorpion,209.81,ok
caldera_p06.pddl,1,symbolic-bidirectional,8.75,ok
caldera_p06.pddl,1,Symple-1,212.96,ok
caldera_p06.pddl,1,Symple-2,216.06,ok
caldera_p07.pddl,1,blind,1.07,ok
caldera_p07.pddl,1,Complementary1,89.42,ok
caldera_p07.pddl,1,Complementary2,153.61,ok
caldera_p07.pddl,1,DecStar,257.1,ok
caldera_p07.pddl,1,Delfi1,2.23,ok
caldera_p07.pddl,1,Delfi2,52.6,ok
caldera_p07.pddl,1,FDMS1,41.76,ok
caldera_p07.pddl,1,FDMS2,139.48,ok
caldera_p07.pddl,1,Metis1,1.13,ok
caldera_p07.pddl,1,Metis2,1.14,ok
caldera_p07.pddl,1,Planning-PDBs,152.78,ok
caldera_p07.pddl,1,Scorpion,206.39,ok
caldera_p07.pddl,1,symbolic-bidirectional,6.48,ok
caldera_p07.pddl,1,Symple-1,681.29,ok
caldera_p07.pddl,1,Symple-2,703.19,ok
caldera_p08.pddl,1,blind,0.71,ok
caldera_p08.pddl,1,Complementary1,13.36,ok
caldera_p08.pddl,1,Complementary2,7.81,ok
caldera_p08.pddl,1,DecStar,75.37,ok
caldera_p08.pddl,1,Delfi1,1.88,ok
caldera_p08.pddl,1,Delfi2,2.42,ok
caldera_p08.pddl,1,FDMS1,12.55,ok
caldera_p08.pddl,1,FDMS2,20.55,ok
caldera_p08.pddl,1,Metis1,0.75,ok
caldera_p08.pddl,1,Metis2,0.76,ok
caldera_p08.pddl,1,Planning-PDBs,7.75,ok
caldera_p08.pddl,1,Scorpion,204.21,ok
caldera_p08.pddl,1,symbolic-bidirectional,3.29,ok
caldera_p08.pddl,1,Symple-1,152.55,ok
caldera_p08.pddl,1,Symple-2,153.45,ok
caldera_p09.pddl,1,blind,1800,timeout
caldera_p09.pddl,1,Complementary1,1136.27,ok
caldera_p09.pddl,1,Complementary2,1001.73,ok
caldera_p09.pddl,1,DecStar,1800,timeout
caldera_p09.pddl,1,Delfi1,47.78,ok
caldera_p09.pddl,1,Delfi2,52.94,ok
caldera_p09.pddl,1,FDMS1,1102.3,ok
caldera_p09.pddl,1,FDMS2,1303.33,ok
caldera_p09.pddl,1,Metis1,49.59,ok
caldera_p09.pddl,1,Metis2,37.69,ok
caldera_p09.pddl,1,Planning-PDBs,1018.86,ok
caldera_p09.pddl,1,Scorpion,713.47,ok
caldera_p09.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p09.pddl,1,Symple-1,1800,timeout
caldera_p09.pddl,1,Symple-2,1800,timeout
caldera_p10.pddl,1,blind,1800,timeout
caldera_p10.pddl,1,Complementary1,954.44,ok
caldera_p10.pddl,1,Complementary2,928.62,ok
caldera_p10.pddl,1,DecStar,1800,timeout
caldera_p10.pddl,1,Delfi1,10.11,ok
caldera_p10.pddl,1,Delfi2,1358.44,ok
caldera_p10.pddl,1,FDMS1,324.27,ok
caldera_p10.pddl,1,FDMS2,466.22,ok
caldera_p10.pddl,1,Metis1,9.1,ok
caldera_p10.pddl,1,Metis2,6.93,ok
caldera_p10.pddl,1,Planning-PDBs,928.12,ok
caldera_p10.pddl,1,Scorpion,622.56,ok
caldera_p10.pddl,1,symbolic-bidirectional,316.89,ok
caldera_p10.pddl,1,Symple-1,1800,timeout
caldera_p10.pddl,1,Symple-2,1800,timeout
caldera_p11.pddl,1,blind,1800,timeout
caldera_p11.pddl,1,Complementary1,1121.16,ok
caldera_p11.pddl,1,Complementary2,1011.03,ok
caldera_p11.pddl,1,DecStar,1800,timeout
caldera_p11.pddl,1,Delfi1,48.58,ok
caldera_p11.pddl,1,Delfi2,1800,timeout
caldera_p11.pddl,1,FDMS1,890.48,ok
caldera_p11.pddl,1,FDMS2,952.51,ok
caldera_p11.pddl,1,Metis1,49.76,ok
caldera_p11.pddl,1,Metis2,36.7,ok
caldera_p11.pddl,1,Planning-PDBs,992.73,ok
caldera_p11.pddl,1,Scorpion,1012.25,ok
caldera_p11.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p11.pddl,1,Symple-1,1800,timeout
caldera_p11.pddl,1,Symple-2,1800,timeout
caldera_p12.pddl,1,blind,1800,timeout
caldera_p12.pddl,1,Complementary1,1800,timeout
caldera_p12.pddl,1,Complementary2,960.52,ok
caldera_p12.pddl,1,DecStar,1800,timeout
caldera_p12.pddl,1,Delfi1,18.38,ok
caldera_p12.pddl,1,Delfi2,1800,timeout
caldera_p12.pddl,1,FDMS1,626.89,ok
caldera_p12.pddl,1,FDMS2,916.03,ok
caldera_p12.pddl,1,Metis1,17.63,ok
caldera_p12.pddl,1,Metis2,15.2,ok
caldera_p12.pddl,1,Planning-PDBs,946.2,ok
caldera_p12.pddl,1,Scorpion,460.2,ok
caldera_p12.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p12.pddl,1,Symple-1,1800,timeout
caldera_p12.pddl,1,Symple-2,1800,timeout
caldera_p13.pddl,1,blind,1800,timeout
caldera_p13.pddl,1,Complementary1,1800,timeout
caldera_p13.pddl,1,Complementary2,1800,timeout
caldera_p13.pddl,1,DecStar,1800,timeout
caldera_p13.pddl,1,Delfi1,1800,timeout
caldera_p13.pddl,1,Delfi2,1800,timeout
caldera_p13.pddl,1,FDMS1,1800,timeout
caldera_p13.pddl,1,FDMS2,1800,timeout
caldera_p13.pddl,1,Metis1,1800,timeout
caldera_p13.pddl,1,Metis2,604.99,ok
caldera_p13.pddl,1,Planning-PDBs,1800,timeout
caldera_p13.pddl,1,Scorpion,1800,timeout
caldera_p13.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p13.pddl,1,Symple-1,1800,timeout
caldera_p13.pddl,1,Symple-2,1800,timeout
caldera_p14.pddl,1,blind,1800,timeout
caldera_p14.pddl,1,Complementary1,1800,timeout
caldera_p14.pddl,1,Complementary2,1800,timeout
caldera_p14.pddl,1,DecStar,1800,timeout
caldera_p14.pddl,1,Delfi1,1800,timeout
caldera_p14.pddl,1,Delfi2,1800,timeout
caldera_p14.pddl,1,FDMS1,1800,timeout
caldera_p14.pddl,1,FDMS2,1800,timeout
caldera_p14.pddl,1,Metis1,1800,timeout
caldera_p14.pddl,1,Metis2,1590.51,ok
caldera_p14.pddl,1,Planning-PDBs,1800,timeout
caldera_p14.pddl,1,Scorpion,1800,timeout
caldera_p14.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p14.pddl,1,Symple-1,1800,timeout
caldera_p14.pddl,1,Symple-2,1800,timeout
caldera_p15.pddl,1,blind,1800,timeout
caldera_p15.pddl,1,Complementary1,1800,timeout
caldera_p15.pddl,1,Complementary2,1800,timeout
caldera_p15.pddl,1,DecStar,1800,timeout
caldera_p15.pddl,1,Delfi1,1800,timeout
caldera_p15.pddl,1,Delfi2,1800,timeout
caldera_p15.pddl,1,FDMS1,1800,timeout
caldera_p15.pddl,1,FDMS2,1800,timeout
caldera_p15.pddl,1,Metis1,1800,timeout
caldera_p15.pddl,1,Metis2,1800,timeout
caldera_p15.pddl,1,Planning-PDBs,1800,timeout
caldera_p15.pddl,1,Scorpion,1800,timeout
caldera_p15.pddl,1,symbolic-bidirectional,1800,timeout
