@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
agricola_p07.pddl,1,Complementary2,921.84,ok
agricola_p07.pddl,1,DecStar,1800,timeout
agricola_p07.pddl,1,Delfi1,73.34,ok
agricola_p07.pddl,1,Delfi2,108.53,ok
agricola_p07.pddl,1,FDMS1,1800,timeout
agricola_p07.pddl,1,FDMS2,280.32,ok
agricola_p07.pddl,1,Metis1,1800,timeout
agricola_p07.pddl,1,Metis2,1800,timeout
agricola_p07.pddl,1,Planning-PDBs,1800,timeout
agricola_p07.pddl,1,Scorpion,1800,timeout
agricola_p07.pddl,1,symbolic-bidirectional,76.34,ok
agricola_p07.pddl,1,Symple-1,1800,timeout
agricola_p07.pddl,1,Symple-2,1800,timeout
agricola_p08.pddl,1,blind,1800,timeout
agricola_p08.pddl,1,Complementary1,1800,timeout
agricola_p08.pddl,1,Complementary2,1800,timeout
agricola_p08.pddl,1,DecStar,1800,timeout
agricola_p08.pddl,1,Delfi1,503.64,ok
agricola_p08.pddl,1,Delfi2,548.67,ok
agricola_p08.pddl,1,FDMS1,1800,timeout
agricola_p08.pddl,1,FDMS2,415.81,ok
agricola_p08.pddl,1,Metis1,1800,timeout
agricola_p08.pddl,1,Metis2,1800,timeout
agricola_p08.pddl,1,Planning-PDBs,1800,timeout
agricola_p08.pddl,1,Scorpion,1800,timeout
agricola_p08.pddl,1,symbolic-bidirectional,417.89,ok
agricola_p08.pddl,1,Symple-1,1800,timeout
agricola_p08.pddl,1,Symple-2,1800,timeout
agricola_p09.pddl,1,blind,1800,timeout
agricola_p09.pddl,1,Complementary1,1800,timeout
agricola_p09.pddl,1,Complementary2,1800,timeout
agricola_p09.pddl,1,DecStar,1800,timeout
agricola_p09.pddl,1,Delfi1,885.3,ok
agricola_p09.pddl,1,Delfi2,1238.67,ok
agricola_p09.pddl,1,FDMS1,1800,timeout
agricola_p09.pddl,1,FDMS2,1800,timeout
agricola_p09.pddl,1,Metis1,1800,timeout
agricola_p09.pddl,1,Metis2,1800,timeout
agricola_p09.pddl,1,Planning-PDBs,1800,timeout
agricola_p09.pddl,1,Scorpion,1800,timeout
agricola_p09.pddl,1,symbolic-bidirectional,271.18,ok
agricola_p09.pddl,1,Symple-1,1800,timeout
agricola_p09.pddl,1,Symple-2,1800,timeout
agricola_p10.pddl,1,blind,1800,timeout
agricola_p10.pddl,1,Complementary1,1800,timeout
agricola_p10.pddl,1,Complementary2,1800,timeout
agricola_p10.pddl,1,DecStar,1800,timeout
agricola_p10.pddl,1,Delfi1,196.07,ok
agricola_p10.pddl,1,Delfi2,205.81,ok
agricola_p10.pddl,1,FDMS1,1800,timeout
agricola_p10.pddl,1,FDMS2,1800,timeout
agricola_p10.pddl,1,Metis1,1800,timeout
agricola_p10.pddl,1,Metis2,1800,timeout
agricola_p10.pddl,1,Planning-PDBs,1800,timeout
agricola_p10.pddl,1,Scorpion,1800,timeout
agricola_p10.pddl,1,symbolic-bidirectional,163.56,ok
agricola_p10.pddl,1,Symple-1,1800,timeout
agricola_p10.pddl,1,Symple-2,1800,timeout
agricola_p11.pddl,1,blind,1800,timeout
agricola_p11.pddl,1,Complementary1,1800,timeout
agricola_p11.pddl,1,Complementary2,1800,timeout
agricola_p11.pddl,1,DecStar,1800,timeout
agricola_p11.pddl,1,Delfi1,336.58,ok
agricola_p11.pddl,1,Delfi2,410.1,ok
agricola_p11.pddl,1,FDMS1,1800,timeout
agricola_p11.pddl,1,FDMS2,782.47,ok
agricola_p11.pddl,1,Metis1,1800,timeout
agricola_p11.pddl,1,Metis2,1800,timeout
agricola_p11.pddl,1,Planning-PDBs,1800,timeout
agricola_p11.pddl,1,Scorpion,1800,timeout
agricola_p11.pddl,1,symbolic-bidirectional,344.38,ok
agricola_p11.pddl,1,Symple-1,1800,timeout
agricola_p11.pddl,1,Symple-2,1800,timeout
agricola_p12.pddl,1,blind,1800,timeout
agricola_p12.pddl,1,Complementary1,1800,timeout
agricola_p12.pddl,1,Complementary2,1800,timeout
agricola_p12.pddl,1,DecStar,1800,timeout
agricola_p12.pddl,1,Delfi1,956.58,ok
agricola_p12.pddl,1,Delfi2,1105.57,ok
agricola_p12.pddl,1,FDMS1,1800,timeout
agricola_p12.pddl,1,FDMS2,1800,timeout
agricola_p12.pddl,1,Metis1,1800,timeout
agricola_p12.pddl,1,Metis2,1800,timeout
agricola_p12.pddl,1,Planning-PDBs,1800,timeout
agricola_p12.pddl,1,Scorpion,1800,timeout
agricola_p12.pddl,1,symbolic-bidirectional,370.67,ok
agricola_p12.pddl,1,Symple-1,1800,timeout
agricola_p12.pddl,1,Symple-2,1800,timeout
agricola_p13.pddl,1,blind,1800,timeout
agricola_p13.pddl,1,Complementary1,1800,timeout
agricola_p13.pddl,1,Complementary2,1800,timeout
agricola_p13.pddl,1,DecStar,1800,timeout
agricola_p13.pddl,1,Delfi1,1010.07,ok
agricola_p13.pddl,1,Delfi2,1800,timeout
agricola_p13.pddl,1,FDMS1,1800,timeout
agricola_p13.pddl,1,FDMS2,702.56,ok
agricola_p13.pddl,1,Metis1,1800,timeout
agricola_p13.pddl,1,Metis2,1800,timeout
agricola_p13.pddl,1,Planning-PDBs,1800,timeout
agricola_p13.pddl,1,Scorpion,1800,timeout
agricola_p13.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p13.pddl,1,Symple-1,1800,timeout
agricola_p13.pddl,1,Symple-2,1800,timeout
agricola_p14.pddl,1,blind,1800,timeout
agricola_p14.pddl,1,Complementary1,1800,timeout
agricola_p14.pddl,1,Complementary2,1800,timeout
agricola_p14.pddl,1,DecStar,1800,timeout
agricola_p14.pddl,1,Delfi1,1800,timeout
agricola_p14.pddl,1,Delfi2,1800,timeout
agricola_p14.pddl,1,FDMS1,1800,timeout
agricola_p14.pddl,1,FDMS2,992.29,ok
agricola_p14.pddl,1,Metis1,1800,timeout
agricola_p14.pddl,1,Metis2,1800,timeout
agricola_p14.pddl,1,Planning-PDBs,1800,timeout
agricola_p14.pddl,1,Scorpion,1800,timeout
agricola_p14.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p14.pddl,1,Symple-1,1800,timeout
agricola_p14.pddl,1,Symple-2,1800,timeout
agricola_p15.pddl,1,blind,1800,timeout
agricola_p15.pddl,1,Complementary1,1800,timeout
agricola_p15.pddl,1,Complementary2,1800,timeout
agricola_p15.pddl,1,DecStar,1800,timeout
agricola_p15.pddl,1,Delfi1,1800,timeout
agricola_p15.pddl,1,Delfi2,1800,timeout
agricola_p15.pddl,1,FDMS1,1800,timeout
agricola_p15.pddl,1,FDMS2,1800,timeout
agricola_p15.pddl,1,Metis1,1800,timeout
agricola_p15.pddl,1,Metis2,1800,timeout
agricola_p15.pddl,1,Planning-PDBs,1800,timeout
agricola_p15.pddl,1,Scorpion,1800,timeout
agricola_p15.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p15.pddl,1,Symple-1,1800,timeout
agricola_p15.pddl,1,Symple-2,1800,timeout
agricola_p16.pddl,1,blind,1800,timeout
agricola_p16.pddl,1,Complementary1,1800,timeout
agricola_p16.pddl,1,Complementary2,1800,timeout
agricola_p16.pddl,1,DecStar,1800,timeout
agricola_p16.pddl,1,Delfi1,1800,timeout
agricola_p16.pddl,1,Delfi2,1015.71,ok
agricola_p16.pddl,1,FDMS1,1800,timeout
agricola_p16.pddl,1,FDMS2,736.69,ok
agricola_p16.pddl,1,Metis1,1800,timeout
agricola_p16.pddl,1,Metis2,1800,timeout
agricola_p16.pddl,1,Planning-PDBs,1800,timeout
agricola_p16.pddl,1,Scorpion,1800,timeout
agricola_p16.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p16.pddl,1,Symple-1,1800,timeout
agricola_p16.pddl,1,Symple-2,1800,timeout
agricola_p17.pddl,1,blind,1800,timeout
agricola_p17.pddl,1,Complementary1,1800,timeout
agricola_p17.pddl,1,Complementary2,1800,timeout
agricola_p17.pddl,1,DecStar,1800,timeout
agricola_p17.pddl,1,Delfi1,1266.23,ok
agricola_p17.pddl,1,Delfi2,1286.05,ok
agricola_p17.pddl,1,FDMS1,1800,timeout
agricola_p17.pddl,1,FDMS2,1800,timeout
agricola_p17.pddl,1,Metis1,1800,timeout
agricola_p17.pddl,1,Metis2,1800,timeout
agricola_p17.pddl,1,Planning-PDBs,1800,timeout
agricola_p17.pddl,1,Scorpion,1800,timeout
agricola_p17.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p17.pddl,1,Symple-1,1800,timeout
agricola_p17.pddl,1,Symple-2,1800,timeout
agricola_p18.pddl,1,blind,1800,timeout
agricola_p18.pddl,1,Complementary1,1800,timeout
agricola_p18.pddl,1,Complementary2,1800,timeout
agricola_p18.pddl,1,DecStar,1800,timeout
agricola_p18.pddl,1,Delfi1,1800,timeout
agricola_p18.pddl,1,Delfi2,1305.54,ok
agricola_p18.pddl,1,FDMS1,1800,timeout
agricola_p18.pddl,1,FDMS2,1800,timeout
agricola_p18.pddl,1,Metis1,1800,timeout
agricola_p18.pddl,1,Metis2,1800,timeout
agricola_p18.pddl,1,Planning-PDBs,1800,timeout
agricola_p18.pddl,1,Scorpion,1800,timeout
agricola_p18.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p18.pddl,1,Symple-1,1800,timeout
agricola_p18.pddl,1,Symple-2,1800,timeout
agricola_p19.pddl,1,blind,1800,timeout
agricola_p19.pddl,1,Complementary1,1800,timeout
agricola_p19.pddl,1,Complementary2,1800,timeout
agricola_p19.pddl,1,DecStar,1800,timeout
agricola_p19.pddl,1,Delfi1,1800,timeout
agricola_p19.pddl,1,Delfi2,1211.35,ok
agricola_p19.pddl,1,FDMS1,1800,timeout
agricola_p19.pddl,1,FDMS2,1800,timeout
agricola_p19.pddl,1,Metis1,1800,timeout
agricola_p19.pddl,1,Metis2,1800,timeout
agricola_p19.pddl,1,Planning-PDBs,1800,timeout
agricola_p19.pddl,1,Scorpion,1800,timeout
agricola_p19.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p19.pddl,1,Symple-1,1800,timeout
agricola_p19.pddl,1,Symple-2,1800,timeout
agricola_p20.pddl,1,blind,1800,timeout
agricola_p20.pddl,1,Complementary1,1800,timeout
agricola_p20.pddl,1,Complementary2,1800,timeout
agricola_p20.pddl,1,DecStar,1800,timeout
agricola_p20.pddl,1,Delfi1,1800,timeout
agricola_p20.pddl,1,Delfi2,1800,timeout
agricola_p20.pddl,1,FDMS1,1800,timeout
agricola_p20.pddl,1,FDMS2,1800,timeout
agricola_p20.pddl,1,Metis1,1800,timeout
agricola_p20.pddl,1,Metis2,1800,timeout
agricola_p20.pddl,1,Planning-PDBs,1800,timeout
agricola_p20.pddl,1,Scorpion,1800,timeout
agricola_p20.pddl,1,symbolic-bidirectional,1800,timeout
agricola_p20.pddl,1,Symple-1,1800,timeout
agricola_p20.pddl,1,Symple-2,1800,timeout
caldera_p01.pddl,1,blind,0.26,ok
caldera_p01.pddl,1,Complementary1,1.32,ok
caldera_p01.pddl,1,Complementary2,1.56,ok
caldera_p01.pddl,1,DecStar,0.57,ok
caldera_p01.pddl,1,Delfi1,1.44,ok
caldera_p01.pddl,1,Delfi2,1.68,ok
caldera_p01.pddl,1,FDMS1,0.44,ok
caldera_p01.pddl,1,FDMS2,0.67,ok
caldera_p01.pddl,1,Metis1,0.31,ok
caldera_p01.pddl,1,Metis2,0.28,ok
caldera_p01.pddl,1,Planning-PDBs,1.56,ok
caldera_p01.pddl,1,Scorpion,200.14,ok
caldera_p01.pddl,1,symbolic-bidirectional,0.81,ok
caldera_p01.pddl,1,Symple-1,1.73,ok
caldera_p01.pddl,1,Symple-2,1.92,ok
caldera_p02.pddl,1,blind,0.29,ok
caldera_p02.pddl,1,Complementary1,1.9,ok
caldera_p02.pddl,1,Complementary2,1.84,ok
caldera_p02.pddl,1,DecStar,28.99,ok
caldera_p02.pddl,1,Delfi1,1.47,ok
caldera_p02.pddl,1,Delfi2,2.84,ok
caldera_p02.pddl,1,FDMS1,1.21,ok
caldera_p02.pddl,1,FDMS2,2.11,ok
caldera_p02.pddl,1,Metis1,0.35,ok
caldera_p02.pddl,1,Metis2,0.33,ok
caldera_p02.pddl,1,Planning-PDBs,1.84,ok
caldera_p02.pddl,1,Scorpion,200.5,ok
caldera_p02.pddl,1,symbolic-bidirectional,1.14,ok
caldera_p02.pddl,1,Symple-1,4.91,ok
caldera_p02.pddl,1,Symple-2,4.65,ok
caldera_p03.pddl,1,blind,0.27,ok
caldera_p03.pddl,1,Complementary1,1.83,ok
caldera_p03.pddl,1,Complementary2,1.85,ok
caldera_p03.pddl,1,DecStar,31.03,ok
caldera_p03.pddl,1,Delfi1,1.52,ok
caldera_p03.pddl,1,Delfi2,3.84,ok
caldera_p03.pddl,1,FDMS1,1.32,ok
caldera_p03.pddl,1,FDMS2,2.48,ok
caldera_p03.pddl,1,Metis1,0.31,ok
caldera_p03.pddl,1,Metis2,0.33,ok
caldera_p03.pddl,1,Planning-PDBs,1.85,ok
caldera_p03.pddl,1,Scorpion,200.5,ok
caldera_p03.pddl,1,symbolic-bidirectional,1.11,ok
caldera_p03.pddl,1,Symple-1,3.7,ok
caldera_p03.pddl,1,Symple-2,3.64,ok
caldera_p04.pddl,1,blind,0.29,ok
caldera_p04.pddl,1,Complementary1,2.03,ok
caldera_p04.pddl,1,Complementary2,1.82,ok
caldera_p04.pddl,1,DecStar,23.83,ok
caldera_p04.pddl,1,Delfi1,1.48,ok
caldera_p04.pddl,1,Delfi2,2.89,ok
caldera_p04.pddl,1,FDMS1,1.28,ok
caldera_p04.pddl,1,FDMS2,2.14,ok
caldera_p04.pddl,1,Metis1,0.33,ok
caldera_p04.pddl,1,Metis2,0.34,ok
caldera_p04.pddl,1,Planning-PDBs,1.77,ok
caldera_p04.pddl,1,Scorpion,200.41,ok
caldera_p04.pddl,1,symbolic-bidirectional,1.09,ok
caldera_p04.pddl,1,Symple-1,4.31,ok
caldera_p04.pddl,1,Symple-2,4.26,ok
caldera_p05.pddl,1,blind,1.35,ok
caldera_p05.pddl,1,Complementary1,80.64,ok
caldera_p05.pddl,1,Complementary2,85.68,ok
caldera_p05.pddl,1,DecStar,251.69,ok
caldera_p05.pddl,1,Delfi1,2.65,ok
caldera_p05.pddl,1,Delfi2,59.09,ok
caldera_p05.pddl,1,FDMS1,46.18,ok
caldera_p05.pddl,1,FDMS2,110.49,ok
caldera_p05.pddl,1,Metis1,1.43,ok
caldera_p05.pddl,1,Metis2,1.52,ok
caldera_p05.pddl,1,Planning-PDBs,82.99,ok
caldera_p05.pddl,1,Scorpion,203.85,ok
caldera_p05.pddl,1,symbolic-bidirectional,8.12,ok
caldera_p05.pddl,1,Symple-1,1477.08,ok
caldera_p05.pddl,1,Symple-2,1486.25,ok
caldera_p06.pddl,1,blind,2.04,ok
caldera_p06.pddl,1,Complementary1,10.7,ok
caldera_p06.pddl,1,Complementary2,23.53,ok
caldera_p06.pddl,1,DecStar,143.69,ok
caldera_p06.pddl,1,Delfi1,3.59,ok
caldera_p06.pddl,1,Delfi2,202.77,ok
caldera_p06.pddl,1,FDMS1,134.14,ok
caldera_p06.pddl,1,FDMS2,370.46,ok
caldera_p06.pddl,1,Metis1,2.47,ok
caldera_p06.pddl,1,Metis2,2.56,ok
caldera_p06.pddl,1,Planning-PDBs,22.29,ok
caldera_p06.pddl,1,Scorpion,209.53,ok
caldera_p06.pddl,1,symbolic-bidirectional,9.03,ok
caldera_p06.pddl,1,Symple-1,224.8,ok
caldera_p06.pddl,1,Symple-2,224.38,ok
caldera_p07.pddl,1,blind,1.05,ok
caldera_p07.pddl,1,Complementary1,95.24,ok
caldera_p07.pddl,1,Complementary2,164.68,ok
caldera_p07.pddl,1,DecStar,340.39,ok
caldera_p07.pddl,1,Delfi1,2.3,ok
caldera_p07.pddl,1,Delfi2,54.1,ok
caldera_p07.pddl,1,FDMS1,43.71,ok
caldera_p07.pddl,1,FDMS2,140.09,ok
caldera_p07.pddl,1,Metis1,1.13,ok
caldera_p07.pddl,1,Metis2,1.18,ok
caldera_p07.pddl,1,Planning-PDBs,159.26,ok
caldera_p07.pddl,1,Scorpion,205.04,ok
caldera_p07.pddl,1,symbolic-bidirectional,6.71,ok
caldera_p07.pddl,1,Symple-1,722.58,ok
caldera_p07.pddl,1,Symple-2,722.31,ok
caldera_p08.pddl,1,blind,0.71,ok
caldera_p08.pddl,1,Complementary1,13.95,ok
caldera_p08.pddl,1,Complementary2,8.28,ok
caldera_p08.pddl,1,DecStar,82.09,ok
caldera_p08.pddl,1,Delfi1,1.97,ok
caldera_p08.pddl,1,Delfi2,2.48,ok
caldera_p08.pddl,1,FDMS1,13.16,ok
caldera_p08.pddl,1,FDMS2,20.38,ok
caldera_p08.pddl,1,Metis1,0.75,ok
caldera_p08.pddl,1,Metis2,0.79,ok
caldera_p08.pddl,1,Planning-PDBs,8.09,ok
caldera_p08.pddl,1,Scorpion,202.68,ok
caldera_p08.pddl,1,symbolic-bidirectional,3.47,ok
caldera_p08.pddl,1,Symple-1,159.28,ok
caldera_p08.pddl,1,Symple-2,158.3,ok
caldera_p09.pddl,1,blind,1800,timeout
caldera_p09.pddl,1,Complementary1,1800,timeout
caldera_p09.pddl,1,Complementary2,1025.19,ok
caldera_p09.pddl,1,DecStar,1800,timeout
caldera_p09.pddl,1,Delfi1,49.13,ok
caldera_p09.pddl,1,Delfi2,55.17,ok
caldera_p09.pddl,1,FDMS1,1104.41,ok
caldera_p09.pddl,1,FDMS2,1306.13,ok
caldera_p09.pddl,1,Metis1,48.91,ok
caldera_p09.pddl,1,Metis2,39.17,ok
caldera_p09.pddl,1,Planning-PDBs,1001.86,ok
caldera_p09.pddl,1,Scorpion,569.84,ok
caldera_p09.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p09.pddl,1,Symple-1,1800,timeout
caldera_p09.pddl,1,Symple-2,1800,timeout
caldera_p10.pddl,1,blind,1800,timeout
caldera_p10.pddl,1,Complementary1,958.9,ok
caldera_p10.pddl,1,Complementary2,933.9,ok
caldera_p10.pddl,1,DecStar,1800,timeout
caldera_p10.pddl,1,Delfi1,10.14,ok
caldera_p10.pddl,1,Delfi2,1558.8,ok
caldera_p10.pddl,1,FDMS1,331.36,ok
caldera_p10.pddl,1,FDMS2,496.05,ok
caldera_p10.pddl,1,Metis1,9.05,ok
caldera_p10.pddl,1,Metis2,6.69,ok
caldera_p10.pddl,1,Planning-PDBs,931.7,ok
caldera_p10.pddl,1,Scorpion,482.45,ok
caldera_p10.pddl,1,symbolic-bidirectional,346.65,ok
caldera_p10.pddl,1,Symple-1,1800,timeout
caldera_p10.pddl,1,Symple-2,1800,timeout
caldera_p11.pddl,1,blind,1800,timeout
caldera_p11.pddl,1,Complementary1,1800,timeout
caldera_p11.pddl,1,Complementary2,999.01,ok
caldera_p11.pddl,1,DecStar,1800,timeout
caldera_p11.pddl,1,Delfi1,48.71,ok
caldera_p11.pddl,1,Delfi2,1800,timeout
caldera_p11.pddl,1,FDMS1,878.63,ok
caldera_p11.pddl,1,FDMS2,954.3,ok
caldera_p11.pddl,1,Metis1,48.92,ok
caldera_p11.pddl,1,Metis2,36.93,ok
caldera_p11.pddl,1,Planning-PDBs,999.87,ok
caldera_p11.pddl,1,Scorpion,743.46,ok
caldera_p11.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p11.pddl,1,Symple-1,1800,timeout
caldera_p11.pddl,1,Symple-2,1800,timeout
caldera_p12.pddl,1,blind,1800,timeout
caldera_p12.pddl,1,Complementary1,1800,timeout
caldera_p12.pddl,1,Complementary2,974.75,ok
caldera_p12.pddl,1,DecStar,1800,timeout
caldera_p12.pddl,1,Delfi1,19.17,ok
caldera_p12.pddl,1,Delfi2,1800,timeout
caldera_p12.pddl,1,FDMS1,653.66,ok
caldera_p12.pddl,1,FDMS2,910.98,ok
caldera_p12.pddl,1,Metis1,18.12,ok
caldera_p12.pddl,1,Metis2,15.39,ok
caldera_p12.pddl,1,Planning-PDBs,946.25,ok
caldera_p12.pddl,1,Scorpion,464.96,ok
caldera_p12.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p12.pddl,1,Symple-1,1800,timeout
caldera_p12.pddl,1,Symple-2,1800,timeout
caldera_p13.pddl,1,blind,1800,timeout
caldera_p13.pddl,1,Complementary1,1800,timeout
caldera_p13.pddl,1,Complementary2,1800,timeout
caldera_p13.pddl,1,DecStar,1800,timeout
caldera_p13.pddl,1,Delfi1,1800,timeout
caldera_p13.pddl,1,Delfi2,1800,timeout
caldera_p13.pddl,1,FDMS1,1800,timeout
caldera_p13.pddl,1,FDMS2,1800,timeout
caldera_p13.pddl,1,Metis1,1800,timeout
caldera_p13.pddl,1,Metis2,1800,timeout
caldera_p13.pddl,1,Planning-PDBs,1800,timeout
caldera_p13.pddl,1,Scorpion,1800,timeout
caldera_p13.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p13.pddl,1,Symple-1,1800,timeout
caldera_p13.pddl,1,Symple-2,1800,timeout
caldera_p14.pddl,1,blind,1800,timeout
caldera_p14.pddl,1,Complementary1,1800,timeout
caldera_p14.pddl,1,Complementary2,1800,timeout
caldera_p14.pddl,1,DecStar,1800,timeout
caldera_p14.pddl,1,Delfi1,1800,timeout
caldera_p14.pddl,1,Delfi2,1800,timeout
caldera_p14.pddl,1,FDMS1,1800,timeout
caldera_p14.pddl,1,FDMS2,1800,timeout
caldera_p14.pddl,1,Metis1,1800,timeout
caldera_p14.pddl,1,Metis2,1800,timeout
caldera_p14.pddl,1,Planning-PDBs,1800,timeout
caldera_p14.pddl,1,Scorpion,1800,timeout
caldera_p14.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p14.pddl,1,Symple-1,1800,timeout
caldera_p14.pddl,1,Symple-2,1800,timeout
caldera_p15.pddl,1,blind,1800,timeout
caldera_p15.pddl,1,Complementary1,1800,timeout
caldera_p15.pddl,1,Complementary2,1800,timeout
caldera_p15.pddl,1,DecStar,1800,timeout
caldera_p15.pddl,1,Delfi1,1800,timeout
caldera_p15.pddl,1,Delfi2,1800,timeout
caldera_p15.pddl,1,FDMS1,1800,timeout
caldera_p15.pddl,1,FDMS2,1800,timeout
caldera_p15.pddl,1,Metis1,1800,timeout
caldera_p15.pddl,1,Metis2,1800,timeout
caldera_p15.pddl,1,Planning-PDBs,1800,timeout
caldera_p15.pddl,1,Scorpion,1800,timeout
caldera_p15.pddl,1,symbolic-bidirectional,1800,timeout
caldera_p15.pddl,1,Symple-1,1800,timeout
