InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
caldera-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p14.pddl,1800,1800,1800,1800,1800,537.1,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p17.pddl,1800,1800,1800,1800,1800,201.51,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p01.pddl,0.35,1.69,2.17,0.35,2.24,5.19,4.25,14.91,0.35,0.38,2.17,200.05,0.74,4.79,5.27
data-network_p02.pddl,0.39,1.82,2.41,0.66,2.39,6.48,5.64,11.71,0.62,0.64,2.45,202.81,0.85,6.84,7.31
data-network_p03.pddl,107.58,70.58,86.15,0.56,3.27,3.68,16.14,58.93,0.56,0.59,85.82,200.58,4.53,215.57,214
data-network_p04.pddl,1800,972.04,931.18,11.1,75.15,77.12,60.91,1800,42.52,43.47,907.62,303.5,34.32,1800,1800
data-network_p05.pddl,1800,963.92,914.19,2.04,3.48,47.43,1800,1800,2.44,2.46,925.16,210.1,50.23,1800,1800
data-network_p06.pddl,1800,988.47,915.44,1800,55.21,61.17,1800,1800,1800,1800,921.65,346.91,90.62,1800,1800
data-network_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p09.pddl,0.62,5.17,4.69,2.05,2.92,10.98,8.69,20.68,3.24,3.3,4.77,210.82,1.09,29.51,30.02
data-network_p10.pddl,232.21,237.07,927.27,6.16,7.78,3.46,21.51,41.18,21.7,21.84,625.31,205.94,1800,1100.19,1111.9
data-network_p11.pddl,0.55,35.77,36.53,0.71,3.19,3.62,16.15,48.52,0.7,0.79,36.02,200.89,1800,176.61,172.48
data-network_p12.pddl,1800,267.44,898.63,0.82,1.94,3.95,12.67,97.63,0.79,0.9,898.85,204.59,1800,672.83,656.75
data-network_p13.pddl,404.08,726.35,734.93,1.98,2.91,7.99,51.08,158.62,1.72,1.81,901.06,203.78,6.25,986.08,984.95
data-network_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p15.pddl,21.26,27.17,31.97,1.05,3.85,4.56,31.57,127.81,0.95,0.95,31.17,201.8,1.8,276.54,280.56
data-network_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p17.pddl,1800,884.27,788.24,84.9,42.57,46.35,1800,1800,63.11,63.76,916.29,208.25,173.89,1800,1800
data-network_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,290.15,1800,1800,1800
data-network_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p01.pddl,0.19,0.53,1.05,0.18,1.3,1.78,0.19,0.18,0.19,0.19,1.02,198.41,0.35,0.47,0.67
nurikabe_p02.pddl,0.19,0.51,1,0.17,1.31,1.78,0.18,0.19,0.17,0.18,1.02,198.34,0.36,0.48,0.67
nurikabe_p03.pddl,0.33,0.87,1.36,0.46,3.82,5.13,0.38,0.45,0.34,0.34,1.32,198.81,0.6,1.48,1.67
nurikabe_p04.pddl,0.34,1.12,1.56,1.95,1.66,4.44,0.84,0.73,0.35,0.36,1.57,199.52,0.73,2.59,2.79
nurikabe_p05.pddl,0.75,5.93,5.01,27.6,4.97,5.79,3.46,11.14,0.74,0.85,4.93,200.39,3.67,66.91,67.53
nurikabe_p06.pddl,0.77,1.73,2.08,4.7,3.27,12.79,2.6,2.61,0.78,0.78,2.08,200.5,1.23,8.67,8.78
nurikabe_p07.pddl,1.78,108.95,97.92,87.32,2.96,11.56,6.52,146.48,1.85,1.9,96.23,201.61,18.7,1196.9,1204.62
nurikabe_p08.pddl,1.83,7.5,4.87,7.04,3.15,28.21,3.32,41.88,1.95,2.01,4.85,201.81,2.95,70.93,70.18
nurikabe_p09.pddl,5.6,411.76,908.61,182.2,5.88,33.98,28.86,906.93,4.76,6.01,909.21,204.44,16.8,1800,1800
nurikabe_p10.pddl,9.95,908.88,914.25,46.62,36.24,25.28,24.07,971.81,7.27,7.35,913.8,204.57,36.03,1800,1800
nurikabe_p11.pddl,478.3,999.68,1008.31,1800,139.57,774.69,601.36,916.22,761.44,906.48,1052.49,241.09,1800,1800,1800
nurikabe_p12.pddl,249.76,1800,437.95,883.16,499.36,556.2,314.95,912.8,453.52,552.67,439.58,228.81,497.85,1800,1800
nurikabe_p13.pddl,1800,1800,1800,1800,654.66,1800,1800,1800,1800,1800,1800,1752.08,1800,1800,1800
nurikabe_p14.pddl,1800,1102.69,1800,1800,864.43,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p15.pddl,1800,1800,1800,1800,386.57,378.32,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p16.pddl,1800,1800,1800,1800,1454.98,376.06,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p17.pddl,1800,1800,1800,1800,1388.82,503.96,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p18.pddl,1800,1800,1800,1800,337.16,439.02,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p19.pddl,1800,1800,1800,1800,412.16,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p20.pddl,1800,1800,1800,1800,391.62,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p01.pddl,0.42,0.71,1.34,0.39,1.69,1.98,0.42,0.43,0.44,0.43,1.31,199.27,0.68,0.51,0.74
organic-synthesis_p02.pddl,0.46,0.77,1.28,0.45,1.59,2.06,0.47,0.46,0.47,0.46,1.25,199.4,0.71,0.54,0.75
organic-synthesis_p03.pddl,16.45,17.27,18.65,15.98,17.66,35.26,16.56,16.47,16.67,16.77,17.49,227.58,17.2,15.9,4
organic-synthesis_p04.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p07.pddl,0.61,0.97,1.41,0.61,2.42,3.79,0.59,0.69,0.6,0.58,1.39,197.66,0.77,0.85,1.59
organic-synthesis_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p09.pddl,11.82,12.55,13.51,11.08,12.46,34.38,11.83,11.91,12.27,12.03,13.16,218.7,12.77,10.82,6.05
organic-synthesis_p10.pddl,11.99,12.77,13.62,11.21,12.62,35.08,12.14,12.17,12.37,12.42,13.39,217.45,12.93,11.17,6.1
organic-synthesis_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,346.56
organic-synthesis_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,3.41,4.02,4.47,3.12,4.85,8.72,3.65,3.48,3.68,3.64,4.52,205.6,3.74,3.26,2.87
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,32.03,44.48,43.93,46.7,42.54,81.17,43.13,47.55,53.94,43.63,42.17,273.91,40.32,37.59,39.78
organic-synthesis-split_p02.pddl,37.97,40.96,42.97,48.55,40.95,75.98,43.99,52.21,38.33,41.13,40.42,286.9,42.77,37.52,42.09
organic-synthesis-split_p03.pddl,37.1,48.47,51.46,49.42,55.6,96.47,69.93,287.95,52.24,51.27,50.24,389.89,56.34,55.96,54.73
organic-synthesis-split_p04.pddl,71.15,49.89,51.99,55.41,58.75,89.74,55.58,51.31,47.43,52.43,52.41,366.75,50.77,53.99,50.49
organic-synthesis-split_p05.pddl,46.58,63.46,60.31,56.25,69.42,122.37,58.53,57.14,53.6,54.17,62.92,414.11,60.92,52.33,55.47
organic-synthesis-split_p06.pddl,266.45,144.98,146.54,146.47,158.2,210.55,142.89,136.79,133.74,136.01,138.45,508.92,143.31,147.83,148.67
organic-synthesis-split_p07.pddl,30.11,32.64,30.3,29.14,36.73,64.17,28.78,29.77,29.2,28.81,31.25,249.51,27.29,32.16,32.48
organic-synthesis-split_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,785.14,813.59,1800,1800,1800,1800,1800
organic-synthesis-split_p09.pddl,39.65,49.22,48.77,45.72,42.2,81.11,58.07,456.42,44.17,40.74,46.83,387.55,49.27,41.71,45.86
organic-synthesis-split_p10.pddl,39.5,48.2,47.41,46.01,51.62,97.4,57.39,457.82,38.55,39.97,48.54,381.04,50.64,41.66,43.74
organic-synthesis-split_p11.pddl,1800,233.57,237.07,186.64,239.7,301.59,410.99,1141.63,227.04,227.55,230.53,751.47,238.32,447.34,459.06
organic-synthesis-split_p12.pddl,1800,123.44,125.22,131.41,143.64,198.91,260.14,1043.69,118.81,122.04,123.53,445.08,123.26,250.66,261.27
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,41.5,54.82,54.63,55.76,53.4,93.11,76.35,72.81,49.59,51.31,54.06,401.32,56.56,61.35,56.36
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1752.85,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,385.08,1250.48,249.52,392.83,527.26,615.24,1276.36,365.67,361.99,1250.28,1800,356.45,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,8.01,24.66,13.02,3.41,12.17,4.65,460.72,967.49,3.23,5.6,13.2,1800,6.35,675.44,674.75
petri-net-alignment_p02.pddl,9.26,100.8,24.38,4.04,13.61,13.59,409.86,934.96,3.84,5.14,24.97,1800,7.29,1256.34,1258.54
petri-net-alignment_p03.pddl,131.89,175.76,71.61,15.82,18.15,15.55,1800,1800,13.75,19.41,72.96,1800,14.17,1800,1800
petri-net-alignment_p04.pddl,264.48,1139.52,91.22,46.16,19.14,48.37,1800,1800,48.68,106.04,90.28,1800,15.42,1800,1800
petri-net-alignment_p05.pddl,523.5,42.9,86.2,42.77,42.63,42.53,1800,1800,41.69,56.21,85.99,1800,35.85,1800,1800
petri-net-alignment_p06.pddl,430.65,43.3,73.24,49.52,31.71,49.39,1800,1800,49.81,68.11,72.36,1800,28.28,1800,1800
petri-net-alignment_p07.pddl,461.71,84.95,91.6,47.42,47.65,40.23,1800,1800,39.95,50.82,92.57,1800,28.07,1800,1800
petri-net-alignment_p08.pddl,1800,1540.11,975.28,1800,122.04,675.3,1800,1800,695.94,915.56,965.9,1800,314.2,1800,1800
petri-net-alignment_p09.pddl,1800,37.95,52.04,1800,22.82,1800,1800,1800,1800,1800,52.94,1800,33.73,1800,1800
petri-net-alignment_p10.pddl,1800,1190.53,1456.66,1800,215.66,1800,1800,1800,1800,1800,1453.79,1800,409.86,1800,1800
petri-net-alignment_p11.pddl,1800,1800,203.82,1800,55.56,1800,1800,1800,1800,1800,206.22,1800,59.37,1800,1800
petri-net-alignment_p12.pddl,1800,130.15,1800,240.21,70.93,197.28,1800,1800,186.97,307.52,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,136.54,200.58,1800,194.28,1800,1800,1800,1800,1800,209.62,1800,256.63,1800,1800
petri-net-alignment_p14.pddl,1800,1800,941.49,1800,58.35,1800,1800,1800,1800,1800,943.64,1800,238.44,1800,1800
petri-net-alignment_p15.pddl,1800,128.5,75.37,1800,80.05,1800,1800,1800,1800,1800,1800,1800,84.3,1800,1800
petri-net-alignment_p16.pddl,1800,171.51,135.27,1800,66.55,1800,1800,1800,1800,1800,1800,1800,117.48,1800,1800
petri-net-alignment_p17.pddl,1800,67.73,72.93,1800,156.67,1800,1800,1800,1800,1800,73.02,1800,81.91,1800,1800
petri-net-alignment_p18.pddl,1800,95.98,90.91,1800,142.65,1800,1800,1800,1800,1800,91.33,1800,89.15,1800,1800
petri-net-alignment_p19.pddl,1800,215.36,58.26,1800,68.49,1800,1800,1800,1800,1800,57.56,1800,55.39,1800,1800
petri-net-alignment_p20.pddl,1800,65.5,85.95,1800,82.21,1800,1800,1800,1800,1800,86.11,1800,88.56,1800,1800
settlers_p01.pddl,1.77,1000.15,911.74,593.19,3.7,36.55,239.41,905.87,2.43,1800,909.9,200.34,70.14,1800,1800
settlers_p02.pddl,24.69,1140.82,930.65,619.56,103.27,92.86,276.49,916.06,104.51,1800,929.44,213.63,220.17,1800,1800
settlers_p03.pddl,12.11,1012.27,941.94,605.77,21.6,58.63,341.36,918.32,20.04,1800,930.55,208.22,170.49,1800,1800
settlers_p04.pddl,133.07,1153.48,1010.25,708.98,125.62,256.96,551.46,1027.72,122.35,1800,1800,259.1,295.67,1800,1800
settlers_p05.pddl,1800,1800,1280.35,1800,1195.09,1766.41,1002.76,1800,1196.87,1800,1298.54,664.68,1599.35,1800,1800
settlers_p06.pddl,139.2,1202.95,962.5,713.04,470.98,208.5,572.07,1001.75,462.4,1800,960.42,250.15,291.63,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.02,1049.51,931.23,601.96,6.99,95.31,903.26,989.9,5.91,1800,924.85,202.48,231.25,1800,1800
settlers_p12.pddl,7.6,1303.88,955.91,604.44,9.41,135.09,907.69,1008.43,8.55,1800,957.7,202.06,261.23,1800,1800
settlers_p13.pddl,266.73,1141.92,985.71,826.75,257.24,395.35,1031.83,1076.23,255.11,1800,983.21,215.37,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,697.06,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,408.31,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,281.05,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.8,744.09,967.6,80.6,748.65,197.92,410.26,905.04,84.29,83.8,919.23,315.3,185.06,1800,1800
snake_p02.pddl,18.43,792.49,1006.72,389.11,289.14,1569.84,422.49,953.89,1581.31,1507.84,773.22,321.6,1800,1800,1800
snake_p03.pddl,58.96,817.41,1011.76,418.91,367.77,1800,521.95,1013.54,1800,1800,1045.85,381.22,1800,1800,1800
snake_p04.pddl,2.05,817.84,672.83,6.35,88.6,91.66,313.38,916.51,4.39,4.4,962.32,312.79,76.51,1800,1800
snake_p05.pddl,2.27,646.15,743.96,13.4,907.21,118.73,320.79,1045.97,11.42,11.32,966.04,313.66,98.06,1800,1800
snake_p06.pddl,44,768.22,974.66,399.92,492.04,1800,969.02,920.68,1800,1800,898.74,334.86,1800,1800,1800
snake_p07.pddl,833.93,1800,1417.76,1800,1800,1800,1800,1800,1800,1800,1800,931.81,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.47,1800,562.12,31.74,1042.63,34.04,836.75,1017.17,28.75,26.78,966.01,314.05,122.52,1800,1800
snake_p10.pddl,11.03,688.51,917.37,387.41,930.14,668.46,924.13,920.03,669.94,633.95,977.92,319.9,1800,1800,1800
snake_p11.pddl,97.51,769.52,825.44,500.75,726.48,1800,1103.8,1051.83,1800,1800,940.14,367.69,1800,1800,1800
snake_p12.pddl,1800,1800,1431.52,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.83,549.21,1800,395.66,963.94,545.39,968.78,931.02,547.63,530.19,995.58,320.07,1800,1800,1800
snake_p16.pddl,1216.57,1800,1069.61,1800,1800,620.27,1800,1800,1800,1800,1800,1013.74,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,731.33,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,692.12,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,623.83,639.1,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,59.48,712.31,944.01,707.11,882.39,635.9,1053.64,1025.08,1800,1800,972.48,342.24,1800,1800,1800
spider_p01.pddl,1.28,974.79,916.8,5.91,890.25,26.54,425.2,900.52,5.21,5.78,920.71,238.48,19.12,1010.06,998.55
spider_p02.pddl,1.78,978.34,925.22,13.05,917.1,15.13,915.08,907.88,11.94,13.02,924.95,237.67,40.96,1603.6,1604.23
spider_p03.pddl,40.88,1285.63,1063.81,176.7,177.23,1800,997.49,968.73,167.01,154.21,1055.59,258.91,1800,1800,1800
spider_p04.pddl,49.22,1060.06,1101.26,390.81,1097.89,1800,1003.38,1060.33,378.02,379.81,1097.03,312.07,1800,1800,1800
spider_p05.pddl,1800,1800,1800,735.96,1800,1800,1800,1800,1800,1800,1800,435.81,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.19,1068.31,912.07,5.33,1019.28,7.26,425.9,1066.99,4.83,5.14,927.08,207.94,17.69,559.71,564
spider_p08.pddl,2.22,966.49,936.87,13.69,921.97,15.86,908.77,935.51,12.49,12.99,929.31,218.11,79.82,1800,1800
spider_p09.pddl,22.92,1020.25,1005.21,128.37,127.81,1800,971.29,967.76,123.22,122.38,1000.96,265.08,1202.19,1800,1800
spider_p10.pddl,165.51,1264.48,1081.06,461.8,1244.83,1800,1130.57,1166.68,762.75,748.18,1135.67,365.03,1800,1800,1800
