InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
caldera_p02.pddl,0.28,1.94,1.84,28.09,1.49,2.82,1.19,2.1,0.32,0.32,1.79,200.46,1.15,4.3,4.65
caldera_p03.pddl,0.28,1.84,1.84,30.42,1.53,3.86,1.31,2.46,0.32,0.32,1.79,200.5,1.11,3.39,3.71
caldera_p04.pddl,0.3,2.04,1.79,22.64,1.52,2.89,1.27,2.11,0.34,0.33,1.82,200.47,1.08,3.98,4.2
caldera_p05.pddl,1.35,78.88,78.68,184.47,2.63,60.23,42.87,100.96,1.44,1.49,79.76,204.14,8.19,1405.4,1412.61
caldera_p06.pddl,2.05,10.4,21.19,588.76,3.59,215.27,125.48,337.83,2.46,2.52,20.9,210.01,9.11,219.55,217.45
caldera_p07.pddl,1.06,87.98,151.76,268.97,2.29,54.34,42.48,135.2,1.12,1.18,151.12,204.87,6.76,694.36,709.76
caldera_p08.pddl,0.71,13.31,7.77,81.01,1.93,2.53,12.72,20.5,0.76,0.79,7.83,202.57,3.45,157.3,155.63
caldera_p09.pddl,1800,1138.39,999.41,1800,49.13,53.86,1104.31,1306.99,49.63,39.23,998.96,574.09,1800,1800,1800
caldera_p10.pddl,1800,956.64,937.98,1800,10.39,1545.83,329.69,494.56,9.51,6.94,931.13,485.99,335.59,1800,1800
caldera_p11.pddl,1800,1129.98,998.62,1800,49.97,1800,846.61,1112.14,49.5,37.9,982.46,727.37,1800,1800,1800
caldera_p12.pddl,1800,1800,959.93,1800,18.71,1800,625.46,912.99,18.18,15.7,945.63,459.48,1800,1800,1800
caldera_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,641.12,1800,1800,1800,1800,1800
caldera_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1652.24,1800,1800,1800,1800,1800
caldera_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p17.pddl,1800,1800,1800,1800,1800,662.83,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p01.pddl,2.15,3.58,3.31,26.24,4.66,5.62,4.54,4.34,2.02,2.01,3.73,204.16,2.6,7.96,8.02
caldera-split_p02.pddl,2.79,4.28,3.48,79.27,6.27,5.04,22.18,13.8,1.78,1.48,4.04,206.68,2.49,10.35,10.81
caldera-split_p03.pddl,1.71,3.53,3.39,92.74,4.83,12.86,10.88,9.78,1.59,1.56,3.22,203.42,2.64,9.17,8.94
caldera-split_p04.pddl,2.07,3.77,3.43,62.08,5.34,7.74,52.58,18.45,1.57,2.03,3.29,202.86,2.74,11.8,11.59
caldera-split_p05.pddl,20.03,269.48,25.84,314.87,8.11,10.51,1800,905.56,6.87,7.04,24.89,416.13,5.79,495.68,489.22
caldera-split_p06.pddl,36.83,59.74,90.61,594.85,16.14,18.38,1800,925.9,15.55,16.46,89.75,820.04,9.22,1800,1800
caldera-split_p07.pddl,19.79,18.99,13.77,326.05,9.19,11.92,73.29,909.94,4.97,5.44,14.15,398.25,5.03,305.78,306.57
caldera-split_p08.pddl,5.5,9.51,8.16,131.74,6.65,6.53,86.97,199.96,2.97,3.14,8.59,238.48,4.52,127.46,129.72
caldera-split_p09.pddl,1800,1133.2,1800,1800,1468.43,1447.65,199.2,997.48,1429.35,1535.86,1800,1800,353.21,1800,1800
caldera-split_p10.pddl,1800,1800,1800,1800,46.12,51.74,97.67,910.96,159.37,124.68,1800,1800,179.79,1800,1800
caldera-split_p11.pddl,1800,1800,1800,1800,1800,1800,1063.65,1474.76,1800,1800,1800,1800,1800,1800,1800
caldera-split_p12.pddl,1800,1800,1800,1800,1800,1800,482.82,981.49,1800,1800,1800,1800,1800,1800,1800
caldera-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p14.pddl,1800,1800,1800,1800,1800,713.27,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p17.pddl,1800,1800,1800,1800,1800,200.21,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p01.pddl,0.34,1.72,2.2,0.37,2.26,5.14,4.18,14.93,0.39,0.47,2.21,200.09,0.73,4.78,5.48
data-network_p02.pddl,0.38,1.87,2.48,0.65,2.41,6.44,5.52,11.64,0.67,0.67,2.46,202.72,0.85,6.82,7.67
data-network_p03.pddl,109.14,75.14,92.15,0.55,3.28,3.62,15.51,60.52,0.58,0.61,88.69,200.74,4.69,224.65,230.16
data-network_p04.pddl,1800,976.5,902.85,11.26,76.45,77.07,59.24,1800,40.3,43.58,910.39,304.15,36.77,1800,1800
data-network_p05.pddl,1800,980.62,938.44,2.08,3.51,42.55,1800,1800,2.5,2.5,904.27,210.62,52.71,1800,1800
data-network_p06.pddl,1800,980.07,906.98,1800,58.4,56.64,1800,1800,1800,1800,920.38,347.2,95.05,1800,1800
data-network_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p09.pddl,0.63,5.23,4.88,2.09,2.92,11.16,8.61,20.43,3.18,3.32,4.74,210.53,1.08,30.33,30.8
data-network_p10.pddl,238.77,246.7,728.01,6.33,7.68,3.5,20.72,40.58,21.02,23.5,568.15,204.82,1800,1127.72,1128.92
data-network_p11.pddl,0.57,36.31,38.13,0.69,3.22,3.63,16.22,47.73,0.72,0.79,37.5,200.93,1800,181.05,183.96
data-network_p12.pddl,1800,279.8,935.01,0.81,1.96,4.03,12.51,95.1,0.83,0.88,899.27,204.34,1800,677.82,694.19
data-network_p13.pddl,1800,751.03,732.17,1.87,2.89,8.03,53.98,155.79,1.72,1.81,830.63,203.79,6.18,1005.94,1006.77
data-network_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p15.pddl,21.37,29.92,32.91,0.97,3.81,4.7,34.47,133.4,0.96,1.08,33.41,201.83,1.73,287.59,284.01
data-network_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p17.pddl,1800,728.5,901.85,86.38,45.53,43.56,1800,1800,60.95,63.52,915.47,208.01,182.12,1800,1800
data-network_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,288.9,1800,1800,1800
data-network_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p01.pddl,0.19,0.53,1.04,0.17,1.29,1.76,0.2,0.19,0.18,0.18,1.03,198.35,0.35,0.49,0.65
nurikabe_p02.pddl,0.17,0.52,1,0.16,1.36,1.8,0.2,0.19,0.18,0.19,1.02,198.34,0.35,0.47,0.67
nurikabe_p03.pddl,0.33,0.87,1.37,0.47,3.86,5.27,0.38,0.45,0.34,0.32,1.34,198.83,0.61,1.51,1.7
nurikabe_p04.pddl,0.34,1.12,1.58,1.89,1.69,4.54,0.84,0.75,0.35,0.35,1.56,199.55,0.74,2.67,2.9
nurikabe_p05.pddl,0.71,6.01,5.14,25.24,5.1,5.84,3.49,11.11,0.75,0.84,5.08,200.31,3.81,69.26,70.63
nurikabe_p06.pddl,0.74,1.78,2.1,4.29,3.35,12.82,2.58,2.62,0.77,0.79,2.07,200.7,1.23,9.11,9.44
nurikabe_p07.pddl,1.88,112.26,100.98,82.12,3.04,11.72,6.5,147.67,1.85,1.93,101.36,201.57,19.13,1217.56,1236.63
nurikabe_p08.pddl,1.94,7.53,4.95,6.68,3.14,28.9,3.28,41.8,1.97,2.03,4.94,201.81,2.9,73.54,72.86
nurikabe_p09.pddl,5.84,1800,909.33,165.52,6.03,34.64,28.58,905.78,4.75,6.07,914.8,204.66,16.79,1800,1800
nurikabe_p10.pddl,10.25,856.37,932.16,43.28,36.38,25.58,24.28,997.08,7.31,7.4,915.74,204.69,36.44,1800,1800
nurikabe_p11.pddl,1800,1003.48,1028.86,1800,141.29,788.42,599.39,936.66,766.15,936.94,1031.16,240.42,1800,1800,1800
nurikabe_p12.pddl,247.7,1800,1800,887.08,496.7,572.21,308.63,910.12,450.13,575.13,1800,228.98,518.96,1800,1800
nurikabe_p13.pddl,1800,1800,1800,1800,503.8,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p14.pddl,1800,1102.68,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p15.pddl,1800,1800,1800,1800,323.89,446.16,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p16.pddl,1800,1800,1800,1800,1800,425.03,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p17.pddl,1800,1800,1800,1800,1800,503.09,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p18.pddl,1800,1800,1800,1800,345.43,439.05,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p19.pddl,1800,1800,1800,1800,431.75,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p20.pddl,1800,1800,1800,1800,398,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p01.pddl,0.41,0.71,1.28,0.4,1.73,2.02,0.39,0.43,0.44,0.46,1.31,198.85,0.59,0.51,0.7
organic-synthesis_p02.pddl,0.47,0.78,1.3,0.44,1.66,2.07,0.45,0.48,0.48,0.5,1.29,198.86,0.6,0.55,0.78
organic-synthesis_p03.pddl,16.56,18.49,19.5,16.05,17.83,35.16,16.42,16.81,16.82,16.87,18.81,215.34,17.04,16.06,4.08
organic-synthesis_p04.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p07.pddl,0.69,0.92,1.38,0.7,2.33,3.72,0.72,0.61,0.64,0.6,1.42,196.01,0.92,0.89,1.52
organic-synthesis_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p09.pddl,11.87,12.47,13.33,10.97,12.66,34.22,11.76,12.09,12.04,12.25,13.2,207.08,12.56,10.93,5.94
organic-synthesis_p10.pddl,12.04,12.71,13.58,11.14,12.76,34.83,12.08,12.12,12.31,12.47,13.46,207.41,12.74,11.11,6.06
organic-synthesis_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,3.46,3.93,4.58,3.19,4.89,8.82,3.58,3.52,3.67,3.75,4.49,203.32,3.76,3.29,2.94
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,42.82,36.68,38.22,50.09,42.56,79.15,46.13,43.77,35.72,41.04,38.05,246.73,33.89,38.28,49.01
organic-synthesis-split_p02.pddl,37.06,40.74,42.09,49.89,40.55,82.96,46.86,39.99,44.02,42.66,37.09,243.48,41.51,38.81,41.15
organic-synthesis-split_p03.pddl,35.21,53.49,50.56,47.03,56.21,95.34,65.89,305.56,46.81,49.58,54.29,364.68,51.65,53.37,55.64
organic-synthesis-split_p04.pddl,71.24,53.27,50.38,44.64,59.58,85.64,57.12,50.75,50.25,45.27,50.67,312.77,53.35,56.04,49.62
organic-synthesis-split_p05.pddl,50.68,58.94,60.76,55.13,67.89,107.94,51.58,53.9,52.78,55.41,61.72,352.28,57,56.42,59.89
organic-synthesis-split_p06.pddl,258.47,144.24,145.35,143.86,158.39,209.52,145.9,138.43,135.23,131.61,146.38,440.97,146.08,149.83,142.69
organic-synthesis-split_p07.pddl,31.05,34.42,32.39,27.97,37.34,64.88,31.82,31.26,32.14,32.61,33.66,229.02,32.1,32.17,29.62
organic-synthesis-split_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,924.54,862.46,1800,1800,1800,1800,1800
organic-synthesis-split_p09.pddl,42.79,40.94,41.55,45.98,42.87,83.28,54.78,470.03,38.44,44.13,41.81,368.51,41.3,44.51,49.57
organic-synthesis-split_p10.pddl,42.47,42.93,39.66,50.96,51.08,105.12,53.45,476.62,38.69,43.16,42.97,369.18,40.24,42.76,46.95
organic-synthesis-split_p11.pddl,1800,229.9,228.02,183.98,232.98,296.85,408.2,1179.63,227.08,227.08,226.52,556.75,233.69,447.35,455.31
organic-synthesis-split_p12.pddl,1800,120.22,118.92,127.31,149.02,206.01,259.13,1038.86,119.77,119.74,121.82,363.22,121.69,245.09,260.01
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,41.71,51.41,53.82,57.69,50.9,89.02,68.38,69.22,55.61,56.91,54.06,354.27,54.6,55.3,60.18
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1751.58,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,1272.99,1250.76,244.96,430.67,787.66,604.2,1268.42,368.73,356.89,1251.11,1800,358.84,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,8.29,25.01,12.96,3.42,12.44,4.71,476.83,964.92,3.23,5.44,13.28,1800,6.13,679.5,678.31
petri-net-alignment_p02.pddl,9.42,107.44,23.95,4.08,13.96,13.8,414.29,939.55,3.82,5.24,24.93,1800,7.47,1261.02,1245.55
petri-net-alignment_p03.pddl,133.69,172.36,72.63,15.48,18.68,16.05,1800,1800,13.65,19.66,74.18,1800,14.81,1800,1800
petri-net-alignment_p04.pddl,271.03,1227.9,89.2,46.23,20.04,50.82,1800,1800,47.17,101.34,96.28,1800,16.86,1800,1800
petri-net-alignment_p05.pddl,527.98,43.6,87.44,44.32,45.82,42.1,1800,1800,40.35,56.42,89.86,1800,37.76,1800,1800
petri-net-alignment_p06.pddl,435.57,44.83,72.27,48.6,33.79,45.54,1800,1800,46.25,71.78,76.39,1800,29,1800,1800
petri-net-alignment_p07.pddl,465.1,88.94,93.41,49.17,46.03,39.94,1800,1800,40.53,51.54,95.04,1800,30.37,1800,1800
petri-net-alignment_p08.pddl,1800,1264.77,946.26,1800,137.24,679.59,1800,1800,733.14,877.98,973.23,1800,325.22,1800,1800
petri-net-alignment_p09.pddl,1800,39.15,53.55,1800,24.11,1800,1800,1800,1800,1800,54.96,1800,35.03,1800,1800
petri-net-alignment_p10.pddl,1800,1262.17,1800,1800,268.09,1800,1800,1800,1800,1800,1800,1800,446,1800,1800
petri-net-alignment_p11.pddl,1800,1800,212.53,1800,59.83,1800,1800,1800,1800,1800,206.87,1800,62.53,1800,1800
petri-net-alignment_p12.pddl,1800,135.64,1800,229.21,75.91,181.02,1800,1800,190.77,278.25,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,145.19,215.78,1800,204,1800,1800,1800,1800,1800,217.3,1800,275.62,1800,1800
petri-net-alignment_p14.pddl,1800,1800,944.66,1800,62.44,1800,1800,1800,1800,1800,955.76,1800,254.29,1800,1800
petri-net-alignment_p15.pddl,1800,141.17,79.91,1800,83.98,1800,1800,1800,1800,1800,1800,1800,89.65,1800,1800
petri-net-alignment_p16.pddl,1800,183.95,137.34,1800,70.5,1800,1800,1800,1800,1800,1800,1800,128.2,1800,1800
petri-net-alignment_p17.pddl,1800,68.85,74.04,1800,164.39,1800,1800,1800,1800,1800,79,1800,87.06,1800,1800
petri-net-alignment_p18.pddl,1800,99.16,93.45,1800,148.59,1800,1800,1800,1800,1800,98.61,1800,93.25,1800,1800
petri-net-alignment_p19.pddl,1800,226.15,57.26,1800,71.52,1800,1800,1800,1800,1800,61.48,1800,60.73,1800,1800
petri-net-alignment_p20.pddl,1800,67.53,84.82,1800,87.54,1800,1800,1800,1800,1800,89.92,1800,93.16,1800,1800
settlers_p01.pddl,1.74,1010.55,913.25,594.15,3.73,36.58,241.82,903.62,2.4,1800,911.45,198.75,71.84,1800,1800
settlers_p02.pddl,24.66,1047.97,932,620.11,104.04,92.34,285.67,925.22,101.59,1800,930,208.44,223.5,1800,1800
settlers_p03.pddl,12.03,1019.54,932,606.58,21.77,58.42,354.92,917.45,19.58,1800,931.56,204.85,172.1,1800,1800
settlers_p04.pddl,132.67,1118.73,992.01,712.7,126.76,255.64,553.18,1008,118.99,1800,1800,237.66,306.31,1800,1800
settlers_p05.pddl,1800,1800,1800,1800,1170.24,1767.09,1005.1,1800,1190.21,1800,1800,506.13,1508.12,1800,1800
settlers_p06.pddl,139.56,1197.16,965.21,718.06,468.44,206.05,582.66,998.63,448.85,1800,956.51,232.12,304.8,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.04,1060.5,933.39,602.58,7.09,97.67,903.96,983.5,10.62,1800,926.01,202.6,202.85,1800,1800
settlers_p12.pddl,7.71,1259.18,959.97,604.14,9.69,137.31,905.55,1001.55,14.98,1800,954.32,201.98,269.37,1800,1800
settlers_p13.pddl,268.22,1164.76,985.09,827.6,263.68,401.9,1032.33,1073.32,434.58,1800,973.26,215.28,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,398.79,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,285.95,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.81,745.25,971.87,83.06,748.29,196.61,408.67,906.07,141.55,80.79,702.19,313.7,191.71,1800,1800
snake_p02.pddl,18.68,803.57,997.36,389.59,291.01,1577.5,432.54,970.99,1800,1578.63,980.85,319.86,1800,1800,1800
snake_p03.pddl,59.98,822.24,1000.73,418.28,366.16,1800,541.1,1023.97,1800,1800,1047.54,379.06,1800,1800,1800
snake_p04.pddl,2.1,1800,594.42,6.37,89.1,94.3,316.74,954.49,8.54,4.39,1800,312.7,77.65,1800,1800
snake_p05.pddl,2.29,638.48,964.41,13.24,907.09,120.86,334.98,1044.55,18.93,11.2,963.35,311.77,99.49,1800,1800
snake_p06.pddl,44.73,783.67,985.51,399.43,496.39,1800,975.49,923.17,1800,1800,987.77,332.82,1800,1800,1800
snake_p07.pddl,839.24,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,938.15,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.52,1800,552.82,31.8,1049.29,33.05,889.64,1800,48.93,26.85,1800,313.78,126.69,1800,1800
snake_p10.pddl,11,738.49,967.52,388.11,932.09,637.29,924.66,1800,1065.55,636.69,863.14,316.17,1800,1800,1800
snake_p11.pddl,98.02,1800,827.23,499.06,736.57,1800,1081.83,1800,1800,1800,1032.1,369.51,1800,1800,1800
snake_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.58,550.05,1800,397.36,966.7,527.47,950.66,933.28,875.81,539.81,1800,321.16,1800,1800,1800
snake_p16.pddl,1800,1800,1078.32,1800,1800,629.1,1800,1800,1800,1800,1800,1018.62,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,823,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,669.91,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,616.31,656.05,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,59.73,725.75,693.05,711.33,886.24,651.42,1046.22,1017.74,1800,1800,994.05,341.1,1800,1800,1800
spider_p01.pddl,1.27,931.55,932.4,5.83,904.02,26.11,431.41,911.44,10.22,5.81,911.29,234.76,19.82,1054.32,1030.39
spider_p02.pddl,1.74,980.98,927.01,12.81,909.8,15,912.04,946.77,22.86,13.25,924.72,234.74,42.44,1663.59,1657.16
spider_p03.pddl,40.32,1333.77,1061.55,169.44,173.82,1800,976.2,973.41,288.39,157.16,1056.11,258.41,1800,1800,1800
spider_p04.pddl,50.3,1049.37,1090.56,373.48,1071.45,1800,1014.89,1063.08,630.01,385.68,1096.45,309.72,1800,1800,1800
spider_p05.pddl,1800,1800,1800,738.72,1800,1800,1800,1800,1800,1800,1800,437.23,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.21,1012.87,930.54,5.22,1033.53,7.25,418.39,913.75,8.05,5.18,927.78,208.06,17.81,570.66,573.08
spider_p08.pddl,2.2,961.13,944.93,13.36,944.89,15.72,915.22,917.01,20.73,13.15,929.47,216.99,82.58,1800,1800
spider_p09.pddl,22.5,1055.86,1003.58,123.99,127.51,1800,955.05,972.64,191.29,126.23,1012.73,264.82,1800,1800,1800
spider_p10.pddl,166.41,1305.16,1157.9,459.6,1241.74,1800,1132.5,1170.35,1284.65,798.12,1160.44,363.42,1800,1800,1800
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,496.18,1800,1800,1800
