InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
settlers_p06.pddl,139.88,1209.84,964.26,721.23,471.75,201.63,576.83,1005.67,467.97,1800,974.84,232.57,293.22,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.03,1059.69,931.81,602.57,6.97,97.34,904.28,997,5.89,1800,926.77,202.5,235.06,1800,1800
settlers_p12.pddl,7.63,1290.57,959.18,603.9,9.5,135.07,906.05,1007.17,8.5,1800,956.89,202.07,266.93,1800,1800
settlers_p13.pddl,267.16,1082.42,984.4,823.66,257.72,401.76,1035.88,1072.52,265.39,1800,971.86,215.29,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,455.65,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,284.49,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.81,769.01,462.24,83.03,750.37,193.1,410.34,925.29,88.32,82.91,976.02,312.81,187.08,1800,1800
snake_p02.pddl,18.63,805.53,970.77,390.88,288.82,1637.79,427.83,964.98,1580.56,1575.18,979.99,321.72,1800,1800,1800
snake_p03.pddl,59.64,801.5,471.41,418.83,367.14,1800,530.63,987.19,1800,1800,1040.57,378.75,1800,1800,1800
snake_p04.pddl,2.09,1800,687.17,6.27,88.46,93.13,312.18,936.33,4.43,4.37,961.54,313.22,77.66,1800,1800
snake_p05.pddl,2.28,637.41,965.15,13.38,904.97,119.71,317.18,1047.38,11.52,11.44,855.34,312.4,99.28,1800,1800
snake_p06.pddl,45.19,783.37,799.41,400.27,497.07,1800,982.56,917.4,1800,1800,988.97,335.11,1800,1800,1800
snake_p07.pddl,837.99,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,924.27,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.5,1800,974.78,31.72,1047.3,33.74,842.35,1034.08,28.98,26.19,970.14,312.53,121.24,1800,1800
snake_p10.pddl,11.02,689.61,988.15,387.72,925.25,663.9,924.59,963.41,638.8,612.24,980.49,319.21,1800,1800,1800
snake_p11.pddl,98.31,865.82,734.24,499.58,724.92,1800,1105.82,1058.57,1800,1800,853.78,371.77,1800,1800,1800
snake_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.42,541.67,1800,397.19,969.47,523.86,925.57,928.07,520.59,538.42,1800,321.46,1800,1800,1800
snake_p16.pddl,1800,1800,1113.63,1800,1800,762.19,1800,1800,1800,1800,1800,1002.05,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,689.53,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,709.23,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,623.79,653.97,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,59.8,752.23,728.57,710.21,892.22,784,1019.95,1029.88,1800,1800,1102.21,342.55,1800,1800,1800
spider_p01.pddl,1.29,936.91,922.13,5.86,904.66,26.22,428.34,898.93,5.37,5.78,912.89,235.14,19.12,995.93,1027.77
spider_p02.pddl,1.74,976.17,953.67,12.84,918.26,14.95,911.98,913.89,12.3,13.08,924.93,235.94,40.92,1660.89,1642.77
spider_p03.pddl,40.49,1309.94,1049.91,170.57,173.88,1800,1023.55,994.56,174.77,154.22,1057.5,257.98,1800,1800,1800
spider_p04.pddl,49.14,1006.38,1110.39,388.77,1081.03,1800,1006.32,1063.67,394.74,375.89,1091.12,308.83,1800,1800,1800
spider_p05.pddl,1800,1800,1800,728.09,1800,1800,1800,1800,1800,1800,1800,435.02,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.2,1053.47,933.93,5.19,1039.98,7.06,433.36,899.23,4.69,5.16,911.36,208.04,17.44,555.06,566.79
spider_p08.pddl,2.17,971.03,942.47,13.48,937.27,15.4,910.99,923.05,12.49,13.01,929.06,218.41,80.02,1800,1800
spider_p09.pddl,22.89,1008.52,1003.68,126.28,124.81,1800,978.48,992.45,123.63,126.25,1006.11,263.14,1207,1800,1800
spider_p10.pddl,166.16,1111.28,1169.38,461.05,1231.41,1800,1133.54,1174.8,764.31,781.5,1110.15,364.77,1800,1800,1800
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,489.46,1800,1800,1800
