InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
organic-synthesis-split_p10.pddl,45.58,43.22,47.61,48.14,46.24,94,52.49,524.72,40.38,40.5,46.93,379.58,48.61,41.65,47.45
organic-synthesis-split_p11.pddl,1800,238.68,233.49,190.36,240.8,293.64,424.18,1189.84,228.47,232.86,1800,539.44,235.43,462.04,480.99
organic-synthesis-split_p12.pddl,1800,124.72,120.73,122.63,148.11,207.65,256.42,1049.26,118.67,124.45,1800,365.3,123.2,257.94,273.96
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,41.57,49.87,54.76,56.43,53.89,92.95,61.36,70.14,54.64,59.87,54.85,359.25,51.74,57.34,57.79
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,1274.19,1249.79,240.59,430.11,507.25,652.4,1287.96,372.09,367.07,1261.49,1800,360.27,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,8.13,26.72,13.14,3.38,12.57,4.7,493.23,975.57,3.18,5.43,13.82,1800,6.56,721.23,707.73
petri-net-alignment_p02.pddl,9.38,109.19,25.59,4.01,13.91,13.82,418.22,918.07,3.92,5.05,27.21,1800,7.48,1338.89,1303.62
petri-net-alignment_p03.pddl,132.66,179.54,76.94,15.92,19.02,15.02,1800,1800,14.2,19.96,80.83,1800,15.32,1800,1800
petri-net-alignment_p04.pddl,273.05,1800,97.85,45.36,19.74,45.86,1800,1800,45.45,102.84,100.64,1800,15.29,1800,1800
petri-net-alignment_p05.pddl,1800,44.27,90.61,43.39,47.22,43.73,1800,1800,42.86,55.84,94.97,1800,40.78,1800,1800
petri-net-alignment_p06.pddl,1800,46.1,81.16,48.17,33.43,46.11,1800,1800,45.29,66.21,79.4,1800,26.97,1800,1800
petri-net-alignment_p07.pddl,1800,94.77,99.73,46.56,51.7,40.34,1800,1800,39.85,49.26,99.28,1800,31.3,1800,1800
petri-net-alignment_p08.pddl,1800,1800,989.48,1800,140.55,674.42,1800,1800,674.2,866.76,1800,1800,345.94,1800,1800
petri-net-alignment_p09.pddl,1800,40.37,55.88,1800,30.6,1800,1800,1800,1800,1800,56.24,1800,35.95,1800,1800
petri-net-alignment_p10.pddl,1800,1217.91,1800,1800,268.81,1800,1800,1800,1800,1800,1800,1800,465.66,1800,1800
petri-net-alignment_p11.pddl,1800,1800,219.7,1800,59.46,1800,1800,1800,1800,1800,232.13,1800,67.41,1800,1800
petri-net-alignment_p12.pddl,1800,135.21,1800,233.13,74.39,183.59,1800,1800,188.4,272.68,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,144.99,234.31,1800,209.91,1800,1800,1800,1800,1800,233.65,1800,289.77,1800,1800
petri-net-alignment_p14.pddl,1800,1800,955.08,1800,61.02,1800,1800,1800,1800,1800,1800,1800,272.89,1800,1800
petri-net-alignment_p15.pddl,1800,152.4,86.76,1800,84.98,1800,1800,1800,1800,1800,1800,1800,98,1800,1800
petri-net-alignment_p16.pddl,1800,188.28,150.85,1800,69.78,1800,1800,1800,1800,1800,1800,1800,135.74,1800,1800
petri-net-alignment_p17.pddl,1800,71.84,83.55,1800,178.9,1800,1800,1800,1800,1800,1800,1800,91.85,1800,1800
petri-net-alignment_p18.pddl,1800,103.04,102.01,1800,150.46,1800,1800,1800,1800,1800,103.95,1800,100.54,1800,1800
petri-net-alignment_p19.pddl,1800,241.14,63.63,1800,71.35,1800,1800,1800,1800,1800,62.25,1800,63.95,1800,1800
petri-net-alignment_p20.pddl,1800,70.27,95.38,1800,86.54,1800,1800,1800,1800,1800,99.96,1800,103.29,1800,1800
settlers_p01.pddl,1.75,1800,1800,594.78,3.74,35.99,249.87,903.94,2.41,1800,911.94,198.93,72.44,1800,1800
settlers_p02.pddl,24.79,1800,1800,620.16,105.16,92.99,302.65,922.56,102.44,1800,931.93,208.56,234.08,1800,1800
settlers_p03.pddl,12.2,1080.46,1800,606.67,21.99,60.45,355.87,918.54,20.25,1800,930.47,204.91,178.02,1800,1800
settlers_p04.pddl,133.59,1800,1800,714.41,122.95,260.55,606.67,1026.78,123.95,1800,1800,238.39,313.9,1800,1800
settlers_p05.pddl,1800,1800,1800,1800,1205.52,1768.99,1002.15,1800,1163.23,1800,1800,508.71,1800,1800,1800
settlers_p06.pddl,139.59,1800,1800,720.28,458.61,210.99,584.43,996.19,467.59,1800,968.69,232.46,311.8,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.07,1800,933.92,603.1,7.28,101.56,903.44,1006.49,5.94,1800,928.02,202.55,215.03,1800,1800
settlers_p12.pddl,7.66,1118.03,958.07,604.98,9.71,141.37,905.97,1014.72,8.48,1800,953.73,201.96,286.65,1800,1800
settlers_p13.pddl,1800,1145.73,985.15,1800,272.65,1800,1031.96,1026.7,268.05,1800,974.61,215.57,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,352.35,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.83,1800,1800,80.4,690.34,207.16,417.92,925.1,89.77,83.01,1800,316.99,192.03,1800,1800
snake_p02.pddl,18.76,1800,1800,388.8,294.96,1800,430.87,980.37,1800,1564.27,1800,320.81,1800,1800,1800
snake_p03.pddl,60.08,1800,1800,418.8,376.02,1800,526.81,1013.58,1800,1800,1800,382.67,1800,1800,1800
snake_p04.pddl,2.12,1800,1800,6.34,90.94,97.49,317.05,974.77,4.42,4.42,1800,312.63,77.51,1800,1800
snake_p05.pddl,2.34,1800,1800,13.18,826.44,123.4,323.96,1073.33,11.3,11.15,1800,313.31,99.16,1800,1800
snake_p06.pddl,44.53,1800,1800,398.08,500.58,1800,967.39,932.56,1800,1800,1800,332.32,1800,1800,1800
snake_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,930.08,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.58,1800,1800,31.31,952.52,33.4,893.76,1052.82,28.62,25.99,1800,314.32,128.98,1800,1800
snake_p10.pddl,11.32,1800,1800,386.73,930.37,676.45,926.2,1800,677.24,669.63,1800,318.75,1800,1800,1800
snake_p11.pddl,98.09,1800,1800,742.53,743.64,1800,1082.53,1800,1800,1800,1800,372.11,1800,1800,1800
snake_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.62,1800,1800,396.14,922.42,608.26,939.67,933.3,618.73,651.76,1800,321.85,1800,1800,1800
snake_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1023.06,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,585.24,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,59.38,1800,1800,704.95,896.53,1800,1103.4,1026.7,1800,1800,1800,342.47,1800,1800,1800
spider_p01.pddl,1.31,927.5,912.15,5.87,905.1,27.77,434.75,920.34,5.48,6.17,917.64,234.65,19.89,1082.22,1033.78
spider_p02.pddl,1.78,1095.91,926.92,12.86,918.35,15.36,918.28,908.23,12.24,13.51,925.65,235.09,43.1,1700.53,1727.89
spider_p03.pddl,41.03,1800,1036.19,169.04,170.8,1800,982.28,975.46,177.91,157.4,1053.35,257.34,1800,1800,1800
spider_p04.pddl,49.98,1800,1088.31,370.26,1076.03,1800,1102.23,1051.69,422.33,390.58,1086.31,308.37,1800,1800,1800
spider_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,436.68,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.23,1800,912.91,5.22,1039.25,7.27,428,900.33,4.91,5.25,926.69,207.97,19.85,570.01,602.71
spider_p08.pddl,2.22,1051.09,940.98,13.36,921.18,15.61,908.87,923.82,12.76,13.47,930.01,217.96,94.01,1800,1800
spider_p09.pddl,22.95,1800,1014.73,123.06,127.46,1800,955.92,983.02,125.8,128.66,1003.95,265.36,1800,1800,1800
spider_p10.pddl,166.91,1800,1114.2,463.33,1233.48,1800,1151.71,1164.77,855.99,804.4,1131.45,364.45,1800,1800,1800
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,494.24,1800,1800,1800
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.34,1038.24,929.76,5.32,919.07,7.11,457.55,981.53,4.75,5.09,928.51,211.27,38.47,1735.63,1760.76
