InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
caldera_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p01.pddl,1.71,3.34,3.21,24.59,4.67,5.28,4.82,3.7,1.69,1.67,3.46,203.06,2.4,8.17,8.55
caldera-split_p02.pddl,1.8,3.59,3.76,84.52,6.3,5.06,24.33,13.82,1.83,1.73,4.21,204.12,2.57,10.56,11.42
caldera-split_p03.pddl,1.87,3.47,3.2,108.98,4.86,12.3,9.73,9.77,1.67,1.63,3.22,203.51,2.58,9.07,10.05
caldera-split_p04.pddl,2,3.94,3.67,80.42,5.02,6.94,55.46,19.35,1.39,2.17,3.57,202.49,2.64,12.33,12.98
caldera-split_p05.pddl,20.09,909.23,25.59,364.58,8.32,10.72,1800,907.92,6.68,7,25.41,444.31,5.74,507.91,517.61
caldera-split_p06.pddl,36.75,63.62,88.36,594.15,15.74,18.5,1800,912.4,15.34,16.88,91.12,879.43,9.1,1800,1800
caldera-split_p07.pddl,20.03,20.06,13.82,235.72,9.17,11.33,71.15,898.02,5.7,5.38,14.16,401.8,4.69,313.48,318.84
caldera-split_p08.pddl,5.65,9.31,7.89,89.4,6.98,6.14,86.72,199.06,2.97,3.23,8.86,238.37,3.5,131.77,134.07
caldera-split_p09.pddl,1800,1800,1800,1800,1457.93,1454.96,189.96,1012.2,1469.58,1563.7,1800,1800,318.53,1800,1800
caldera-split_p10.pddl,1800,1800,1800,1800,46.29,49.46,97.64,916.61,155.72,136.34,1800,1800,181.91,1800,1800
caldera-split_p11.pddl,1800,1800,1800,1800,1800,1800,1066.02,1484.2,1800,1800,1800,1800,1800,1800,1800
caldera-split_p12.pddl,1800,1800,1800,1800,1800,1800,487.64,992.9,1800,1800,1800,1800,1800,1800,1800
caldera-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p14.pddl,1800,1800,1800,1800,1800,560.95,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p17.pddl,1800,1800,1800,1800,1800,224.23,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p01.pddl,0.35,1.71,2.18,0.35,2.21,5.42,4.33,15.19,0.38,0.41,2.18,200.13,0.76,5.38,5.49
data-network_p02.pddl,0.39,1.85,2.51,0.67,2.39,6.82,5.71,12.1,0.64,0.67,2.45,202.72,0.85,7.7,7.72
data-network_p03.pddl,109.67,79.95,93.22,0.58,3.24,3.73,16.48,63.09,0.58,0.63,91.07,200.94,4.79,231.81,229.82
data-network_p04.pddl,1800,972.33,902.31,11.05,78.05,83.52,61.27,1800,40.31,42.4,922.96,304.02,37.89,1800,1800
data-network_p05.pddl,1800,971.06,926.59,2.1,3.45,46.13,1800,1800,2.36,2.43,906.03,211.56,53.26,1800,1800
data-network_p06.pddl,1800,985.43,915.13,1800,68.58,60.3,1800,1800,1800,1800,914.57,349.79,97.57,1800,1800
data-network_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p09.pddl,0.63,5.14,4.75,2.07,2.77,11.58,9.17,20.14,3.17,3.33,4.76,211.01,1.11,30.93,31.7
data-network_p10.pddl,236.33,231.57,927.12,6.23,7.59,3.55,22,40.56,21.76,21.39,551.98,204.48,1800,1170.31,1144.16
data-network_p11.pddl,0.56,36.08,37.36,0.71,3.18,3.74,17.59,47.69,0.71,0.73,36.72,200.91,1800,184.41,188.36
data-network_p12.pddl,1800,276.24,899.36,0.8,1.92,4.06,13.49,95.52,0.83,0.83,899.56,203.65,1800,688.89,701.51
data-network_p13.pddl,1800,781.16,901.9,1.9,2.81,11.09,54.9,155.78,1.73,1.71,904.2,204.84,6.21,1033.33,1019.44
data-network_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p15.pddl,21.28,29.79,33.65,0.96,3.83,4.54,35.08,134.69,0.96,0.96,33.14,201.91,1.75,294.11,292.11
data-network_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p17.pddl,1800,1800,905.24,86.89,46.08,44.22,1800,1800,63.17,63.88,915.61,207.7,181.56,1800,1800
data-network_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,284.22,1800,1800,1800
data-network_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p01.pddl,0.18,0.61,1.01,0.18,1.34,1.75,0.19,0.2,0.2,0.19,1.01,198.27,0.35,0.46,0.68
nurikabe_p02.pddl,0.18,0.52,1.03,0.17,1.33,1.77,0.19,0.18,0.19,0.19,1.03,198.2,0.34,0.47,0.68
nurikabe_p03.pddl,0.32,0.86,1.37,0.46,3.84,5.25,0.39,0.44,0.32,0.33,1.35,199.05,0.61,1.53,1.73
nurikabe_p04.pddl,0.41,1.12,1.59,1.95,1.64,4.54,0.83,0.75,0.35,0.36,1.56,199.31,0.75,2.74,2.94
nurikabe_p05.pddl,0.75,6.06,5.13,25.91,5.02,5.83,3.5,11.08,0.75,0.83,5.06,200.52,3.87,70.93,71.69
nurikabe_p06.pddl,0.75,1.73,2.09,4.35,3.3,12.91,2.61,2.62,0.76,0.78,2.11,200.72,1.25,9.56,9.72
nurikabe_p07.pddl,1.79,109.09,100.74,84.73,3.03,11.74,6.55,148.29,1.85,1.91,99.52,201.65,19.66,1244.02,1248.49
nurikabe_p08.pddl,1.84,7.44,4.93,6.9,3.09,29.22,3.3,42.44,1.95,2.01,4.91,201.85,2.94,75.07,75.3
nurikabe_p09.pddl,5.59,1800,932.46,176.8,6.11,34.78,28.8,907.98,4.7,6.04,1800,204.48,17.3,1800,1800
nurikabe_p10.pddl,10.07,990.93,931.04,46.94,36.38,25.75,24.46,992.62,7.31,7.39,931.74,204.73,37.32,1800,1800
nurikabe_p11.pddl,1800,1001.17,994.37,1800,140.86,777.58,592.93,943.99,743.31,910.56,1011.23,241.59,1800,1800,1800
nurikabe_p12.pddl,247.94,1800,1800,889.96,496.17,571.6,305.35,934.48,445.98,554.64,1800,228.44,532.95,1800,1800
nurikabe_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p14.pddl,1800,1103.1,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p15.pddl,1800,1800,1800,1800,341.37,435.78,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p16.pddl,1800,1800,1800,1800,1800,426.71,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p17.pddl,1800,1800,1800,1800,1800,504.13,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p18.pddl,1800,1800,1800,1800,348.5,440.99,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p19.pddl,1800,1800,1800,1800,423.22,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p20.pddl,1800,1800,1800,1800,409.43,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p01.pddl,0.41,0.74,1.37,0.42,1.71,2.1,0.42,0.44,0.44,0.46,1.3,198.99,0.6,0.52,0.74
organic-synthesis_p02.pddl,0.44,0.76,1.39,0.44,1.67,2.25,0.47,0.46,0.49,0.49,1.33,198.75,0.61,0.56,0.79
organic-synthesis_p03.pddl,16.32,18.51,17.56,16.03,17.8,36.33,16.75,16.46,16.62,16.81,17.71,215.91,17.31,16.14,4.06
organic-synthesis_p04.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p07.pddl,0.74,0.93,1.45,0.69,2.56,2.41,0.8,0.69,0.6,0.62,1.43,195.96,0.85,0.87,1.9
organic-synthesis_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p09.pddl,11.81,12.67,13.19,11.03,12.48,34.18,11.94,12.06,12.21,12.21,13.21,207.21,12.66,11.01,6.01
organic-synthesis_p10.pddl,12.1,12.89,13.67,11.17,12.71,34.87,12.15,12.16,12.44,12.42,13.57,207.56,12.89,11.24,6.13
organic-synthesis_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,3.42,3.99,4.65,3.19,4.79,8.93,3.61,3.63,3.65,3.7,4.61,203.66,3.91,3.4,2.94
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,42.29,37.32,42.66,42.24,40.49,86.3,36.54,40.73,38.89,42.12,37.57,245.74,40.59,40.39,39.75
organic-synthesis-split_p02.pddl,39.08,41.36,45.44,50.94,45.49,84.24,44.35,37.66,46.82,41.63,37.43,241.62,41.28,42.65,42.7
organic-synthesis-split_p03.pddl,33.59,53.73,52.76,49.57,58.99,95.22,69.14,307.91,50.12,48.65,52.84,362.1,51.86,67.09,54.69
organic-synthesis-split_p04.pddl,73.2,55.2,52.43,50.06,57.52,85.43,55.45,47.02,49.05,52.43,51.74,316.23,51.75,56.08,48.02
organic-synthesis-split_p05.pddl,49.33,58.11,57.6,53.87,63.12,111.89,53.36,52.54,57.77,53.97,57.49,351.4,60.77,59.28,62.68
organic-synthesis-split_p06.pddl,261.23,138,140.26,140.64,160.97,212.26,146.67,133.89,130.95,130.44,141.76,442.75,145.08,156.81,148.18
organic-synthesis-split_p07.pddl,30.96,29.12,31.62,29.22,43.74,64.85,25.64,30.8,29.33,31.35,34.14,230,34.28,33.64,30.02
organic-synthesis-split_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,788.07,814.39,1800,1800,1800,1800,1800
organic-synthesis-split_p09.pddl,35.66,43.33,47.9,45.13,45.75,83.33,51.83,492.51,38.19,42.42,42.15,368.85,47.88,42.11,43.01
organic-synthesis-split_p10.pddl,45.23,45.16,48.46,52.68,43.9,85.89,50.52,495.25,39.47,38.87,41.49,366.66,48.04,40.57,45.52
organic-synthesis-split_p11.pddl,1800,233.83,237.22,188.99,233.87,292.84,413.75,1196.46,224.11,228.96,228.5,541.63,233.26,458.77,458.28
organic-synthesis-split_p12.pddl,1800,121.01,122.64,129.28,141.6,204.03,258.51,1039.25,121.34,121.39,119.55,359.9,124.46,258.54,258.36
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,42.58,51.9,56.3,58.47,60.34,99.59,65.2,68.11,56.34,57.01,55.42,349.85,53.35,57.16,53.99
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,1268.34,1245.78,247.7,421.7,526.85,615.05,1287.44,359.8,354.5,1253.77,1800,367.75,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,8.05,26.15,13.16,3.4,12.51,4.63,474.39,982.61,3.18,5.61,13.17,1800,6.41,691.73,687.29
petri-net-alignment_p02.pddl,9.29,105.89,25.27,4.04,13.94,13.23,405.11,943.6,3.78,5.13,24.8,1800,7.36,1277.18,1291.07
petri-net-alignment_p03.pddl,135.93,180.38,75,15.82,18.55,15.21,1800,1800,13.31,19.44,76.4,1800,14.99,1800,1800
petri-net-alignment_p04.pddl,264.87,1206.55,94.14,46.48,19.9,47.43,1800,1800,45.25,103.03,95.09,1800,16.66,1800,1800
petri-net-alignment_p05.pddl,1800,43.48,88.62,42.92,45.97,42.13,1800,1800,42.19,56.06,89.56,1800,38.74,1800,1800
petri-net-alignment_p06.pddl,1800,45.69,76.95,49.08,33.49,47.28,1800,1800,47.44,67.44,78.96,1800,29.62,1800,1800
petri-net-alignment_p07.pddl,1800,90.17,96.65,47.7,51.52,40.19,1800,1800,39.33,49.13,97.27,1800,30.64,1800,1800
petri-net-alignment_p08.pddl,1800,1437.81,963.64,1800,142.07,681.34,1800,1800,667.31,877.45,988.16,1800,332.59,1800,1800
petri-net-alignment_p09.pddl,1800,39.87,55.17,1800,29.29,1800,1800,1800,1800,1800,55.24,1800,35.05,1800,1800
petri-net-alignment_p10.pddl,1800,1210.94,1800,1800,256.8,1800,1800,1800,1800,1800,1800,1800,452.97,1800,1800
petri-net-alignment_p11.pddl,1800,1800,215.75,1800,60.32,1800,1800,1800,1800,1800,214.66,1800,62.93,1800,1800
petri-net-alignment_p12.pddl,1800,136.35,1800,234.23,75.07,190.68,1800,1800,183.75,261.74,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,145.86,227.76,1800,206.54,1800,1800,1800,1800,1800,224.3,1800,280.86,1800,1800
petri-net-alignment_p14.pddl,1800,1800,950.87,1800,62.29,1800,1800,1800,1800,1800,973.3,1800,255.76,1800,1800
petri-net-alignment_p15.pddl,1800,144.09,84.4,1800,83.95,1800,1800,1800,1800,1800,1800,1800,91.77,1800,1800
petri-net-alignment_p16.pddl,1800,185.24,145.68,1800,67.52,1800,1800,1800,1800,1800,1800,1800,129.26,1800,1800
petri-net-alignment_p17.pddl,1800,70.68,79.2,1800,170.1,1800,1800,1800,1800,1800,78.31,1800,88.06,1800,1800
petri-net-alignment_p18.pddl,1800,102.11,96.7,1800,165.57,1800,1800,1800,1800,1800,94.88,1800,94.59,1800,1800
petri-net-alignment_p19.pddl,1800,234.25,59.96,1800,78.27,1800,1800,1800,1800,1800,59.14,1800,60.52,1800,1800
petri-net-alignment_p20.pddl,1800,69.77,91.1,1800,88.21,1800,1800,1800,1800,1800,89.06,1800,95.18,1800,1800
settlers_p01.pddl,1.76,1010.46,912.13,592.61,3.69,36.63,241.26,903.08,2.42,1800,910.39,198.79,72.12,1800,1800
settlers_p02.pddl,24.7,1072.07,933.27,620.98,105.4,92.29,277.74,916.1,105.26,1800,930.24,208.3,228.01,1800,1800
settlers_p03.pddl,12.11,1019.14,931.98,606.84,21.24,58.53,343.13,911.95,19.73,1800,933.14,204.83,175.84,1800,1800
settlers_p04.pddl,133.09,1068.93,987.75,713.73,127.34,256.6,547.11,1008.41,120.08,1800,1800,237.83,306.81,1800,1800
settlers_p05.pddl,1800,1800,1800,1800,1205.7,1773.55,1014.83,1800,1191.21,1800,1800,500.1,1516.52,1800,1800
settlers_p06.pddl,139.91,1164.67,960.32,719.32,460.62,206.25,581.39,1004.48,453.08,1800,971.15,232.62,295.11,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.18,1063.72,929.83,602.96,7.18,98.61,903.81,1000.83,5.88,1800,927.36,202.58,207.77,1800,1800
settlers_p12.pddl,7.74,1119.83,960.09,605.13,9.69,137.89,908.44,996.55,8.44,1800,952.13,202.03,277.29,1800,1800
settlers_p13.pddl,269.7,1166.39,979.18,1800,266.13,404.91,1040.04,1073.84,274.38,1800,978.22,215.47,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,391.89,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,291.51,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.8,781.93,783.25,81.04,749.19,197.64,403.84,919.54,86.9,83.7,965.28,313.99,186.96,1800,1800
snake_p02.pddl,18.98,820.08,965.9,388.99,289.31,1587.96,431.2,978.52,1800,1533.57,928.1,318.79,1800,1800,1800
snake_p03.pddl,61.05,1800,984.31,419.19,368.17,1800,527.58,1034.56,1800,1800,1037.75,382.02,1800,1800,1800
snake_p04.pddl,2.11,1800,1800,6.26,92.01,94.01,313.43,943.58,4.56,4.46,1800,312.97,77.15,1800,1800
snake_p05.pddl,2.32,634.59,964.54,13.15,908.04,119.5,326.93,1048.94,11.82,11.43,1045.7,312.28,96.33,1800,1800
snake_p06.pddl,45.17,1800,971.09,398.55,495.33,1800,971.85,927.74,1800,1800,986.92,335.27,1800,1800,1800
snake_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,922.63,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.56,1800,968.94,31.89,1050.78,33.94,892.1,1055.45,29.28,26.4,1800,313.54,127.06,1800,1800
snake_p10.pddl,11.11,694.02,942.56,387.57,928.69,651.77,926.49,1800,668.23,622.08,1065.91,316.69,1800,1800,1800
snake_p11.pddl,97.94,1800,1800,504.48,732.53,1800,1093.7,1800,1800,1800,1800,371.77,1800,1800,1800
snake_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.51,557.31,1800,397.26,969.79,528.99,957.87,927.4,565.49,561.61,1800,320.87,1800,1800,1800
snake_p16.pddl,1800,1800,1077.68,1800,1800,718.02,1800,1800,1800,1800,1800,1000.83,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,748.37,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,700.7,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,1800,660.12,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,60.61,1800,687.35,706.99,868.2,683.17,1062.76,1018.43,1800,1800,996.44,341.14,1800,1800,1800
spider_p01.pddl,1.28,969.83,916.34,5.91,888.01,26.92,419.97,920.38,5.37,5.91,913.28,234.89,20.04,1082.34,1017.83
spider_p02.pddl,1.77,1033.45,935.47,13.04,928.48,15.04,916.37,928.47,12.11,13.41,924.26,235.25,42.97,1688.44,1672.21
spider_p03.pddl,42.24,1160.93,1064.75,173.03,178.06,1800,1014.51,960.7,174.72,156.88,1057.82,257.99,1800,1800,1800
spider_p04.pddl,49.77,1017.4,1081.59,382.85,1077.04,1800,1019.57,1050.74,403.23,386.01,1091.61,309.36,1800,1800,1800
spider_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,436.36,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.21,1031.78,912.82,5.21,1059.78,7.1,434.41,932.49,5.07,5.21,923.12,208.05,18.3,596.12,583.29
spider_p08.pddl,2.19,964.53,930.94,13.6,949.08,15.44,908.59,914.04,12.98,13.08,957.62,217.94,86.06,1800,1800
spider_p09.pddl,22.51,1186.43,1009.66,125.88,127.39,1800,1007.4,949.85,127.92,125.74,998.32,265.04,1800,1800,1800
spider_p10.pddl,169.3,1800,1143.8,464.05,1263.29,1800,1142.19,1147.59,798.04,809.52,1095.26,363.91,1800,1800,1800
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,496.49,1800,1800,1800
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
