InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
caldera-split_p07.pddl,20.17,17.51,13.71,235.85,8.54,11.09,71.01,907.59,4.7,5.65,12.84,392.37,5.21,278.1,316.24
caldera-split_p08.pddl,5.72,8.93,8.78,86,6.62,7.12,85.16,202.27,3.43,3.23,8.89,237.25,3.89,119.42,120.28
caldera-split_p09.pddl,1800,1037.54,1800,1800,1448.02,1449.44,188.66,987.45,1458.39,1522.99,1800,1800,323.44,1800,1800
caldera-split_p10.pddl,1800,1800,1800,1800,44.69,46.76,99.22,926.26,160.05,125.68,1800,1800,166.3,1800,1800
caldera-split_p11.pddl,1800,1800,1800,1800,1800,1800,1053.27,1483.76,1800,1800,1800,1800,1800,1800,1800
caldera-split_p12.pddl,1800,1800,1800,1800,1800,1800,474.26,977.69,1800,1800,1800,1800,1800,1800,1800
caldera-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p14.pddl,1800,1800,1800,1800,1800,699.7,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p17.pddl,1800,1800,1800,1800,1800,223.63,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p01.pddl,0.34,1.65,2.28,0.35,2.18,4.63,4.23,15.02,0.34,0.36,2.14,200.1,0.74,4.67,4.46
data-network_p02.pddl,0.41,1.83,2.53,0.64,2.38,8.39,5.59,11.67,0.65,0.65,2.4,202.71,0.86,6.56,6.19
data-network_p03.pddl,107.57,69.77,86.1,0.55,3.24,5.03,15.69,58.98,0.55,0.58,83.91,200.8,4.36,202.72,199.59
data-network_p04.pddl,1800,965.09,904.71,11.13,75.2,93.47,59.72,1800,41.3,42.85,925.21,304.83,32.41,1800,1800
data-network_p05.pddl,1800,980.57,866.45,2.03,3.48,55.67,1800,1800,2.41,2.5,961.92,210.74,47.28,1800,1800
data-network_p06.pddl,1800,883.99,915.7,1800,66.07,77.99,1800,1800,1800,1800,905.07,346.49,84.43,1800,1800
data-network_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p08.pddl,1800,1800,1412.12,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p09.pddl,0.62,5.1,4.69,2.4,2.76,13.29,8.53,20.53,3.59,3.27,4.65,210.91,1.08,28.15,28.3
data-network_p10.pddl,229.77,221.24,827.07,6.27,7.49,4.6,20.99,41.18,21.8,22.19,566.01,205.98,5.92,1053.56,1049.01
data-network_p11.pddl,0.57,34.34,35.01,0.69,3.16,4.88,16.13,48.43,0.69,0.71,35.85,200.89,1.29,155.22,155.24
data-network_p12.pddl,1800,250.31,671.57,0.81,1.91,5.51,13.09,95.95,0.8,0.8,876.99,204.42,1.48,625.48,622.72
data-network_p13.pddl,396.71,697.87,611.31,1.93,2.85,12.62,47.38,154.63,1.71,1.76,594.04,204.47,5.98,931.86,935.26
data-network_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p15.pddl,21.02,27.46,29.95,1.04,3.85,6.02,30.57,126.13,0.93,0.95,30.73,201.89,1.72,263.36,264.94
data-network_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p17.pddl,1800,895.49,742.23,87.46,40.45,53.8,1800,1800,62.86,63.47,914.32,207.77,166.01,1800,1800
data-network_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,286.37,1800,1800,1800
data-network_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p01.pddl,0.19,0.53,1.04,0.17,1.28,2.23,0.18,0.18,0.18,0.18,1.03,198.25,0.36,0.47,0.65
nurikabe_p02.pddl,0.19,0.5,1.02,0.18,1.29,2.19,0.2,0.19,0.19,0.19,1.02,198.41,0.35,0.46,0.65
nurikabe_p03.pddl,0.34,0.87,1.38,0.46,3.79,6.56,0.37,0.44,0.34,0.34,1.41,198.92,0.62,1.49,1.66
nurikabe_p04.pddl,0.36,1.15,1.59,1.95,1.62,5.76,0.85,0.74,0.34,0.37,1.6,199.29,0.72,2.49,2.66
nurikabe_p05.pddl,0.75,5.56,4.84,25.25,4.86,7.54,3.51,11.22,0.76,0.84,4.81,200.4,3.6,61.83,62.49
nurikabe_p06.pddl,0.76,1.79,2.11,4.29,3.16,17.04,2.63,2.63,0.76,0.82,2.08,200.73,1.25,7.57,7.95
nurikabe_p07.pddl,1.78,107.39,94.49,82.34,2.92,14.96,6.69,150.33,1.86,1.9,92.8,201.65,17.93,1164.14,1147.85
nurikabe_p08.pddl,1.83,7.35,4.56,6.67,3.02,33.81,3.32,42.82,1.97,2.03,4.87,201.74,2.89,66.28,67.07
nurikabe_p09.pddl,5.57,409.98,910.23,163.19,5.82,43.08,30.07,903.97,4.71,6.06,928.6,204.32,16.33,1800,1800
nurikabe_p10.pddl,10.76,800.82,915.78,43.2,36.68,32.98,24.56,964.92,7.25,7.44,926.78,204.52,34.47,1800,1800
nurikabe_p11.pddl,477.49,997.23,1086.03,1800,138.82,935.97,600.14,940.94,760.77,931.98,1035.82,241.03,1800,1800,1800
nurikabe_p12.pddl,247.3,601.05,582.27,884.63,497.62,625.73,318.49,923.37,458.58,554.77,587.22,228.63,441.72,1800,1800
nurikabe_p13.pddl,1800,1800,1800,1800,643.73,1800,1800,1800,1800,1800,1800,1739.35,1800,1800,1800
nurikabe_p14.pddl,1800,1098.51,1800,1800,864.18,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p15.pddl,1800,1800,1800,1800,365.7,487.56,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p16.pddl,1800,1800,1800,1800,1373.05,508.75,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p17.pddl,1800,1800,1800,1800,1386.26,486.81,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p18.pddl,1800,1800,1800,1800,327.83,424.67,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p19.pddl,1800,1800,1800,1800,415.96,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p20.pddl,1800,1800,1800,1800,391.08,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p01.pddl,0.43,0.72,1.29,0.48,1.7,1.92,0.43,0.42,0.44,0.43,1.33,199.02,0.58,0.49,0.7
organic-synthesis_p02.pddl,0.49,0.77,1.34,0.43,1.59,2.07,0.46,0.47,0.47,0.47,1.31,198.67,0.6,0.52,0.77
organic-synthesis_p03.pddl,16.33,17.71,18.43,15.95,17.85,35.43,16.34,16.62,16.55,16.56,17.96,215.23,17.07,15.62,3.95
organic-synthesis_p04.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p07.pddl,0.63,0.98,1.47,0.59,2.44,2.48,0.9,0.78,0.59,0.6,1.43,195.9,0.8,0.84,1.48
organic-synthesis_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p09.pddl,11.63,12.64,13.12,10.87,12.46,34.13,11.67,12.09,12.09,12.04,13.15,206.95,12.19,10.69,5.87
organic-synthesis_p10.pddl,11.8,12.75,13.46,11.13,12.89,35.59,11.94,12.24,12.32,12.16,13.66,207.16,12.5,10.91,5.95
organic-synthesis_p11.pddl,643,736.96,719.86,635.8,652.78,726.49,696.03,698.44,728.91,721.24,728.08,901.27,720.96,619.37,343.28
organic-synthesis_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,375.23
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,3.39,3.96,4.67,3.18,4.83,8.5,3.66,3.61,3.61,3.99,4.41,203.19,3.86,3.24,3.01
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,34.75,42.94,48.55,45.49,44.91,79.1,44.05,42,39.9,47.96,44.38,251.01,47.89,34.18,47.77
organic-synthesis-split_p02.pddl,40.07,43.36,46.97,52.19,40.14,78.09,51.54,39.11,42.02,46.57,44.23,255.52,44.39,34.89,42.92
organic-synthesis-split_p03.pddl,35.54,51.71,53.11,51,56.44,98.13,64.03,294.28,49.89,51.36,50.97,365.36,54.44,51.06,53.61
organic-synthesis-split_p04.pddl,76.12,53.38,54.47,50.75,61.07,86.03,64.83,47.67,44.04,51.83,54.53,319.24,60.67,50.25,49.11
organic-synthesis-split_p05.pddl,45.22,57.59,66.4,54.55,65.93,113.79,61.59,55.01,54.92,57.38,62.05,351.73,68.02,55.37,57.34
organic-synthesis-split_p06.pddl,269.8,143.19,152.55,143.72,158.53,208.07,148.78,136.08,133.13,140.26,142.56,439.39,153.55,147.77,148.66
organic-synthesis-split_p07.pddl,33.51,27.07,32.64,28.49,33.69,65.41,29.96,28.49,31.04,29.53,28.34,231.35,29.76,26.42,35.56
organic-synthesis-split_p08.pddl,964.84,1800,1800,1225.6,1800,1800,1800,1800,798.11,906.83,1800,1800,1800,1800,1800
organic-synthesis-split_p09.pddl,38.3,46.99,48.39,47.85,40.85,82.55,58.42,440.61,39.42,48.03,47.55,377.77,47.12,40.25,50.44
organic-synthesis-split_p10.pddl,37.56,50.63,48.74,53.23,52.19,102.5,55.19,434.89,40.97,43.01,47.42,373.45,49.07,40.5,46.36
organic-synthesis-split_p11.pddl,1800,233.9,238.82,186.15,234.47,292.77,435.52,1140.91,227.52,232.81,230.86,547.84,230.53,432.57,438.14
organic-synthesis-split_p12.pddl,1800,126.58,128.81,127.4,148.96,207.52,259.17,1033.25,119.03,123.34,125.32,363.86,122.29,240.7,245.21
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,38.35,53.08,52.56,61.9,54.07,94.5,67.9,66.44,57.52,51.13,51.38,356.07,55.92,50.55,59.03
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1718.13,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,374.77,378.45,246.71,402.52,484.86,482.41,500.9,359.8,355.84,375,639.4,373.69,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,7.97,24.15,12.69,3.46,12.15,4.68,463.27,965.31,3.3,5.86,12.3,1800,6.35,635.73,640.1
petri-net-alignment_p02.pddl,9.3,93.91,23.47,4.07,13.43,13.08,404.96,918.94,4.17,5.53,22.83,1800,7.35,1201.44,1195.91
petri-net-alignment_p03.pddl,134.57,161.95,68.92,16.12,17.74,15.15,1800,1800,15.83,19.64,67.68,1800,13.94,1800,1800
petri-net-alignment_p04.pddl,265.6,1209.71,85.81,46.68,18.87,49.31,1800,1800,54.45,103.04,85.19,1800,15.71,1800,1800
petri-net-alignment_p05.pddl,520.69,41.61,82.15,45.12,41.8,43.38,1800,1800,43.12,57.32,82.28,1800,35.14,1800,1800
petri-net-alignment_p06.pddl,428.64,42.23,69.06,49.1,31.48,52.69,1800,1800,47.52,70.37,68.64,1800,27.94,1800,1800
petri-net-alignment_p07.pddl,462.3,82.19,87.3,47.99,47.07,43.85,1800,1800,40.26,53.57,88.01,1800,27.99,1800,1800
petri-net-alignment_p08.pddl,1078.82,1425.88,938.04,1800,132.63,664.02,1800,1800,676.29,936.2,937.41,1800,293.34,1800,1800
petri-net-alignment_p09.pddl,1242.95,37.3,50.07,1800,22.43,1800,1800,1800,1800,1800,50.09,1800,32.8,1800,1800
petri-net-alignment_p10.pddl,1800,1202.98,1391.96,1800,210.73,1800,1800,1800,1800,1800,1292.61,1800,388.13,1800,1800
petri-net-alignment_p11.pddl,1800,798.14,187.42,1800,56.08,1800,1800,1800,1800,1800,194.38,1800,57.51,1800,1800
petri-net-alignment_p12.pddl,1800,122.88,1800,233.77,68.57,188.84,1800,1800,194.45,277.75,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,130.83,190.82,1800,181.73,1800,1800,1800,1800,1800,189,1800,242.95,1800,1800
petri-net-alignment_p14.pddl,1800,1800,946.38,1800,58.14,1800,1800,1800,1800,1800,954.48,1800,226.17,1800,1800
petri-net-alignment_p15.pddl,1800,124.82,72.05,1800,76.21,1800,1800,1800,1800,1800,1800,1800,81.2,1800,1800
petri-net-alignment_p16.pddl,1800,165.44,124.11,1800,64.26,1800,1800,1800,1800,1800,1800,1800,115.84,1800,1800
petri-net-alignment_p17.pddl,1800,65.74,67.05,1800,156.35,1800,1800,1800,1800,1800,69.71,1800,78.33,1800,1800
petri-net-alignment_p18.pddl,1800,91.85,86.55,1800,137.41,1800,1800,1800,1800,1800,86.76,1800,85.12,1800,1800
petri-net-alignment_p19.pddl,1800,195.46,54.75,1800,65.1,1800,1800,1800,1800,1800,56.02,1800,55.03,1800,1800
petri-net-alignment_p20.pddl,1800,64.45,80.06,1800,80.73,1800,1800,1800,1800,1800,81.21,1800,84.52,1800,1800
settlers_p01.pddl,1.76,1001.69,912.93,591.29,3.67,36.26,237,902.01,2.45,1800,910.81,198.88,68.58,1800,1800
settlers_p02.pddl,24.6,1066.32,932.28,618.7,106.68,91.66,274.06,925.47,104.67,1800,927.41,208.36,214.59,1800,1800
settlers_p03.pddl,12.13,1039.87,932.86,605.93,21.72,57.85,343.71,910.59,20.08,1800,936.9,204.8,235.68,1800,1800
settlers_p04.pddl,132.41,1196.07,1001.9,706.89,126.26,252.89,545.38,1015.38,122.24,1800,1800,236.97,289.54,1800,1800
settlers_p05.pddl,1505.64,1800,1294.72,1800,1189.22,1622.48,1018.46,1800,1183.51,1800,1326.25,499.46,1252.11,1800,1800
settlers_p06.pddl,139.76,1182.72,947.81,709.35,471.6,203.96,577.26,1010.98,464.73,1800,974.26,232.09,279.45,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1097.39,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.05,1046.76,925.17,601.81,7.13,89.56,903.82,915.24,5.88,1800,925.54,202.58,225.43,1800,1800
settlers_p12.pddl,7.77,1269.45,961.75,603.71,9.74,128.34,907.1,1010.45,8.49,1800,945.06,201.96,256.02,1800,1800
settlers_p13.pddl,267.69,1066.06,975.89,818.04,269.03,377.82,1032.86,1018.43,264.01,1800,971.45,215.2,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,696.11,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,431.83,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,268.98,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.8,730.3,583.76,82.73,747.29,188.65,395.14,895.58,87.34,83.13,964.81,317.62,180.2,1800,1800
snake_p02.pddl,18.54,771.46,967.4,389.17,290.56,1631.37,429.4,928.16,1641.19,1561.85,978.67,321.34,1800,1800,1800
snake_p03.pddl,59.48,799.69,1058.92,418.61,366.64,1800,520.55,999.95,1800,1800,1073.53,387.05,1800,1800,1800
snake_p04.pddl,2.04,791.31,697.18,6.19,89.03,92.45,301.95,901.23,4.38,4.34,924.49,314.61,77.87,1800,1800
snake_p05.pddl,2.22,625.08,992.47,13.21,902.62,111.51,319.77,1028.07,11.39,11.35,968.61,311.09,93.92,1800,1800
snake_p06.pddl,44.22,762.21,721.09,398.74,489.05,1800,981.97,928.43,1800,1800,986.34,334.91,1800,1800,1800
snake_p07.pddl,837.96,1800,1171.29,1800,1800,1800,1800,1800,1800,1800,1800,968.81,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.43,769.94,500.7,31.44,1044.93,33.71,834.72,1019.7,28.63,26.6,965.56,313.66,119.07,1800,1800
snake_p10.pddl,11.69,694.3,819.27,387.32,925.98,661.39,925.71,958.25,664.05,629.51,979.36,318.98,1800,1800,1800
snake_p11.pddl,110.41,777.94,846.03,497.85,733.73,1800,1103.22,1054.97,1800,1800,1025.56,370.6,1800,1800,1800
snake_p12.pddl,1800,1800,1053.54,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.95,576.37,726.25,396.71,953.55,541.14,963.53,927.13,543.54,528.86,921.57,321.89,1800,1800,1800
snake_p16.pddl,1339.84,1800,1088.17,1800,1800,632.86,1800,1800,1800,1800,1498.95,1015.17,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,785.87,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,595.6,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,593.07,654.6,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,65.86,707.94,630.17,711.59,872.03,592.43,1034.56,1027.73,1800,1800,829.68,343.02,1800,1800,1800
spider_p01.pddl,1.33,960.96,928.48,6,908.67,25.76,415.64,912.93,5.35,5.85,941.74,239.65,17.66,985.86,982.91
spider_p02.pddl,1.72,950.81,924.46,13.15,911.05,15.55,908.04,912.21,12.31,13.37,924.04,239.85,37.67,1582.9,1566.41
spider_p03.pddl,40.89,1237.72,1047.56,176.64,178.06,1800,993.27,976.81,176.49,156.49,1038.11,258.59,1800,1800,1800
spider_p04.pddl,52.61,999.74,1088.21,390.73,1092.65,1800,1014.14,1059.9,396.15,379.86,1092.15,310.09,1800,1800,1800
spider_p05.pddl,1800,1800,1800,732.54,1800,1800,1800,1800,1800,1800,1800,436.29,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.2,1056.62,911.66,5.25,966.71,7.15,417.1,1037.85,4.91,5.25,916.26,209.81,16.31,534.14,529.28
spider_p08.pddl,2.28,956.84,928.28,13.56,915.69,15.54,915.3,929.53,12.82,13.29,932.16,217.86,74.29,1800,1800
spider_p09.pddl,26.15,978.67,998.74,127.41,128.26,1800,969.33,947.76,127.51,127.44,997.14,267.11,1101.61,1800,1800
spider_p10.pddl,193.09,1044.97,1152.52,460.97,1221.3,1800,1118.14,1165.43,798.71,781.7,1141.64,376.94,1800,1800,1800
